COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"CRY,LEE,SOU,TOT",3.3,3.8,3.2,5,3.9,3.2,3.3,2.7,5.4,3.7,3.3,2.8,4.3,7,3.2,58.1,1.936666667,1.148580905,2.224418353
"ARS,EVE,TOT,WOL",3.2,3.5,2.9,2.2,4.3,3.7,2.2,2.8,3.4,4.5,5.5,2.7,6,4.7,5,56.6,1.886666667,1.179265308,2.224880548
"CRY,LEE,MCI,SOU",3.9,3.8,3.7,2.7,4.3,3.2,3.7,2.7,5.4,3.2,2.2,3.9,2.1,6.8,2.7,54.3,1.81,1.229517908,2.225427413
"ARS,BUR,CHE,SHU",3.2,4.3,2.6,2.2,2.2,6,5.9,2.7,2.7,4.3,3.2,4.2,4.4,4.2,3.7,55.8,1.86,1.196542638,2.225569308
"LEE,LEI,SOU,TOT",2.7,2.6,3.2,3.4,3.8,3.7,3.2,2.7,6.5,3.1,3.7,2.7,3.1,6.5,3.2,54.1,1.803333333,1.234311067,2.22587429
"CHE,EVE,SHU,WOL",3.6,2.8,2.6,1.6,2.6,4.3,2.8,4.8,3.3,2.8,3.8,3.6,7,4.1,3.8,53.5,1.783333333,1.248236852,2.226022386
"ARS,CHE,FUL,TOT",3.2,4.5,2.7,2.2,4.5,3.4,2.4,2.7,3.7,6,4.3,3.3,4,4.4,6,57.3,1.91,1.16570028,2.226487535
"ARS,LEI,TOT,WOL",2.7,4.3,4.4,2.2,3.1,3.7,2.2,2.8,4.4,3.8,4.8,2.6,4.3,4.7,6.5,56.5,1.883333333,1.182410774,2.226873624
"EVE,LIV,MCI,WOL",3.1,4.4,4.4,2.3,4.1,2.6,2.6,7.2,4,3.3,3.3,2.6,3.7,3.6,2.1,53.3,1.776666667,1.253490365,2.227034549
"LEI,MUN,SHU,WBA",4.3,2.6,3.1,5.5,2.1,5.5,3.3,5.3,3.3,2.1,2.8,3.3,3.6,2.8,5.3,54.9,1.83,1.217022127,2.227150492
"ARS,EVE,TOT,WHU",2.9,3.5,2.9,2.9,6.1,5.4,3.4,2.4,3.4,3,5.5,3.3,3.5,5.4,3.5,57.1,1.903333333,1.170144476,2.227174986
"ARS,AVL,BUR,MCI",6.4,4,4,3.2,4.3,3.8,4.3,3.3,2.4,4.8,2.3,5.4,2.7,3.9,2.3,57.1,1.903333333,1.170754742,2.228336526
"EVE,SHU,TOT,WBA",4.9,2.8,2.7,4.5,2.8,4.4,2.9,4.5,4,2.8,3.5,3.4,7.1,3.3,3.8,57.4,1.913333333,1.164637691,2.228340116
"BHA,BUR,LEE,WHU",5.1,2.7,4.3,4.3,2.8,2.7,6.5,2.3,2.8,3.8,4.4,4.5,2.3,4.4,3.3,56.2,1.873333333,1.189757879,2.228813092
"LEI,LIV,SHU,WOL",2.6,3.6,4.2,2.6,2.1,2.6,2.6,6.5,5,2.1,4.7,2.6,4.7,3.1,2.6,51.6,1.72,1.296037918,2.22918522
"BHA,EVE,MUN,NEW",6.6,1.8,3.3,3.5,3.2,3.9,4,4.2,2.3,3,4.5,4.5,3.2,2.3,5,55.3,1.843333333,1.209407568,2.229341285
"CRY,LIV,TOT,WHU",2.8,6.6,3.3,5.4,3.7,2.7,4.2,2.4,4.4,2.9,4.3,2.7,3.9,4.3,2.3,55.9,1.863333333,1.196701817,2.229854385
"BUR,CHE,MCI,SOU",3.2,6.4,3.7,1.7,3.9,4.2,3.7,2.7,2.7,4.8,2.1,3.7,2.7,5.3,2.7,53.5,1.783333333,1.2505237,2.230100598
"BHA,LEE,MCI,WBA",6.7,2.7,4.7,4.2,3.4,2.7,3.3,3.2,4.9,3.3,1.8,4.5,2.1,2.9,3.1,53.5,1.783333333,1.2505237,2.230100598
"AVL,BHA,FUL,WOL",4.9,3.4,3,3.2,3.2,1.9,1.8,4.9,3.4,6.5,4,4.8,2.9,2.9,3.5,54.3,1.81,1.232419224,2.230678795
"BUR,CRY,WHU,WOL",3.3,7.1,4.4,2.7,2.8,2.7,4.3,2.4,2.9,2.9,3.3,3.3,2.9,5.3,3.4,53.7,1.79,1.246251522,2.230790225
"EVE,LEE,MUN,NEW",6.6,1.6,3.3,3.5,4.8,4.8,4,3.6,2.3,3,4.5,3.5,3.1,2.3,3.8,54.7,1.823333333,1.223500054,2.230848431
"CRY,LIV,SHU,WOL",3.1,5.8,3.2,2.6,2.2,2.6,3.6,4.9,4.9,2.7,4.3,2.6,5.9,3.1,2.6,54.1,1.803333333,1.237201142,2.23108606
"FUL,NEW,WBA,WOL",4.8,3.5,4.5,2.8,3.8,2.3,1.8,6,4.5,3,3,2.3,3.5,2.5,5.5,53.8,1.793333333,1.244339565,2.231515619
"CHE,LEI,NEW,WHU",2.8,3.3,4.4,2.8,3.8,7.1,3.8,2.3,3.8,2.3,3.1,2.3,2.8,3.5,5,53.1,1.77,1.260838723,2.23168454
"ARS,LEI,WBA,WHU",2.7,4.3,6.8,3.9,3.3,5,3.3,2.4,3.9,2.3,2.8,3.2,2.8,3.9,5,55.6,1.853333333,1.204436244,2.23222184
"AVL,BHA,SHU,WHU",4.5,3.3,2.8,5.9,2.2,2.4,6,2.9,3.4,2.8,4,5,2.4,2.9,2.5,53,1.766666667,1.263592761,2.232347212
"BUR,LEI,MCI,MUN",6.3,2.6,4.3,3.7,2.7,5.3,3.6,4.2,1.7,2.6,2.6,4.8,2.6,4.1,3.2,54.3,1.81,1.233577839,2.232775889
"LIV,MCI,SOU,TOT",2.7,6,3.8,2.7,4.8,3.2,3.2,2.8,6.3,3.6,2.7,2.7,3.7,4.1,2.1,54.4,1.813333333,1.231414208,2.232964431
"AVL,LEE,MUN,WOL",6.8,1.6,3.3,3.8,3.6,2.8,3.3,3.6,2.3,5.3,4.5,3.8,3.1,2.8,2.8,53.4,1.78,1.254591567,2.233172989
"MUN,SOU,TOT,WOL",3.2,3.8,3.2,1.7,3.6,3.2,2.2,2.8,3.3,6.5,4.9,2.7,5.3,3.6,4.4,54.4,1.813333333,1.231994125,2.234016013
"CHE,SHU,SOU,WOL",3.2,4.8,2.6,1.6,2.6,3.2,2.7,2.7,4.3,4.3,3.2,2.7,7,4.1,3.2,52.2,1.74,1.284078324,2.234296284
"EVE,TOT,WBA,WOL",3.7,3.5,2.9,2.3,3.8,3.3,2.2,4.5,4,3,3.5,2.7,7.1,3.8,5,55.3,1.843333333,1.212357012,2.234778092
"ARS,CHE,LEI,WHU",2.7,4.3,4.4,2.2,3.8,6.5,4.1,2.3,3.7,2.3,3.1,3.2,2.8,4.9,5,55.3,1.843333333,1.212357012,2.234778092
"ARS,AVL,EVE,NEW",4.4,2.5,3,2.9,7.3,4.5,4,4.4,3,3,3.5,2.9,4,2.5,3,54.9,1.83,1.221708406,2.235726382
"CRY,MCI,SOU,TOT",3.3,6,3.3,2.7,3.9,3.3,3.2,2.8,5.8,3.2,2.2,2.8,3.8,5.8,2.7,54.8,1.826666667,1.22408372,2.235992928
"BUR,EVE,MCI,NEW",6.6,2.5,4,3.3,4.3,5.3,3.8,4.9,2.4,3,2.7,4.5,2.7,3.8,3.2,57,1.9,1.177163661,2.236610957
"ARS,EVE,SOU,WOL",2.8,3.5,3.9,1.7,5.9,3.2,2.7,2.8,3.4,4.5,4.4,2.7,6,4.7,3.4,55.6,1.853333333,1.206806096,2.236613964
"ARS,CHE,EVE,MUN",3.2,1.8,2.8,2.2,4.3,6,4.3,2.7,2.3,4.5,3.8,4.2,4.3,3.7,5.5,55.6,1.853333333,1.206806096,2.236613964
"BUR,LEI,MUN,SHU",4.3,2.6,3.1,4.4,2.1,6.5,4.8,4.2,1.7,2.1,3.7,4.3,3.6,3.1,3.7,54.2,1.806666667,1.238009155,2.236669872
"ARS,LEE,MUN,TOT",3.3,1.6,3.2,4.4,4.3,4.2,4.4,2.7,2.7,5.3,6,3.3,3.1,3.7,5.3,57.5,1.916666667,1.167210757,2.237153952
"CHE,EVE,SOU,WOL",3.2,4,2.8,1.6,4.3,3.2,2.7,2.7,3.3,4.5,3.2,2.7,7,4.8,3.4,53.4,1.78,1.256866853,2.237222998
"FUL,NEW,TOT,WBA",4.9,3.5,2.9,5,4,3,2.4,4.4,5.7,3,3,2.4,3.5,2.5,6,56.2,1.873333333,1.194551121,2.237792434
"LIV,MCI,TOT,WOL",3.1,6.4,4.3,2.6,4.1,2.6,2.2,4.9,5.4,3.6,3.7,2.6,3.7,3.6,2.1,54.9,1.83,1.222877169,2.23786522
"BHA,CRY,MCI,SHU",5.5,3.7,3.2,4.2,2.2,2.3,5.3,3.3,4.3,2.7,2.2,6,2.2,3.2,3.1,53.4,1.78,1.257435031,2.238234355
"BUR,CHE,MCI,WOL",3.6,6.9,3.8,1.6,3.2,3.6,2.6,3.2,2.7,4.8,2.1,3.6,2.7,4.8,3.2,52.4,1.746666667,1.281442639,2.238253144
"LEE,MUN,SHU,WBA",6.1,1.6,3.1,6,2.6,3.8,4.5,3.6,3.3,2.8,4,4.5,3.1,2.8,3.6,55.4,1.846666667,1.21212132,2.238384038
"CHE,LEI,MUN,TOT",3.1,2.6,2.7,3.3,3.1,5.9,3.2,2.7,2.6,3.8,3.1,2.7,3.6,3.8,7,53.2,1.773333333,1.262574845,2.238966058
"AVL,CRY,EVE,FUL",5.6,2.5,3,5.1,3.4,2.4,3,4.4,3,2.9,2.9,6.6,3.5,3.5,2.9,54.7,1.823333333,1.228161615,2.239348011
"AVL,BHA,BUR,WBA",6.7,3.4,4,4.3,2.8,2.4,4,3.8,2.4,4.5,2.5,5.5,3.3,2.9,2.9,55.4,1.846666667,1.212710463,2.239471988
"ARS,BUR,CHE,CRY",3.2,6,3.2,2.2,2.8,4.4,5.8,2.7,2.7,4.4,2.7,4.2,4.4,4.9,3.8,57.4,1.913333333,1.170754742,2.240044074
"CHE,MCI,SOU,WOL",3.2,6.4,3.7,1.6,4.3,3.2,2.6,2.7,4.3,4.8,2.1,2.7,4.3,4.8,2.7,53.4,1.78,1.258570618,2.2402557
"ARS,BUR,NEW,WHU",2.9,4,5.6,3.3,5,6,5.6,2.4,2.8,3,3.9,2.9,2.9,3.4,3.4,57.1,1.903333333,1.177446794,2.241073731
"LIV,NEW,SHU,WOL",3.1,3.3,4.2,2.6,2.6,2.6,2.8,6.5,5,2.8,4.9,2.3,4.9,2.3,2.6,52.5,1.75,1.280624847,2.241093483
"AVL,LEE,MUN,SOU",6.4,1.6,3.3,3.9,4.8,3.3,4.4,2.7,2.3,5.3,3.4,3.9,3.1,2.8,2.4,53.6,1.786666667,1.254401774,2.241197835
"AVL,BUR,FUL,WBA",6.2,3.5,3,4.9,3.4,2.5,2.5,4.9,2.4,4.5,2.5,5.5,3.4,3,2.9,55.1,1.836666667,1.220343433,2.241364106
"BHA,BUR,LIV,WHU",2.8,5.4,5.4,3.7,2.8,2.2,6.3,2.9,2.8,3.3,4.4,3.3,2.4,2.7,2.3,52.7,1.756666667,1.276080308,2.241647741
"LEI,NEW,SOU,TOT",2.7,3.3,3.8,2.9,3.8,4.3,3.2,2.8,7.2,2.3,3.7,2.3,3.8,4,4.9,55,1.833333333,1.222799287,2.241798692
"LIV,NEW,SOU,WBA",2.7,4,5.3,2.7,4.3,3.2,3.4,4.4,6.4,3,2.9,2.3,4.9,2.3,2.2,54,1.8,1.245563556,2.2420144
"ARS,FUL,LEE,TOT",3.3,2.8,2.9,5,4.5,2.8,2.4,2.7,3.9,5.3,6.5,3.3,2.8,4.4,4.3,56.9,1.896666667,1.182289949,2.242409937
"ARS,BUR,CHE,SOU",2.8,5.5,3.7,1.7,3.9,4.9,4.2,2.7,2.7,6,3.2,3.3,4.4,4.9,3.3,57.2,1.906666667,1.17647577,2.243147135
"CHE,LEI,SHU,WHU",2.8,3.6,2.6,3.3,2.1,7.5,4.1,2.3,3.8,2.1,3.1,3.3,2.8,4.3,3.3,51,1.7,1.319631983,2.243374372
"AVL,BUR,CRY,WHU",4,5,3.4,5.5,2.8,2.9,6,2.4,2.4,2.9,2.9,5,2.9,4.5,2.5,55.1,1.836666667,1.222098118,2.244586876
"BHA,FUL,SOU,WOL",3.2,3.9,3.9,1.7,3.2,1.9,1.8,3.3,3.9,7.1,4.4,2.7,2.9,3.4,3.9,51.2,1.706666667,1.315222234,2.244645945
"CRY,LEE,MUN,TOT",4.4,1.6,3.2,7.1,3.2,3.2,4.4,2.7,3.2,3.7,4.4,3.9,3.1,4.3,3.7,56.1,1.87,1.200476096,2.2448903
"AVL,LEE,TOT,WBA",5,2.3,2.9,7.1,4.5,3.3,2.9,2.7,4.5,3.8,2.5,3.4,3.3,3,2.8,54,1.8,1.247282761,2.24510897
"CRY,LEI,MCI,WHU",2.8,5.2,4.8,4.3,2.7,3.7,3.6,2.4,4.4,2.2,2.2,3.3,1.8,6.3,2.8,52.5,1.75,1.283410635,2.245968611
"AVL,FUL,TOT,WHU",3.4,3.5,2.9,7.2,4.5,2.5,2.4,2.4,3.5,4.5,4.5,3.4,2.5,3.5,2.5,53.2,1.773333333,1.266528815,2.245977764
"AVL,LEE,MCI,WOL",6.8,2.3,3.3,2.6,4.7,2.8,2.6,4.8,4,4.1,2.3,3.8,2.1,3.8,2.3,52.3,1.743333333,1.288335951,2.245999009
"ARS,MUN,NEW,WOL",3.2,2.3,4.8,2.2,3.6,4.3,2.8,3.7,2.7,4.5,5,2.3,3.8,2.3,6.5,54,1.8,1.247855303,2.246139545
"BHA,LEI,NEW,TOT",3.2,3.3,5,4.4,2.7,3.3,3.2,3.3,5.6,2.3,3.8,2.3,3.2,2.4,6.5,54.5,1.816666667,1.236739184,2.246742851
"CHE,CRY,TOT,WBA",3.7,5.5,2.7,3.8,3.4,3.4,2.9,2.7,4.2,2.9,2.3,3.4,6.5,4,5.4,56.8,1.893333333,1.186752271,2.246917633
"CHE,LEI,SOU,TOT",2.7,4.8,2.7,1.7,3.8,4.3,3.2,2.7,5.3,3.8,3.1,2.7,5.3,5.5,4.9,56.5,1.883333333,1.193234899,2.247259059
"AVL,BHA,BUR,CHE",5.4,3.4,2.8,2.7,2.8,2.4,4.8,3.2,2.4,6,2.8,5.8,3.3,2.9,2.9,53.6,1.786666667,1.257813674,2.247293764
"AVL,LEE,NEW,WHU",4.5,2.3,3.3,5.6,6.6,3.3,4.5,2.3,3.5,3,3.5,3,2.3,2.5,2.5,52.7,1.756666667,1.279434399,2.247539761
"BUR,LEI,MCI,WHU",2.8,5.2,5.4,3.7,2.7,5.3,3.6,2.9,2.9,2.3,2.6,3.3,1.8,5.8,2.8,53.1,1.77,1.269870635,2.247671023
"BUR,MCI,SHU,WHU",4.5,5.2,3.8,3.7,2.2,5.3,5.4,2.9,2.9,2.8,2.7,5,1.8,4.6,2.8,55.6,1.853333333,1.213299319,2.248648072
"ARS,BUR,LEI,NEW",2.7,3.3,6.1,3.3,2.7,6,3.8,3.3,2.8,2.3,3.7,2.3,3.7,3.4,5.4,54.8,1.826666667,1.231066127,2.248747459
"ARS,LEI,MUN,TOT",2.7,2.6,3.2,3.9,3.1,5.4,3.2,2.8,2.7,3.8,4.8,2.7,3.6,3.7,7,55.2,1.84,1.222526658,2.24944905
"BUR,FUL,LEE,SHU",6.1,2.6,2.8,5.4,2.2,2.8,4,3.2,2.9,3.6,4.9,5.5,2.8,3.8,3.6,56.2,1.873333333,1.201110597,2.250080519
"BUR,CRY,LIV,WOL",3.1,7.5,4.4,2.6,2.8,2.6,3.6,3.3,3.3,3.2,3.3,2.6,4.8,3.6,2.7,53.4,1.78,1.264798121,2.251340655
"EVE,LEE,SHU,WHU",4.5,1.8,2.8,5,3.8,4.8,5,2.3,3.5,2.8,5.5,4.5,2.3,4.9,3.3,56.8,1.893333333,1.189157365,2.251471277
"AVL,CRY,FUL,WBA",5.6,3.5,3,6.6,3.4,2.4,2.5,4.4,3.5,2.9,2.4,5,3.5,3,2.9,54.6,1.82,1.237393574,2.252056305
"MCI,SOU,WBA,WHU",2.9,5.5,5.3,2.7,4.9,3.9,3.3,2.4,5.4,3,1.8,3.4,1.8,4.3,2.7,53.3,1.776666667,1.267656255,2.252202613
"BHA,BUR,FUL,SOU",4.5,3.9,3.9,2.8,2.8,1.9,2.9,3.3,2.8,7.2,3.8,4.9,2.9,3.4,3.3,54.3,1.81,1.244530893,2.252600916
"ARS,EVE,LEI,NEW",2.7,2.5,5.1,2.9,5,6,3.8,4.4,3.4,2.3,3.8,2.3,3.8,3.4,5.5,56.9,1.896666667,1.187714893,2.252699247
"BUR,FUL,SOU,TOT",3.3,5,2.9,2.8,3.4,2.9,2.4,2.8,2.9,7.2,3.8,2.8,3.4,5,3.3,53.9,1.796666667,1.253832221,2.252718557
"CHE,EVE,MCI,MUN",5.4,1.8,2.8,2.3,4.3,5.3,3.8,3.6,2.3,3.3,2.1,6,2.6,3.8,3.3,52.7,1.756666667,1.28277972,2.253416374
"EVE,MUN,SHU,TOT",4.9,1.8,2.7,4.5,2.6,5.4,3.4,3.7,2.3,2.8,5.5,4.4,5.3,3.1,3.8,56.2,1.873333333,1.203486997,2.254532308
"ARS,CHE,MUN,WBA",3.2,3.3,3.1,2.2,3.8,5,3.8,2.7,2.6,4.5,2.3,3.9,4.3,2.8,7,54.5,1.816666667,1.241351031,2.255121039
"CRY,EVE,LEE,MUN",6.1,1.6,3.3,4.5,3.2,3.2,5,2.7,2.3,2.9,3.9,5.5,3.1,4.4,3.7,55.4,1.846666667,1.221513503,2.255728269
"LEE,MCI,NEW,SOU",4.4,2.3,4.2,2.7,5.9,3.7,3.7,2.7,6.4,3.3,2.7,2.4,2.1,3.8,2.7,53,1.766666667,1.27708746,2.256187846
"CHE,EVE,WBA,WOL",3.6,3.5,2.8,1.6,3.8,3.3,2.3,4.4,3.3,3,2.3,3.3,7,3.8,5,53,1.766666667,1.27708746,2.256187846
"MUN,NEW,WBA,WOL",4.8,2.3,4.8,2.8,3.6,3.3,2.3,5.3,3.3,3,3,2.3,3.8,2.3,6.5,53.4,1.78,1.26761869,2.256361268
"FUL,MUN,TOT,WHU",3.4,2.8,2.9,6.6,3.8,3.4,2.4,2.4,2.8,4.5,6,3.4,2.5,3.3,4,54.2,1.806666667,1.248923346,2.256388178
"BUR,FUL,MUN,WBA",6.2,2.8,3.3,4.9,3.2,3,2.5,4.2,1.7,4.5,2.9,5.5,3.3,2.8,4.4,55.2,1.84,1.22660973,2.256961902
"ARS,LEE,LEI,WHU",2.7,2.6,4.9,3.9,4.3,4.8,4.8,2.3,3.9,2.3,5.3,3.2,2.3,5.9,3.3,56.5,1.883333333,1.199206087,2.258504796
"EVE,MCI,SOU,WHU",2.9,4,3.9,2.4,6.5,4.2,3.7,2.4,3.5,3,2.7,3.4,1.8,5.9,2.7,53,1.766666667,1.278764284,2.259150236
"BUR,CHE,LEI,WHU",2.8,5.3,3.8,2.7,2.7,6.5,4.1,2.3,2.7,2.3,3.1,3.3,2.8,5.5,3.4,53.3,1.776666667,1.271594425,2.259199428
"FUL,MUN,NEW,SHU",6,2.3,2.8,5,2.6,4.5,3,5.3,2.8,2.8,5,4,3.3,2.3,4.3,56,1.866666667,1.210470196,2.259544366
"MCI,MUN,NEW,WBA",6.1,2.3,4.7,3.8,3.8,4.3,3.3,5.3,4.2,3,1.8,3,2.6,2.3,4.8,55.3,1.843333333,1.22583305,2.259618922
"MCI,SHU,WBA,WOL",4.8,4.3,4.2,2.6,2.6,3.3,2.3,6.6,5,2.8,1.8,3.3,4.3,3.3,3.1,54.3,1.81,1.248542007,2.259861032
"BUR,TOT,WHU,WOL",3.3,6.5,3.9,2.7,3.2,3.7,2.2,2.4,2.9,5,4.9,2.7,2.9,5.3,3.4,55,1.833333333,1.232689665,2.259931052
"LIV,MCI,WBA,WHU",2.8,5.9,5.8,3.6,4.3,3.3,3.3,4.1,4.9,3,1.8,3.3,1.8,2.8,2.1,52.8,1.76,1.284634467,2.260956662
"AVL,SOU,TOT,WOL",3.2,4.5,2.9,1.7,4.3,2.8,2.2,2.8,4,6.5,3.4,2.7,5.5,3.8,2.4,52.7,1.756666667,1.287226624,2.261228102
"CRY,EVE,FUL,MUN",5.6,1.8,3,4.5,3.2,2.4,3,3.7,2.3,2.9,3.9,6.7,3.3,3.3,3.9,53.5,1.783333333,1.268106951,2.261457395
"SHU,SOU,WBA,WOL",3.2,4.3,3.7,1.7,2.6,3.2,2.3,4.5,5,2.8,2.9,2.7,7,3.3,3.2,52.4,1.746666667,1.294751309,2.261498953
"LEE,TOT,WHU,WOL",3.3,3.8,3.2,4.4,4.3,3.1,2.2,2.3,4.5,3.8,6.7,2.7,2.3,5.3,3.3,55.2,1.84,1.229517908,2.26231295
"EVE,LIV,MCI,NEW",4.3,2.5,4.4,3.3,5.2,3.6,3.8,6.7,4.4,3,2.8,2.3,2.8,2.3,2.1,53.5,1.783333333,1.268670095,2.262461669
"CRY,LEI,SHU,WHU",2.8,3.6,3.2,6,2.1,4.9,5.3,2.4,4.4,2.1,3.2,3.3,2.8,5.3,3.3,54.7,1.823333333,1.240890617,2.262557225
"BHA,BUR,FUL,WBA",6.2,3.9,4,4.3,2.8,1.9,2.5,3.8,2.8,5.1,2.9,5.5,2.9,2.9,4.4,55.9,1.863333333,1.214476176,2.26297394
"ARS,CRY,MCI,WHU",2.9,5.9,4.8,3.2,4.3,3.7,5.3,2.4,3.9,2.9,2.2,3.9,1.8,5.2,2.8,55.2,1.84,1.230098718,2.263381642
"AVL,BHA,LEE,WHU",5.1,2.3,3.3,6,4.4,2.4,5.5,2.3,3.4,3.8,4,4.5,2.3,2.9,2.5,54.7,1.823333333,1.241466107,2.263606535
"BUR,CHE,FUL,WOL",3.6,5.5,2.8,1.6,3.2,2.3,1.8,3.2,2.7,6.5,3.2,3.6,3.4,4.3,4.4,52.1,1.736666667,1.304096111,2.264780246
"ARS,BHA,BUR,FUL",4.5,3.9,4,3.3,2.8,1.9,4.5,3.3,2.8,6.6,4.4,5.4,2.9,3.4,4.4,58.1,1.936666667,1.169533892,2.264997304
"ARS,NEW,TOT,WOL",3.2,4,4.4,2.2,4.3,3.7,2.2,2.8,4.4,4.5,5,2.3,4.5,3.3,6.5,57.3,1.91,1.186350948,2.26593031
"LEI,MUN,NEW,WOL",3.1,2.3,4.8,2.8,3.1,4.8,2.6,5.3,3.3,2.3,3.8,2.3,3.6,2.3,6.5,52.9,1.763333333,1.285338569,2.266480344
"AVL,FUL,SHU,WHU",4.5,3.3,2.8,7.1,2.8,2.5,3.5,4,3.5,2.8,4.5,5,2.5,3.3,2.5,54.6,1.82,1.245448858,2.266716921
"EVE,MCI,SHU,WOL",4.8,2.8,2.8,2.3,2.6,3.6,2.6,7.2,4,2.8,3.3,4.3,4.3,4.1,3.1,54.6,1.82,1.245448858,2.266716921
"ARS,BUR,MUN,NEW",4.4,2.3,4.3,3.3,3.2,6,5,3.3,1.7,4.5,3.9,2.9,3.7,2.3,5.4,56.2,1.873333333,1.209998032,2.266729647
"MUN,NEW,SHU,TOT",4.9,2.3,2.7,5,2.6,5.9,3.4,3.7,3.3,2.8,5,2.4,3.8,2.3,5.3,55.4,1.846666667,1.227928957,2.267575474
"ARS,LEI,MUN,SHU",2.7,2.6,3.1,3.9,2.1,6.5,4.8,3.7,2.7,2.1,4.8,3.2,3.6,3.1,5.3,54.2,1.806666667,1.255198713,2.267725675
"EVE,NEW,SOU,WHU",2.9,2.5,3.9,2.4,7.3,4.9,3.9,2.4,3.5,3,3.9,2.4,3,4.1,2.9,53,1.766666667,1.283781616,2.268014189
"ARS,EVE,MCI,WHU",2.9,3.5,4.4,2.9,6.5,5.3,3.8,2.4,3.4,3,3.3,3.9,1.8,5.2,2.8,55.1,1.836666667,1.234889623,2.268080608
"BUR,EVE,SHU,WHU",4.5,2.8,2.8,3.4,2.2,6,5.6,2.9,2.4,2.8,4.4,5,2.9,4.8,3.3,55.8,1.86,1.219601809,2.268459364
"AVL,MCI,NEW,SHU",6,3,2.8,3.8,3.7,3.8,3.8,6.6,4,2.8,2.3,4,2.8,2.5,2.3,54.2,1.806666667,1.255767646,2.268753547
"LEI,LIV,NEW,WOL",2.6,3.3,5.9,2.6,3.1,2.6,2.6,6,5.4,2.3,3.8,2.3,3.8,2.3,3.8,52.4,1.746666667,1.299706927,2.270154765
"BUR,CRY,MUN,WHU",4,4.3,3.7,4.9,2.8,4.4,6.5,2.4,1.7,2.9,3.3,5,2.8,4.3,3.4,56.4,1.88,1.207595013,2.270278624
"ARS,BUR,FUL,WOL",3.2,4.5,4,2.2,3.2,2.3,1.8,3.3,2.8,6.5,5.4,3.2,3.4,4.3,4.4,54.5,1.816666667,1.24995238,2.270746824
"MCI,NEW,WBA,WHU",4.5,4,6,3.8,4.9,4.3,3.3,4,5.4,3,1.8,3,1.8,2.5,2.8,55.1,1.836666667,1.236623668,2.271265469
"ARS,CRY,LIV,WHU",2.7,6.1,4.8,3.2,3.7,2.7,6.3,2.4,3.9,2.9,4.3,3.2,3.5,3.7,2.3,55.7,1.856666667,1.223500054,2.271631766
"ARS,BUR,CRY,SHU",3.9,4.3,3.2,3.3,2.2,4.4,7.1,2.8,2.8,2.7,3.3,4.9,4.4,4.2,3.7,57.2,1.906666667,1.191557604,2.271903165
"BHA,LEE,MCI,SHU",6.6,2.6,3.1,4.2,2.2,2.7,4.8,3.2,4.4,3.1,3.3,5.5,2.1,3.2,3.1,54.1,1.803333333,1.260083142,2.272349932
"ARS,AVL,BUR,LEE",6.4,2.3,3.3,3.3,4.4,3.3,5.5,2.7,2.4,5.3,3.4,4.4,3.2,3.9,2.8,56.6,1.886666667,1.204436244,2.272369714
"BUR,MCI,SOU,WOL",3.2,6.4,4.9,1.7,3.2,3.2,2.6,3.3,3.4,5.3,2.7,2.7,2.7,5.1,2.7,53.1,1.77,1.2838558,2.272424765
"AVL,MUN,NEW,SHU",6,2.3,2.8,5,2.6,5,4.5,5.3,2.3,2.8,3.5,4,3.8,2.3,2.8,55,1.833333333,1.239623599,2.272643264
"ARS,SOU,WBA,WOL",2.8,5,5.4,1.7,3.8,3.2,2.3,2.8,4.4,4.5,2.9,2.7,6,3.8,4.4,55.7,1.856666667,1.22408372,2.272715439
"FUL,LIV,MCI,WOL",3.1,5.4,4.4,2.6,3.8,2.3,1.8,6.5,4.5,3.6,3.7,2.6,2.3,3.3,2.1,52,1.733333333,1.311850746,2.273874627
"ARS,MCI,NEW,SOU",2.8,4,5.3,2.3,6.6,4.2,3.7,2.8,5.3,3.3,2.7,2.4,2.8,3.4,2.7,54.3,1.81,1.256525823,2.274311739
"CRY,SOU,WBA,WOL",3.2,5.5,4.3,1.7,3.2,2.7,2.3,2.8,4.9,2.9,2.4,2.7,6.5,3.8,3.3,52.2,1.74,1.307232628,2.274584772
"BUR,CHE,WHU,WOL",3.3,7.1,3.8,1.6,3.2,4.3,3.1,2.3,2.7,4.5,3.2,3.3,2.9,4.8,3.4,53.5,1.783333333,1.275968353,2.275476896
"AVL,LIV,MCI,NEW",4.3,3,4.4,3.6,5.2,2.8,3.8,6.6,4.4,3.3,2.3,2.3,2.8,2.3,1.8,52.9,1.763333333,1.290883787,2.276258412
"BUR,CHE,CRY,SHU",4.3,5.3,2.6,2.7,2.2,4.4,5.8,2.7,2.7,2.7,2.7,5.3,4.9,4.3,3.7,56.3,1.876666667,1.21294604,2.276295401
"BHA,FUL,MUN,NEW",6.1,2.3,3.3,4.4,3.2,1.9,3,4.2,2.7,4.5,4.5,4.5,2.9,2.3,5.5,55.3,1.843333333,1.23512097,2.276739654
"CHE,SHU,SOU,TOT",3.2,4.8,2.6,1.7,3.3,4.3,3.3,2.7,4.3,4.3,3.2,2.8,7,4.3,3.2,55,1.833333333,1.242501317,2.277919082
