COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"CHE,CRY,TOT,WHU,WOL",5.1,10.7,4.6,5.2,5.7,5.1,4.5,3.7,6.2,5.9,5.7,4.7,7.5,7.8,6.4,88.8,1.973333333,1.718055379,3.390295948
"AVL,BUR,LEE,TOT,WHU",8.4,5.3,4.7,9.6,6.9,5.7,6.9,3.7,4.4,6.8,6.4,5.9,4.2,7.5,4.3,90.7,2.015555556,1.68220377,3.390575154
"LEE,LEI,NEW,WBA,WOL",6.1,4.1,8.4,5.3,5.1,5.1,4.1,7.3,9.2,3.8,4.8,3.6,5.1,4.8,8.3,85.1,1.891111111,1.793028829,3.390816741
"ARS,BUR,LIV,SOU,WHU",4.1,9,7.8,4.1,7.3,6.2,8.3,3.8,4.8,6.3,6.7,4.6,5.4,6.7,3.7,88.8,1.973333333,1.718471081,3.391116267
"AVL,BUR,MUN,NEW,WHU",9.5,3.8,5.8,6.9,6.8,8,7.5,5.2,3.2,6,5.4,6.5,4.7,3.8,4.4,87.5,1.944444444,1.744242229,3.391582111
"AVL,FUL,LEE,LEI,MUN",9.4,3.1,4.8,9.1,5.1,4.3,5.3,6.6,4.3,6.1,6.3,7.4,4.6,4.8,5.3,86.5,1.922222222,1.76459897,3.391951353
"AVL,BHA,LIV,MUN,SHU",7.9,4.1,4.6,7.2,4,3.7,8.3,7.8,4.2,6.1,6.9,7.8,5.2,4,3.6,85.4,1.897777778,1.787442973,3.392169553
"ARS,CHE,EVE,LEI,NEW",4.5,4.3,6.4,3.7,7.5,9.5,5.8,5.7,5.2,3.8,5.1,4.2,6.3,5.9,9,86.9,1.931111111,1.756809879,3.392595078
"BUR,CRY,LEE,MUN,TOT",9.4,4.6,5,9,4.6,5.6,7.4,4.1,4.1,6.7,6.3,6.9,5,7.3,5.6,91.6,2.035555556,1.66667619,3.392611979
"BHA,CRY,EVE,LEE,WHU",7.6,3.7,5.2,7.5,5.8,4.1,8.5,3.7,5.4,4.4,6.4,7.5,3.7,8.5,5.2,87.2,1.937777778,1.750863732,3.392784833
"AVL,CRY,MCI,MUN,NEW",10.5,3.8,5.2,6.8,6.1,5.2,6.3,6.7,4.7,4.7,3.7,7.6,4.6,3.8,4.2,83.9,1.864444444,1.820308713,3.393864467
"ARS,BHA,EVE,LEE,MUN",8.6,2.6,5.1,5.3,6.2,5.7,8,4.6,4.2,6.8,8,7.9,4.5,5.1,6.8,89.4,1.986666667,1.708717146,3.394651397
"BUR,LEE,MUN,TOT,WHU",8.4,4.6,5,8.5,5.7,7.2,7.4,3.7,3.7,6.8,7.9,5.9,4.1,7.3,5.2,91.4,2.031111111,1.671383801,3.394766209
"ARS,CHE,LEI,NEW,WOL",4.5,5.8,7.9,3,5.6,7.8,4.6,5.7,6.2,5.3,5.1,3.6,6.3,5.7,10,87.1,1.935555556,1.753961503,3.39488993
"CRY,FUL,LEE,MCI,WHU",7.1,6.2,5.2,9,6.3,4.2,5.8,3.7,6.4,4.7,5.9,7.5,3.1,8.8,4.6,88.5,1.966666667,1.72626765,3.394993045
"ARS,FUL,LEE,MUN,WOL",6.3,3.6,5.1,5.2,5.6,4.1,4.8,5,4.7,8.3,10.5,5.7,4.6,5.6,7.3,86.4,1.92,1.768292154,3.395120936
"AVL,LEE,SOU,TOT,WHU",4.8,5.3,4.7,8.6,9.1,5.2,5.8,3.7,6.5,6.8,6.4,4.8,4.3,8.5,3.9,88.4,1.964444444,1.728528138,3.395597498
"ARS,AVL,EVE,NEW,SOU",5.8,4,5.4,3.8,11.4,6.4,5.9,5.8,4.9,6,5.4,4.3,6.5,4.9,4.4,84.9,1.886666667,1.799920633,3.395850261
"ARS,LIV,NEW,WBA,WOL",4.5,6.5,9.5,4,6.1,4.6,4.3,7.5,7.3,4.8,5.9,3.6,7.4,3.8,7.4,87.2,1.937777778,1.75249482,3.395945518
"CRY,LIV,SOU,TOT,WHU",4.2,9.6,5.7,6.3,6.2,4.6,6.1,3.8,7.3,4.7,6.2,4.1,6.9,8.5,3.7,87.9,1.953333333,1.738554408,3.395976276
"BUR,EVE,FUL,MUN,NEW",9.7,3.3,4.8,5.4,5.2,7,5,7.2,3.2,6,6.4,8.2,5.2,4.3,6.4,87.3,1.94,1.750591737,3.396147969
"LEI,MCI,SOU,WHU,WOL",4.2,8.2,8.3,3.5,6,5.5,4.4,5.4,7.9,4.1,4.5,4,3.6,8.6,4.2,82.4,1.831111111,1.854903412,3.396534247
"ARS,CHE,EVE,MUN,SHU",6.2,3.6,4.1,3.7,5.1,9.5,7.3,5,4.1,5.8,6.8,7.2,7.8,5.5,7.3,89,1.977777778,1.717417774,3.396670708
"AVL,FUL,MCI,SHU,WOL",7.9,5.3,4.3,6.1,4.6,3.8,3.6,10.1,6,6.1,5.3,7.9,4.3,5.3,4.1,84.7,1.882222222,1.804702851,3.396851811
"CHE,LEI,MCI,SOU,WHU",4.2,8.2,6.6,3.5,6.7,7.7,5.5,3.7,7.2,4.1,3.9,4.7,3.6,8.8,4.2,82.6,1.835555556,1.850662687,3.396994177
"CHE,LIV,MCI,SOU,TOT",4.5,9.4,5.1,3.5,7.3,5.5,5.1,4.1,8.1,6.6,4,4.1,7.2,6.6,3.5,84.6,1.88,1.807049687,3.397253412
"ARS,CHE,LIV,WHU,WOL",4.2,10.1,7.2,3,6.6,5.6,5.9,3.7,5.7,6.3,7.7,4.5,6.4,6,5.3,88.2,1.96,1.733369963,3.397405127
"FUL,LEI,SHU,TOT,WBA",6.2,5.6,4.2,9,4.1,5.4,3.9,7.4,8.7,3.6,5.8,4.7,6.8,5.3,7.8,88.5,1.966666667,1.727508528,3.397433438
"BHA,CRY,LEE,MCI,WHU",7.6,6.1,6.6,7.8,5.7,4.1,8.3,3.7,6.3,4.7,4.7,7.5,3.1,8.2,4.6,89,1.977777778,1.71783363,3.39749318
"LEI,NEW,SHU,WBA,WHU",5.8,5.1,8,7.5,4.1,9.1,5.3,7,8.2,3.6,4.8,4.3,4.8,4.3,6.8,88.7,1.971111111,1.723727964,3.397659343
"AVL,BHA,CRY,MUN,WBA",9.2,4.2,5.2,8.4,4.6,3.8,7,5.6,4.2,5.9,3.9,8.5,5.2,4.2,5.9,85.8,1.906666667,1.782133553,3.397934641
"EVE,FUL,LEE,MCI,WBA",9.8,3.8,4.8,6.3,6.9,4.8,4.3,7.4,6.5,4.8,4.3,8.2,3.6,6.3,5.1,86.9,1.931111111,1.759653646,3.398086707
"ARS,BHA,CRY,LEE,WHU",5.4,5.2,6.8,7.4,5.8,4.1,10,3.7,5.8,5.2,7.4,6.4,3.7,7.8,5.2,89.9,1.997777778,1.701036099,3.398292117
"CRY,LEI,NEW,WBA,WOL",5.6,5.8,8.5,5.3,4.5,4.7,4.1,7.4,8.6,3.7,4.2,3.6,6.8,4.8,8.4,86,1.911111111,1.778308453,3.398545043
"CRY,SHU,SOU,TOT,WBA",5.8,7.3,4.6,7.4,4.2,5.3,4.8,4.2,8.4,4.2,4.3,4.8,10,6.3,5.1,86.7,1.926666667,1.764005183,3.398649986
"CHE,LEI,MUN,SHU,WHU",4.6,4.4,4.4,6.3,3.9,11,7.1,4.6,4.6,3.6,6.1,5.6,4.6,5.6,6.8,83.2,1.848888889,1.838425828,3.399045086
"EVE,SHU,SOU,TOT,WOL",5.1,5.8,4.2,3.2,5.1,5.6,4.1,6.3,6.5,6.3,7.4,4.1,10.5,7.1,5.2,86.5,1.922222222,1.768642202,3.399723344
"AVL,LEE,LIV,MCI,WBA",9.4,4.8,6.2,6.6,7.2,4.6,5.8,8,7.4,5.1,3.3,5.8,4.1,4.3,3.1,85.7,1.904444444,1.785203737,3.399821338
"ARS,AVL,FUL,LEE,WHU",6,4.3,4.8,8.6,8.6,4.3,6.5,3.7,5.4,6.8,8.7,6.4,3.8,5.9,4.3,88.1,1.957777778,1.736773144,3.400215866
"AVL,BHA,CHE,EVE,MUN",9,3.3,4.3,4.7,5.7,5.4,6.8,5.5,3.8,7.5,5.3,9.4,5.2,4.2,6,86.1,1.913333333,1.777156638,3.400293033
"ARS,CRY,LEI,SHU,WHU",4.2,6.1,6.3,7.4,3.5,7.9,9.4,3.8,6.3,3.5,6.2,5.2,5.3,7.7,5.2,88,1.955555556,1.738910442,3.400535975
"BUR,CRY,LIV,SHU,WHU",5.3,8.9,5.7,7.2,3.6,5.7,9.9,4.3,5.3,4.2,6.2,6.3,5.8,6.1,4.1,88.6,1.968888889,1.727287993,3.400838137
"ARS,BUR,MUN,NEW,SHU",7.4,4.1,5.6,5.3,4,9.5,8.6,5.6,3.6,5.8,6.9,5.9,5.7,4.1,7.2,89.3,1.984444444,1.713753886,3.400849378
"AVL,BHA,EVE,FUL,WOL",8.5,4.4,4.5,4.7,5.2,3.2,3.8,8.4,4.9,8,6.5,8.4,4.9,4.9,5.5,85.8,1.906666667,1.783736047,3.400990063
"CRY,EVE,FUL,MCI,SHU",8.6,4.8,4.3,6.8,4.2,4.7,4.8,8.1,5.9,4.2,4.7,9.7,5.3,6.6,5,87.7,1.948888889,1.74514292,3.401089645
"EVE,LIV,MCI,SHU,WOL",6.1,6.2,5.7,4.1,4.9,4.9,4.6,11.2,6.5,4.6,6.2,5.6,7.2,5.4,3.9,87.1,1.935555556,1.757216413,3.401189991
"ARS,CHE,EVE,TOT,WBA",5.1,6,4.2,3.7,7,7.4,4.9,4.1,5.2,6,4.8,5.3,9.6,6.4,9,88.7,1.971111111,1.725798642,3.401740879
"BUR,CHE,CRY,LEI,WHU",4.6,8.9,5.7,5.2,4.1,7.9,7.6,3.7,4.7,3.7,4.5,5.6,4.7,9,5.3,85.2,1.893333333,1.796902096,3.402134635
"LEI,MCI,TOT,WBA,WHU",4.7,7.3,7.4,7.3,5.8,6.7,4.7,5.4,9.6,3.8,3.6,4.7,3.6,7.3,6.3,88.2,1.96,1.735840677,3.402247728
"BUR,EVE,LIV,MUN,SHU",7.9,3.6,4.6,5.2,4,7.3,7.8,7.9,3.2,4.6,7.3,7.8,6.6,4.4,4.5,86.7,1.926666667,1.766433048,3.403327673
"EVE,LEE,MCI,NEW,WBA",9.7,3.3,6.2,5.3,7.9,6.1,5.3,7.4,7.9,4.5,3.8,5.5,4.1,5.3,5.1,87.4,1.942222222,1.75233178,3.403417724
"AVL,BUR,CHE,CRY,MUN",9.3,5.8,4.6,5.7,4.6,5.9,7.8,4.6,3.2,7.4,4.2,8.8,5.7,5.3,4.8,87.7,1.948888889,1.746370386,3.40348184
"BUR,LEI,MUN,NEW,WBA",7.4,4.1,7.9,6.4,4.5,8.5,5.3,7.2,5.4,3.8,4.7,4.3,5.5,3.8,8.9,87.7,1.948888889,1.746370386,3.40348184
"AVL,BUR,CHE,FUL,LEE",9.9,4.3,4.3,6.3,5.9,4.3,5.8,4.5,4.2,8.3,4.7,8.3,4.7,6,4.7,86.2,1.915555556,1.776781467,3.40352361
"EVE,FUL,SHU,WBA,WOL",7.9,4.8,4.3,5.3,4.6,4.3,3.3,9.6,6,4.3,6.5,6.3,8.5,5.3,6.3,87.3,1.94,1.754667246,3.404054457
"EVE,LEE,MUN,TOT,WHU",7,2.6,4.7,8.1,7.3,7.2,6.4,3.7,4.3,5.3,8.5,5.9,4.1,7.4,5.3,87.8,1.951111111,1.744733572,3.404169059
"FUL,LEE,SHU,TOT,WOL",6.7,4.6,4.2,7.9,4.6,4.1,3.2,5.7,7,7.1,10,5.2,6.3,6.1,6.1,88.8,1.973333333,1.725108692,3.404214486
"AVL,BHA,EVE,MUN,WHU",8.7,3.3,4.8,6.9,6.8,5.4,7.5,5.2,3.8,6,6.5,9.1,4.2,4.2,4.5,86.9,1.931111111,1.762898047,3.404352006
"ARS,LEE,LEI,NEW,WBA",5.7,4.1,9.1,5.9,6.3,6.8,5.3,5.7,8.6,3.8,4.8,4.2,5.1,4.9,8.9,89.2,1.982222222,1.717500953,3.404468556
"AVL,CRY,LEE,LIV,MUN",8.8,3.1,5.1,8.9,5.5,4.2,8.3,5,4.7,5.5,5.8,6.8,5.1,4.1,3.6,84.5,1.877777778,1.813310574,3.4049943
"ARS,BUR,LIV,MCI,WHU",4.2,9.4,8.3,5,6.6,6.6,8.2,4.3,4.8,5.1,5.6,5.2,3.7,6.5,3.6,87.1,1.935555556,1.759247675,3.40512161
"BUR,MCI,SOU,WHU,WOL",4.7,9.9,7.8,3.5,6.1,5.5,4.5,4.3,5.4,6.8,4.6,4.7,3.7,8.1,4.2,83.8,1.862222222,1.828686752,3.405421108
"CRY,LEI,SOU,WHU,WOL",4.2,8.4,7.3,4.2,4.5,4.6,4.5,3.8,6.9,3.7,5.1,4,5.8,10,4.8,81.8,1.817777778,1.873448564,3.405513168
"ARS,CHE,CRY,SOU,TOT",4.6,8.5,4.6,3.1,6.4,5.7,5.6,4.1,6.1,7.4,4.6,4.7,9,7.9,6.8,89.1,1.98,1.719966777,3.405534219
"BUR,FUL,MCI,MUN,SOU",9.5,5.8,5.7,4.6,5.2,5.2,4.7,5.6,3.7,8.4,4.6,8.9,4.1,6.1,4.6,86.7,1.926666667,1.767645731,3.405664107
"ARS,CHE,EVE,MUN,TOT",5.1,4.3,4.2,3.7,6.8,8.4,5.7,4.1,4.1,7.5,6.8,5.6,7.8,6.2,9,89.3,1.984444444,1.71625284,3.405808413
"ARS,BUR,CRY,LEE,MUN",8.9,4.1,5.5,6.3,4.6,6.2,9.5,4.1,3.6,6.7,6.3,7.4,5,6.7,5.6,90.5,2.011111111,1.693545169,3.405907506
"BUR,CHE,MUN,NEW,SHU",7.8,4.1,4.4,4.7,4,10.1,7.3,5.5,3.5,5.8,5.2,6.3,5.7,4.1,7.2,85.7,1.904444444,1.788401787,3.405911848
"AVL,BHA,FUL,MCI,TOT",8.6,5.4,4.4,7.8,5.9,3.4,4.2,6.3,5.4,8.4,4.8,8.5,3.7,4.9,4.8,86.5,1.922222222,1.771870145,3.405928167
"ARS,CRY,LIV,SOU,WOL",4.1,9.5,7.2,3.1,5.5,4,5.5,4.2,6.8,6.2,6.2,4,8.4,6,4.1,84.8,1.884444444,1.807471267,3.406079188
"BHA,BUR,LEE,MCI,WOL",10.4,6.1,7.2,4.5,4.6,4,5.6,5.1,5.3,7.6,5.2,7.3,3.5,6.5,5,87.9,1.953333333,1.743887283,3.40639316
"BHA,BUR,CRY,MCI,WBA",9.2,7.8,7.3,6.1,4.2,4.3,6.8,5.2,5.2,4.7,3.2,8.5,4.1,5.7,5.1,87.4,1.942222222,1.753961503,3.406583007
"ARS,BUR,CHE,LEE,MUN",8.2,4.1,4.9,4.1,5.7,7.8,8.3,4,3.5,8.3,6.2,6.7,5,6.2,7.2,90.2,2.004444444,1.699523743,3.406600924
"ARS,EVE,LEE,MCI,WHU",6.5,4.3,6.2,4.7,9.5,7.1,6.8,3.7,5.4,4.8,6.8,6.4,3.1,8.3,4.6,88.2,1.96,1.73830788,3.407083445
"BUR,CHE,CRY,EVE,SHU",7.3,6.3,4.1,4.2,3.6,7.4,7.8,4.6,4.2,4.2,4.6,8.3,8.4,7.3,5.6,87.9,1.953333333,1.744296829,3.40719314
"AVL,EVE,FUL,MCI,SOU",8.1,4.5,4.5,4.2,8.5,4.4,4.7,8,5,6.3,4.2,8.7,4.3,6.3,3.7,85.4,1.897777778,1.795417447,3.407303333
"BHA,BUR,FUL,LEE,WHU",8.2,4.7,5.8,7.9,4.8,3.7,7.5,4.2,4.8,7.4,8.1,8,3.7,6.4,5.2,90.4,2.008888889,1.696410777,3.407900761
"BUR,LEI,MUN,NEW,SHU",7.3,4.1,5.6,6.4,3.5,10,6.8,7.2,4.2,3.6,5.7,5.3,5.5,4.1,7.2,86.5,1.922222222,1.773079108,3.408252063
"ARS,AVL,LEE,SOU,WHU",4.3,4.8,5.7,5.9,10.2,5.2,7.4,3.7,5.4,6.8,6.9,5.3,4.3,7.9,3.9,87.7,1.948888889,1.748822733,3.408261193
"BHA,BUR,CHE,FUL,MCI",8.5,7.3,5.3,4.5,4.8,4.2,5.1,5.1,4.6,8.4,4,9.3,3.7,5.9,5.7,86.4,1.92,1.775145869,3.408280069
"EVE,LIV,SOU,TOT,WOL",4.5,7,5.3,3.2,6.6,4.5,4.1,6.3,6.9,6.8,7.3,4,9.9,6.6,4.2,87.2,1.937777778,1.759004047,3.408558954
"CRY,FUL,SHU,TOT,WHU",5.9,6.8,4.2,10.7,4.2,4.8,5.9,3.8,6.4,4.2,7.4,6.4,5.5,6.8,5.2,88.2,1.96,1.739129503,3.408693826
"FUL,LEI,NEW,SHU,WBA",7.3,5.1,6.4,7.5,4.1,6.5,4.3,9,8.2,3.6,4.8,4.3,5.3,4.3,7.8,88.5,1.966666667,1.733287545,3.408798839
"LEE,LEI,SHU,TOT,WBA",6.2,4.4,4.5,9,4.1,6.2,4.7,5.7,9.7,3.6,5.8,4.7,6.6,6.3,7.1,88.6,1.968888889,1.731830851,3.409782519
"CHE,EVE,LEI,MUN,NEW",6.1,3.3,4.6,4.3,5.6,10,5.8,6.6,4.1,3.8,5.1,4.6,5.6,4.8,9,83.3,1.851111111,1.842694714,3.41103266
"ARS,LEI,SOU,WBA,WOL",4.1,6.8,9.1,3.1,5.1,5.2,4.1,5.8,7.9,5.3,4.7,4,7.8,6.2,7.9,87.1,1.935555556,1.762492823,3.411402776
"AVL,CHE,EVE,MCI,SHU",8.4,4.3,4.1,4.1,6.2,6.8,6.1,8.6,4.8,4.6,3.6,8.9,6.3,5.8,4.1,86.7,1.926666667,1.77087549,3.411886777
"LIV,MCI,WBA,WHU,WOL",4.6,9.5,8.8,4.4,6.1,4.6,4.1,7.6,7.4,4.8,4.7,4.6,4.7,5.1,3.6,84.6,1.88,1.814938015,3.412083469
"BUR,CRY,MCI,WHU,WOL",5.8,10.5,7.3,4.5,4.6,5,6.1,4.3,5.3,4.7,4.1,6.3,3.7,8.1,4.7,85,1.888888889,1.806601651,3.412469784
"BHA,CRY,FUL,LEE,TOT",7.5,4.7,4.7,10.1,4.8,3.3,5.4,4.1,6.3,7.3,6.9,6.9,4.2,6.4,6.2,88.8,1.973333333,1.729657274,3.413190354
"CHE,EVE,MUN,SHU,WBA",7.9,3.6,4.1,5.3,4.6,8.5,5.8,6.7,4.1,4.3,4.8,7.3,8.8,4.6,7.3,87.7,1.948888889,1.752087191,3.414623258
"AVL,LIV,MCI,MUN,WBA",9.4,4.8,6.2,6.6,6.1,4.8,5.8,9,5.2,5.1,3.3,6.9,4.6,4.1,3.1,85,1.888888889,1.807787387,3.41470951
"LIV,MCI,SOU,TOT,WBA",4.6,8.5,6.7,4.5,6.8,5.2,4.7,5.9,9.8,5.1,3.7,4.1,7.2,5.6,3.5,85.9,1.908888889,1.789040711,3.415079936
"EVE,FUL,MCI,SHU,WOL",7.9,4.8,4.3,4.1,4.6,4.6,3.6,10.2,6,4.6,6.3,8,5.8,6.1,5.1,86,1.911111111,1.787123254,3.415391107
"BUR,EVE,MUN,SHU,TOT",8.5,3.6,4.2,6.4,4,8.4,6.4,5.6,3.2,5.8,7.4,7.9,7.2,6.1,5.7,90.4,2.008888889,1.700196067,3.415504988
"BUR,CRY,LEI,SHU,WHU",5.3,7.1,5.7,7.9,3.5,7.9,8.9,4.3,5.3,3.5,5.1,6.3,4.7,8.3,5.2,89,1.977777778,1.726957137,3.415537448
"BHA,BUR,CRY,MUN,WBA",9.2,5.2,6.2,7.3,4.2,4.3,8,5.2,3.6,5.9,4.3,8.5,5.1,4.2,6.8,88,1.955555556,1.746697564,3.415764126
"EVE,LIV,MCI,MUN,SHU",7.9,3.6,4.6,5.1,4.9,6.6,6.6,10,4.8,4.6,6.2,8,5.5,4.4,3.9,86.7,1.926666667,1.772891101,3.415770189
"LEE,LEI,MCI,TOT,WBA",6.3,5.1,6.1,7.3,5.8,6.1,4.7,5.7,10.6,4.1,3.6,4.7,3.9,7.3,6.6,87.9,1.953333333,1.748795504,3.415980551
"AVL,CHE,CRY,LEE,MUN",9.3,3.1,4.6,7.9,5.7,4.7,7.8,4,4.1,6.7,4.2,7.8,5.1,5.3,4.7,85,1.888888889,1.808577447,3.416201844
"AVL,BUR,EVE,NEW,SHU",9.6,4,4.3,5.4,5.8,7.5,6.5,8.5,3.9,4.3,5.4,7.5,5.9,4.3,4.7,87.6,1.946666667,1.754911475,3.416227672
"AVL,BHA,BUR,FUL,SOU",8.1,5.4,5.4,5.2,4.8,3.4,5.4,5.2,4.3,10.2,5.3,8.4,4.8,4.9,4.3,85.1,1.891111111,1.806522574,3.416334912
"ARS,BUR,CHE,LEI,WHU",4.2,7.8,6.9,4.1,5.2,9.5,7.7,3.7,4.6,5.3,5,5.2,4.7,7.9,6.9,88.7,1.971111111,1.733232598,3.416394032
"BUR,CHE,EVE,SOU,TOT",5.1,7,4.2,3.2,6.4,7.3,5.3,4.1,4.2,8.1,5.1,5.1,8.9,8.5,5.3,87.8,1.951111111,1.751271647,3.416925569
"EVE,MUN,NEW,SHU,WHU",7.5,3.3,4.6,6.5,6.2,10.1,7,6.3,4.3,4.3,7.5,6,4.8,4.1,5.3,87.8,1.951111111,1.751271647,3.416925569
"BHA,BUR,CHE,FUL,WOL",6.7,7.4,5.3,3.5,4.6,3.2,4.1,5.1,4.6,10.1,5.7,7.1,4.8,5.7,7.4,85.3,1.895555556,1.802722808,3.417161235
"ARS,CHE,LEE,SOU,WHU",4.3,6.3,5.5,3.1,9.1,6.7,7.2,3.6,5.7,6.8,6.7,5.3,4.8,8.9,4.7,88.7,1.971111111,1.733644661,3.417206253
"AVL,BHA,LEE,SHU,WBA",9.7,4.1,4.6,8.9,4.2,4.2,7,6.3,5.9,5.1,5,7.5,4.7,4.4,4.6,86.2,1.915555556,1.78400299,3.417356838
"BHA,BUR,CHE,CRY,MCI",7.9,8.8,5.7,4.5,4.2,4.6,7.6,4.6,4.6,6.2,3.5,8.8,4.1,6.7,5.1,86.9,1.931111111,1.770176209,3.418406945
"CHE,MUN,NEW,TOT,WBA",6.7,4.8,4.5,5.8,6.3,7.9,4.9,5,6.3,6,4.3,4.4,7.3,3.8,10.5,88.5,1.966666667,1.738225696,3.418510536
"BHA,BUR,FUL,MCI,TOT",8.6,6.9,5.4,6.1,4.8,4.2,4.2,5.2,4.8,9.5,5.2,8.4,3.7,6.2,5.7,88.9,1.975555556,1.730593072,3.418882758
"LEI,LIV,MCI,TOT,WBA",4.5,7.3,7.2,6.1,5.6,5.6,4.7,7.5,10.5,4.1,3.6,4,5.5,5.6,5.6,87.4,1.942222222,1.760465306,3.41921484
"ARS,AVL,BUR,CHE,MUN",8.2,4.8,4.6,4.1,5.7,7.5,7.8,4.6,3.2,9,4.7,7.7,5.7,5.2,6.4,89.2,1.982222222,1.724970669,3.419275193
"BUR,EVE,FUL,MUN,WOL",8.5,3.8,4.8,4.2,5,5.3,3.8,7.2,3.2,8,7.4,8.5,5.2,5.6,6.4,86.9,1.931111111,1.770983047,3.419965039
"LEI,MUN,SHU,TOT,WBA",6.2,4.4,4.5,8.5,3.9,7.9,4.7,6.7,7.5,3.6,5.8,4.7,7.1,4.6,8.8,88.9,1.975555556,1.731418356,3.420513152
"ARS,FUL,LEE,MUN,TOT",6.4,3.6,4.7,8,6.3,5.2,5.4,4.1,4.7,8.3,9.5,5.8,4.6,5.7,7.8,90.1,2.002222222,1.708577799,3.420952438
"ARS,MCI,SOU,TOT,WOL",4.6,8.5,6.7,3.1,7.2,5.5,4,4.2,7.8,8.3,5.7,4.1,6.8,7.5,5.7,89.7,1.993333333,1.716391564,3.421340517
"AVL,CRY,FUL,MCI,WBA",8.7,6,4.9,8.4,5.4,3.9,4.3,7.5,5.9,4.7,3.2,8.6,4.3,5,4.2,85,1.888888889,1.811339941,3.421419888
"BHA,BUR,FUL,SOU,TOT",6.4,6.9,5.3,5.2,4.8,3.8,4.3,4.7,4.8,11.3,6.3,6.3,4.8,6.4,5.8,87.1,1.935555556,1.767753484,3.421585077
"MCI,NEW,SHU,WBA,WOL",7.8,5.8,7.2,4.6,4.6,5.6,4.1,9.6,8.4,4.3,3.8,4.3,6.3,4.3,6.1,86.8,1.928888889,1.773965158,3.421781682
"BUR,FUL,LEE,MCI,TOT",10,5.8,4.7,7.3,5.9,5.1,4.2,4.6,5.9,7.7,5.7,7.4,3.6,7.8,5,90.7,2.015555556,1.697841767,3.422094406
"ARS,LIV,TOT,WHU,WOL",4.2,9.1,7.3,4,6.6,5,5,3.8,6.4,6.3,9.4,4,6.4,6,5.3,88.8,1.973333333,1.734193926,3.42214268
"CHE,CRY,EVE,SOU,WOL",5,8.1,4.7,2.5,5.7,4.6,4.7,4.1,5.7,5.9,4.6,5,10,7.9,5.3,83.8,1.862222222,1.838037255,3.422833822
"EVE,LEE,MUN,SHU,WBA",9.7,2.6,4.6,7.5,4.6,6.8,6.5,6.7,4.8,4.3,6.5,7.5,6.6,4.6,5.6,88.9,1.975555556,1.732655545,3.422957288
"ARS,AVL,LEE,MUN,TOT",8.3,3.1,4.7,8.5,7.3,5.7,6.9,4.1,4.2,8.3,7.5,5.8,5.1,5.2,6.3,91,2.022222222,1.693123347,3.423871656
"BHA,BUR,CRY,LIV,WHU",5.3,9,7.3,6.1,4.2,3.6,9.8,4.3,4.8,4.7,5.8,6.3,4.3,5.7,4.2,85.4,1.897777778,1.804544528,3.424624504
"ARS,BHA,BUR,CRY,MUN",7.5,5.2,6.2,5.7,4.2,5.3,10,4.7,3.6,7.4,5.8,8.4,5.1,5.1,6.8,91,2.022222222,1.693545169,3.424724674
"LEI,LIV,SHU,WBA,WOL",4.4,6.1,7.2,5.1,3.9,4.6,4.1,9.6,7.9,3.6,5.7,3.9,8.2,4.6,5.6,84.5,1.877777778,1.823915203,3.424907436
"CHE,CRY,LEI,TOT,WOL",4.9,8.9,4.6,4.1,4.5,5.1,4,4.1,6.7,5.2,4.5,4,8.3,7.8,8.4,85.1,1.891111111,1.811261071,3.425295936
"ARS,AVL,EVE,MCI,NEW",8,4,5.9,4.7,10.2,6.8,5.8,8,4.9,4.8,4.3,6.5,4.8,4.9,4.3,87.9,1.953333333,1.753689987,3.425541108
"CHE,MUN,NEW,SHU,WHU",6.3,4.1,4.4,5.8,5.1,11.1,7.3,4.6,4.6,4.3,6.3,5.3,4.8,4.1,6.8,84.9,1.886666667,1.815724963,3.425667764
"ARS,BUR,CHE,MUN,TOT",5.1,6.3,4.5,4.1,5.7,8.4,6.7,4.1,3.5,9,6.2,5.6,6.2,6.2,8.9,90.5,2.011111111,1.703637565,3.426204436
"ARS,LEI,MCI,WBA,WOL",4.5,6.8,9.6,4,5.1,5.6,4.1,7.5,7.8,4.1,3.6,4.5,5.1,6.2,7.8,86.3,1.917777778,1.787203189,3.42745856
"AVL,EVE,MCI,NEW,SOU",8,4,5.4,4.2,10.2,5.7,5.7,8,6.4,4.8,4.2,6,4.8,5.3,3.7,86.4,1.92,1.785177062,3.427539959
"ARS,EVE,SOU,WHU,WOL",4.3,6.5,6.9,3.1,9.5,6.2,4.7,3.8,5.4,6,7.9,4.6,7,7.8,4.9,88.6,1.968888889,1.740881003,3.427601264
"BHA,FUL,MCI,NEW,WBA",9.2,5.4,8,6.2,5.4,3.9,4.3,7.9,7.3,4.8,3.8,6.5,3.7,3.9,6.8,87.1,1.935555556,1.770983047,3.427836075
"ARS,AVL,BHA,BUR,FUL",8.1,5.4,5.5,5.7,4.8,3.4,7,5.2,4.3,9.6,5.9,8.9,4.8,4.9,5.4,88.9,1.975555556,1.735127277,3.427840331
"AVL,FUL,LEE,TOT,WBA",8.1,4.3,4.4,10.7,6.5,4.3,3.9,5.7,6.5,6.8,5.5,5.9,4.8,5,5.3,87.7,1.948888889,1.759004047,3.428103443
