COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"EVE,FUL,LEE",6.7,1.8,3,5.1,5,2.8,3,4.3,3.5,3.8,39,3.9,1.416568624,5.524617634
"AVL,LEI,MCI",6.3,3.3,4.4,4.3,4.2,3.8,3.6,6.6,4.9,2.6,44,4.4,1.256096245,5.52682348
"LEE,MUN,SOU",6.4,1.6,3.6,3.9,4.8,3.7,4.9,2.7,3.8,5.3,40.7,4.07,1.358144159,5.527646726
"LIV,TOT,WBA",3.2,5.5,4.3,4.8,4.3,3.3,2.9,4.5,7.1,3.3,43.2,4.32,1.279583265,5.527799707
"EVE,NEW,WOL",4.8,2.5,4.5,2.3,5.5,4.3,2.8,6.5,4,3,40.2,4.02,1.376630347,5.534053993
"BHA,EVE,MCI",7.2,2.9,4.4,3.3,4.3,3.2,3.8,5.6,3.4,3.3,41.4,4.14,1.336828752,5.534471032
"LEE,LEI,MCI",6.3,2.6,4.7,4.3,4.2,4.1,3.6,4.3,6.4,2.6,43.1,4.31,1.2862089,5.543560357
"EVE,FUL,NEW",6.1,2.5,3,3.5,5.7,4,3,6,3.5,3,40.3,4.03,1.376024871,5.545380228
"BHA,LIV,MCI",4.9,5.3,5.8,3.6,3.7,2.2,4.6,6.4,4.8,3.6,44.9,4.49,1.235988134,5.54958672
"LIV,SHU,WBA",4.3,4.3,4.2,4.8,2.8,3.3,4.3,7.1,5.4,2.8,43.3,4.33,1.28240226,5.552801784
"CHE,MUN,NEW",4.8,2.3,3.1,2.8,4.3,7.1,4.3,3.6,2.6,4.5,39.4,3.94,1.410437284,5.557122901
"EVE,LEI,MUN",4.9,1.8,3.3,4,3.1,6.5,3.8,5.3,2.3,2.3,37.3,3.73,1.490003729,5.557713908
"ARS,BUR,EVE",5,3.5,4,2.9,5.9,6,5.6,3.3,2.4,4.5,43.1,4.31,1.289659731,5.558433441
"FUL,MCI,WBA",6.2,4.5,4.4,4.8,4,3,2.5,6.1,5.4,3.3,44.2,4.42,1.257687472,5.558978627
"FUL,LIV,SHU",4.3,3.8,2.8,5.3,2.8,2.3,3.8,7,4.5,3.1,39.7,3.97,1.40162604,5.564455378
"CHE,EVE,SHU",4.8,2.8,2.6,2.3,3.3,7,4.3,5,3.3,2.8,38.2,3.82,1.457394936,5.567248656
"LEI,MCI,SOU",2.7,4.8,5.3,2.7,4.2,4.2,3.6,4.4,6.9,2.6,41.4,4.14,1.345114617,5.568774515
"BUR,LEI,SHU",4.3,3.6,3.8,4.4,2.1,6.5,5.4,4.9,3.4,2.1,40.5,4.05,1.375378736,5.57028388
"CRY,MCI,TOT",4.4,6.4,3.3,5.9,3.9,3.7,3.2,2.8,5.8,3.2,42.6,4.26,1.308264329,5.573206043
"AVL,CHE,MCI",6.8,4.9,2.8,2.6,5.4,3.8,4.1,4.9,3.3,4.8,43.4,4.34,1.284263732,5.573704597
"FUL,LEI,SHU",4.3,3.6,2.8,6,2.1,4.5,2.8,6,4.5,2.1,38.7,3.87,1.440717414,5.575576392
"BHA,FUL,MCI",6.7,3.9,4.4,4.2,3.4,1.9,2.8,4.9,3.9,5.4,41.5,4.15,1.344329655,5.57896807
"BHA,LEE,NEW",6.6,2.3,5.4,4.4,4.4,2.7,5,3.2,4.9,3.8,42.7,4.27,1.307287268,5.582116633
"ARS,BHA,LEE",5,2.7,5.4,3.8,4.4,2.7,6.5,2.7,3.8,5.3,42.3,4.23,1.319974747,5.583493181
"FUL,NEW,SHU",6,3.3,2.8,5.5,2.8,4.6,3,6,4.5,2.8,41.3,4.13,1.354047431,5.592215889
"MCI,SOU,WBA",4.5,5.5,5.3,2.7,4.9,3.9,3.3,4.5,6.9,3.3,44.8,4.48,1.248821667,5.594721067
"CRY,LIV,SOU",2.7,7,4.3,2.7,3.7,2.7,4.7,2.8,5.3,3.2,39.1,3.91,1.430967039,5.595081122
"FUL,MUN,WBA",6.2,2.8,3.3,6,3.8,3,2.5,5.3,2.8,4.5,40.2,4.02,1.391881221,5.595362508
"AVL,MCI,SOU",6.4,4.5,3.9,2.7,6.5,3.4,3.7,5,4.9,4.8,45.8,4.58,1.224563414,5.608500437
"CHE,CRY,SHU",4.3,5.9,2.6,4.3,2.2,5.4,5.8,2.7,4.2,2.7,40.1,4.01,1.3987693,5.609064894
"FUL,LEE,WHU",4.6,2.8,3.3,7.2,5,2.8,4,2.3,4,3.8,39.8,3.98,1.410122138,5.61228611
"BUR,MCI,SOU",6.4,6.4,4.9,2.7,4.3,4.2,3.7,3.3,4.3,5.4,45.6,4.56,1.231259518,5.614543401
"EVE,LIV,WOL",3.1,5,4.4,2.3,4.1,2.6,2.8,7.2,4,3.3,38.8,3.88,1.447449865,5.616105475
"LIV,NEW,SOU",2.7,4.5,5.3,2.7,6,3.2,3.9,4.4,6.4,3.3,42.4,4.24,1.325141502,5.618599968
"BHA,CRY,TOT",4.4,4.9,3.3,6.5,2.8,2.3,4.9,2.8,4.3,5.5,41.7,4.17,1.347466759,5.618936385
"MCI,TOT,WHU",3.4,6.4,4.3,5.4,5.4,4.7,3.2,2.4,5.4,3.3,43.9,4.39,1.280147561,5.619847793
"MUN,SHU,TOT",4.9,2.6,2.7,6.5,2.6,5.9,4.4,3.7,3.3,4.3,40.9,4.09,1.375540298,5.625959818
"CHE,NEW,SOU",3.2,4.5,3.7,1.7,6.2,5.5,3.9,2.7,5.3,4.5,41.2,4.12,1.368535308,5.638365468
"CRY,SHU,WBA",5.5,4.3,3.2,6.5,2.2,3.4,5,4.5,4.9,2.7,42.2,4.22,1.337327351,5.643521422
"NEW,SHU,TOT",4.9,3.3,2.7,5.5,3.3,6,3.4,4.4,6.2,2.8,42.5,4.25,1.329369107,5.649818704
"AVL,SOU,WOL",3.2,4.5,3.9,1.7,5.4,2.8,2.7,4.9,4,6.5,39.6,3.96,1.426884719,5.650463485
"CHE,MCI,MUN",6.8,4.2,3.1,2.6,4.3,5.8,4.1,3.6,2.6,4.8,41.9,4.19,1.34944433,5.654171743
"ARS,BHA,CRY",3.9,4.4,5.5,3.8,2.8,2.3,7,2.8,3.8,4.4,40.7,4.07,1.389684217,5.656014762
"CHE,WBA,WOL",3.6,7,4.3,1.6,3.8,3.3,2.3,4.4,4.3,4.5,39.1,3.91,1.447181168,5.658478367
"ARS,CRY,LEI",2.7,4.3,6.9,3.9,2.7,4.4,5.3,2.8,4.3,2.2,39.5,3.95,1.433139522,5.660901111
"LEE,MCI,WOL",6.8,4.2,4.7,2.6,4.7,3.1,2.6,4.8,5.5,4.1,43.1,4.31,1.31356174,5.661451099
"SOU,TOT,WHU",2.9,6,3.8,4.5,6.1,4.3,3.3,2.4,5.5,5.1,43.9,4.39,1.290520997,5.665387178
"LEI,LIV,TOT",2.6,4.8,4.3,4.3,3.6,3.7,3.2,4.4,7.4,2.6,40.9,4.09,1.385199544,5.665466137
"LEE,MCI,WHU",6.5,4.2,4.7,5.4,5.9,4.1,4.8,2.3,5,3.3,46.2,4.62,1.226376777,5.665860711
"BHA,EVE,LEE",7.2,1.8,3.3,3.9,4.4,2.7,5,3.2,3.4,3.8,38.7,3.87,1.464430113,5.667344537
"LEE,SOU,TOT",3.3,3.8,3.2,5,5.5,3.7,3.3,2.7,6.5,5.9,42.9,4.29,1.321152695,5.667745063
"EVE,FUL,MUN",6.7,1.8,3,4.5,3.8,4,3,5.3,2.3,4.5,38.9,3.89,1.457890409,5.671193691
"MCI,SHU,WHU",4.5,5.2,4.2,5.3,3.7,6.8,6.3,5,4.5,2.8,48.3,4.83,1.175726726,5.678760085
"ARS,MCI,NEW",4.4,4,6.5,3.2,6.6,5.3,3.8,4.4,5.3,3.3,46.8,4.68,1.213626338,5.679771263
"LEE,LEI,WHU",2.8,2.6,4.9,6.1,4.3,5.3,4.8,2.3,5,2.3,40.4,4.04,1.40649288,5.682231236
"LEE,LEI,MUN",6.3,1.6,3.6,5.5,3.1,5.3,4.8,3.6,3.8,3.1,40.7,4.07,1.396861562,5.685226556
"BHA,LEE,WBA",6.7,2.7,5.4,5.4,3.4,2.7,4.5,3.2,4.9,3.8,42.7,4.27,1.331707342,5.68639035
"CHE,EVE,MUN",5.4,1.8,2.8,2.3,4.3,6.5,4.3,3.6,2.3,4.5,37.8,3.78,1.50465943,5.687612645
"BHA,WBA,WOL",4.9,4.4,6.6,3.2,3.2,2.2,2.3,5,4.4,5,41.2,4.12,1.380660068,5.688319478
"ARS,FUL,SOU",2.8,4.5,3.9,2.3,6.1,2.9,2.9,2.8,3.9,6.6,38.7,3.87,1.470487448,5.690786422
"MCI,MUN,WOL",6.8,4.2,4.7,2.6,3.6,3.6,2.6,5.8,3.3,4.8,42,4.2,1.357284871,5.70059646
"ARS,BUR,LIV",2.7,6,5.4,3.2,3.7,4.3,6.4,3.3,2.8,4.8,42.6,4.26,1.338490028,5.70196752
"LEE,NEW,SHU",6,2.3,3.1,5.5,3.8,5.4,5,4.3,5.5,2.8,43.7,4.37,1.306437055,5.709129929
"AVL,NEW,WBA",6.1,3,5.1,5,5.6,3.5,3.5,6.1,5.2,3,46.1,4.61,1.238682095,5.71032446
"AVL,LEI,MUN",6.3,2.3,3.3,5.5,3.1,5,4.3,5.3,2.3,3.8,41.2,4.12,1.386281998,5.711481831
"BHA,MUN,WBA",6.7,2.7,5.4,5.4,3.2,2.9,4.5,4.2,2.7,4.5,42.2,4.22,1.353842269,5.713214374
"AVL,TOT,WBA",5,4,2.9,7.1,4.5,3.5,2.9,4.5,5.7,4.5,44.6,4.46,1.282532217,5.72009369
"CHE,MCI,SOU",3.2,6.4,3.7,1.7,5.4,4.2,3.7,2.7,5.2,4.8,41,4.1,1.396026106,5.723707035
"FUL,SHU,TOT",4.9,3.8,2.7,7.1,2.8,3.4,2.4,4.4,4.5,4.9,40.9,4.09,1.400357097,5.727460528
"ARS,LEE,NEW",4.4,2.3,5.4,3.4,6.7,4.8,5,2.7,4.9,3.8,43.4,4.34,1.320101006,5.729238367
"EVE,LEE,SOU",5,1.8,3.3,2.4,7.1,3.7,3.9,2.7,4.5,3.8,38.2,3.82,1.500222206,5.730848826
"BHA,FUL,WBA",6.2,3.9,5.1,5.4,3.4,1.9,2.5,4.9,3.9,5.1,42.3,4.23,1.355687607,5.734558579
"BUR,LEI,NEW",4.3,3.3,6.1,3.9,2.7,6.5,3.8,4.9,4.6,2.3,42.4,4.24,1.352528496,5.734720824
"ARS,EVE,SHU",4.4,2.8,2.8,2.9,5.3,6,6.1,5.1,3.4,2.8,41.6,4.16,1.378566083,5.734834904
"AVL,NEW,WHU",4.5,3,4.6,5.6,7.2,5.1,4.5,4,3.5,3,45,4.5,1.274536953,5.735416288
"AVL,MCI,TOT",6.9,4.5,2.9,5.9,5.4,3.8,3.2,5,4.9,4.8,47.3,4.73,1.212939497,5.737203819
"BHA,MCI,NEW",6.6,3.4,6.5,3.8,4.3,3.2,3.8,4.9,5.3,3.3,45.1,4.51,1.272311981,5.738127036
"ARS,CHE,LEI",2.7,4.3,6.3,2.2,3.8,6.5,4.1,2.7,3.7,3.8,40.1,4.01,1.430967039,5.738177826
"ARS,MUN,NEW",4.4,2.3,5.4,3.4,5.5,6.5,5,3.7,2.7,4.5,43.4,4.34,1.322623655,5.740186664
"LIV,MCI,TOT",3.2,6.4,4.3,3.6,4.8,3.6,3.2,5.9,6.3,3.6,44.9,4.49,1.280147561,5.747862549
"ARS,CRY,LIV",2.7,6.5,4.8,3.2,3.7,2.7,6.3,2.8,4.3,3.2,40.2,4.02,1.432014898,5.756699888
"BHA,MCI,SHU",6.6,3.7,4.2,4.2,2.2,3.2,5.3,5.9,4.4,3.1,42.8,4.28,1.345610147,5.759211428
"ARS,BUR,MCI",6.4,5.9,5.4,3.2,4.3,5.3,5.4,3.3,2.8,4.8,46.8,4.68,1.23180085,5.764827977
"AVL,FUL,WHU",4.6,3.5,3,7.2,5.6,2.5,3.5,4,3.5,4.5,41.9,4.19,1.376347824,5.766897384
"BHA,LIV,WHU",2.8,5.5,6,4.2,3.7,2.2,6.3,2.9,3.9,3.3,40.8,4.08,1.414056419,5.769350189
"LEE,LEI,SHU",4.3,2.6,3.1,6,2.1,5.3,4.8,4.3,5.5,2.1,40.1,4.01,1.443337182,5.787782102
"CRY,LEI,WBA",3.8,4.3,5.6,5.5,2.7,3.4,3.3,4.4,6.6,2.2,41.8,4.18,1.387083271,5.798008072
"LEE,LEI,NEW",4.3,2.3,5.4,4.5,4.3,5.3,3.8,4.3,6.7,2.3,43.2,4.32,1.343957671,5.80589714
"CHE,LEI,SHU",3.1,3.6,2.6,3.3,2.1,7.5,4.1,4.3,4.3,2.1,37,3.7,1.569854912,5.808463174
"BHA,EVE,SHU",6.6,2.8,2.8,3.9,2.2,3.9,5.5,5.6,3.4,2.8,39.5,3.95,1.471393897,5.812005893
"AVL,LIV,WOL",3.1,5.5,4.4,2.6,4.1,2.6,3.3,7.1,4,4.8,41.5,4.15,1.400991712,5.814115606
"BHA,LIV,WOL",3.1,5.9,5.9,2.6,3.2,2.2,3.6,5.4,4.4,5.3,41.6,4.16,1.397776011,5.814748207
"ARS,LEI,TOT",2.7,4.3,6.4,3.9,3.8,5.4,3.2,2.8,6.4,3.8,42.7,4.27,1.362228566,5.816715978
"AVL,SOU,TOT",3.3,4.5,2.9,5,6.1,3.4,3.3,2.8,5,6.6,42.9,4.29,1.356834551,5.820820226
"BUR,NEW,WHU",4.5,5,5.6,3.9,5,6.6,5.6,2.9,2.9,3,45,4.5,1.293573861,5.821082374
"NEW,SOU,WOL",3.2,4.5,5.4,1.7,5.5,3.2,2.7,4.4,6,5,41.6,4.16,1.399364935,5.821358131
"BUR,CRY,TOT",4.4,6.5,3.3,6,2.8,3.8,4.9,2.8,3.3,5.5,43.3,4.33,1.344990706,5.823809758
"CRY,MCI,WHU",4,7,4.8,5.4,4.3,3.7,5.3,2.4,4.4,2.9,44.2,4.42,1.318079411,5.825910996
"EVE,FUL,SHU",6.1,2.8,2.8,5,2.8,4,3,6.7,3.5,2.8,39.5,3.95,1.478926037,5.841757845
"MCI,TOT,WOL",3.7,6.4,4.3,2.6,4.3,3.6,2.2,4.9,5.9,5.3,43.2,4.32,1.35302131,5.845052061
"AVL,SHU,TOT",4.9,3.3,2.7,7.6,3.3,3.9,3.9,5,4,4.3,42.9,4.29,1.36255479,5.845360049
"CHE,LEI,NEW",3.1,3.3,4.9,2.8,3.8,7.1,3.8,4.3,5.5,2.3,40.9,4.09,1.429413244,5.846300168
"LIV,SOU,TOT",2.7,6,3.8,2.7,4.8,3.2,3.3,2.8,6.4,5.4,41.1,4.11,1.4231811,5.849274323
"BUR,CHE,LEE",6.8,4.3,3.1,2.7,3.9,4.8,5.3,2.6,2.7,5.3,41.5,4.15,1.409688697,5.850208092
"EVE,MUN,WBA",6.7,1.8,3.3,4.5,3.8,5,3.5,5.4,2.3,3,39.3,3.93,1.489257832,5.852783278
"ARS,BHA,SHU",4.4,3.7,4.9,3.8,2.2,3.9,7.6,3.3,3.8,4.3,41.9,4.19,1.397179699,5.854182939
"ARS,BHA,LIV",2.7,4.4,6.5,3.2,3.7,2.2,6.3,3.3,3.8,4.8,40.9,4.09,1.431743304,5.855830114
"CRY,TOT,WOL",3.7,7.1,3.3,4.9,3.2,2.7,2.2,2.8,4.9,4.9,39.7,3.97,1.476519933,5.861784132
"ARS,BHA,MUN",5,2.7,5.4,3.8,3.2,3.9,6.5,3.3,2.7,6,42.5,4.25,1.380217374,5.86592384
"EVE,LEE,SHU",6.6,1.8,2.8,5,3.8,4.8,5,5,4,2.8,41.6,4.16,1.410437284,5.867419103
"BUR,WHU,WOL",3.3,7.1,5.5,2.7,3.2,4.3,4.4,2.9,2.9,5,41.3,4.13,1.421306129,5.869994311
"FUL,LEE,WBA",6.2,2.8,3.3,6.6,4,2.8,2.5,4.3,5,3.8,41.3,4.13,1.421306129,5.869994311
"CRY,SOU,WOL",3.2,7.1,4.3,1.7,3.2,2.7,2.7,2.8,4.9,4.9,37.5,3.75,1.566489352,5.874335069
"AVL,LEE,WOL",6.8,2.3,3.3,5.3,4.8,2.8,3.3,4.8,4,5.3,42.7,4.27,1.377638882,5.882518026
"SOU,WBA,WOL",3.2,5.5,5.4,1.7,3.8,3.2,2.3,4.5,6,5,40.6,4.06,1.45005747,5.887233329
"AVL,MUN,SOU",6.4,2.3,3.3,3.9,5.4,3.4,4.4,3.7,2.3,6,41.1,4.11,1.433294573,5.890840696
"CRY,WBA,WHU",4,6.1,5,6.6,3.4,3.4,5,2.4,4.4,2.9,43.2,4.32,1.366097442,5.901540951
"BHA,EVE,MUN",7.2,1.8,3.3,3.9,3.2,3.9,5,4.2,2.3,4.5,39.3,3.93,1.504105493,5.911134587
"CHE,LIV,SOU",2.7,7,3.7,1.7,4.8,3.2,4.2,2.7,4.7,4.8,39.5,3.95,1.497590658,5.915483098
"SHU,SOU,WHU",2.9,4.8,3.7,4.4,4.4,6.4,6.4,2.4,4.5,2.8,42.7,4.27,1.38648236,5.920279675
"ARS,SOU,WBA",2.8,5,6.1,2.3,6.1,3.9,3.4,2.8,5.4,4.5,42.3,4.23,1.400039682,5.922167855
"ARS,LIV,SOU",2.7,5.5,5.3,2.3,6.4,3.2,4.7,2.8,4.8,4.8,42.5,4.25,1.394632568,5.927188414
"BHA,FUL,SHU",6.1,3.7,2.8,5.9,2.2,1.9,4.5,4.9,3.9,4.9,40.8,4.08,1.453577961,5.930598081
"CHE,NEW,SHU",4.8,3.3,2.6,2.8,3.3,7.6,4.3,4.3,4.3,2.8,40.1,4.01,1.479076288,5.931095916
"ARS,EVE,MCI",5,3.5,4.4,2.9,7.4,5.3,3.8,5.1,3.4,3.3,44.1,4.41,1.34532111,5.932866095
"ARS,LIV,WOL",2.7,6.5,5.9,2.2,4.1,2.6,3.6,4.9,4.4,4.8,41.7,4.17,1.423649457,5.936618238
"FUL,NEW,WBA",6.1,3.5,5.1,5,4,3,2.5,6,5.7,3,43.9,4.39,1.35355499,5.942106406
"CRY,FUL,WHU",4,5.6,3.4,7.2,3.4,2.4,4.5,2.4,4,2.9,39.8,3.98,1.494285411,5.947255935
"EVE,MCI,WOL",5.4,4.4,4.4,2.3,4.7,3.6,2.6,7.2,4,3.3,41.9,4.19,1.420054772,5.950029495
"CRY,LEI,WHU",2.8,5.4,5,6.1,2.7,4.9,5.3,2.4,4.4,2.2,41.2,4.12,1.445913783,5.957164784
"ARS,CHE,MUN",3.2,3.3,3.1,2.2,4.3,6.5,5.3,2.7,2.6,6,39.2,3.92,1.520087717,5.95874385
"BUR,TOT,WHU",3.4,6.5,3.9,5.5,3.9,5.4,5,2.4,2.9,5.6,44.5,4.45,1.339361374,5.960158112
"ARS,CHE,NEW",3.2,4,4.9,2.2,6.2,6.6,4.3,2.7,3.7,4.5,42.3,4.23,1.409531049,5.962316337
"EVE,LIV,SHU",4.3,2.8,2.8,3.3,3.1,4.3,4.8,7.7,4,2.8,39.9,3.99,1.495511804,5.967092097
"FUL,TOT,WHU",3.4,5,2.9,7.2,4.5,3.4,2.4,2.4,4,5.1,40.3,4.03,1.481028171,5.968543531
"MCI,TOT,WBA",5,5.5,4.3,4.8,4.5,4.3,2.9,4.5,7.6,3.3,46.7,4.67,1.279800332,5.976667549
"MCI,WHU,WOL",3.3,7,5.9,2.6,4.7,3.6,2.6,4.5,4.5,3.3,42,4.2,1.424390708,5.982440973
"BUR,CHE,LIV",3.1,7.5,3.8,2.6,3.7,4.3,5.1,3.2,2.7,4.8,40.8,4.08,1.466515144,5.983381786
"FUL,TOT,WOL",3.7,5,2.9,4.4,3.8,2.3,1.8,4.4,4.5,7.1,39.9,3.99,1.499962963,5.98485222
"CHE,EVE,NEW",4.8,2.5,2.8,2.3,6.2,6.6,4,4.3,3.3,3,39.8,3.98,1.505397696,5.991482829
"BUR,CRY,WOL",4.3,7.6,4.4,2.7,2.8,2.7,4.3,3.3,3.3,4.9,40.3,4.03,1.487017896,5.99268212
"CRY,LEE,WBA",5.6,3.3,3.7,7.1,3.4,3.2,4.5,2.7,5.4,2.9,41.8,4.18,1.435115172,5.998781417
"AVL,BUR,WHU",6.5,5,4,5.5,5,4.5,6.1,2.9,2.4,4.5,46.4,4.64,1.294604187,6.006963426
"BHA,MUN,TOT",5.5,2.7,3.2,5.4,3.2,3.3,4.4,3.3,2.7,7.1,40.8,4.08,1.474072213,6.014214629
"ARS,BUR,CRY",3.9,6,4.4,3.3,2.8,4.4,7.1,2.8,2.8,4.4,41.9,4.19,1.435618334,6.015240818
"AVL,NEW,SHU",6,3,2.8,5.5,4.4,5.1,4.5,6.6,4,2.8,44.7,4.47,1.345816563,6.015800038
"ARS,BUR,WOL",3.2,6,5.5,2.2,3.2,4.3,4.4,3.3,2.8,6.5,41.4,4.14,1.45311925,6.015913696
"BHA,LEE,WHU",5.1,2.7,4.9,6,4.4,2.7,6.5,2.3,3.9,3.8,42.3,4.23,1.422868777,6.018734925
"BUR,EVE,NEW",6.6,2.5,4,3.4,5.1,6,4,4.9,2.4,3,41.9,4.19,1.43716542,6.02172311
"EVE,SOU,WHU",2.9,4,3.9,2.4,7.7,4.9,3.9,2.4,3.5,3,38.6,3.86,1.560056979,6.021819939
"CRY,LIV,TOT",3.2,7,3.3,5.9,3.7,2.7,4.2,2.8,5.3,3.2,41.3,4.13,1.459109317,6.026121481
"EVE,SHU,WBA",6.1,2.8,2.8,4.5,2.8,5,3.5,6.8,4,2.8,41.1,4.11,1.46776474,6.032513083
"AVL,EVE,WHU",5.1,2.5,3,5.1,7.2,4.5,4.5,4.6,3,3,42.5,4.25,1.419898275,6.034567668
"BHA,CHE,WOL",3.6,6.4,4.3,1.6,3.2,2.2,3.1,3.2,3.7,6.5,37.8,3.78,1.59708067,6.036964933
"ARS,NEW,WBA",4.4,4,7.3,3.4,5.7,5,3.5,4.4,5.6,3,46.3,4.63,1.30388309,6.036978704
"BHA,MCI,WOL",5.4,5.3,5.9,2.6,3.2,2.2,2.6,5.4,4.4,5.3,42.3,4.23,1.427546458,6.038521516
"FUL,SHU,WHU",4.5,3.8,2.8,7.1,2.8,5.5,5.5,4,4,2.8,42.8,4.28,1.411697166,6.042063871
"ARS,CHE,EVE",3.2,3.5,2.8,2.2,7,6,4.3,2.7,3.3,4.5,39.5,3.95,1.529887432,6.043055358
"NEW,TOT,WHU",3.4,4.5,4.5,5.6,6.1,6,3.4,2.4,5.7,3,44.6,4.46,1.354990775,6.043258856
"LEE,SHU,WBA",6.1,2.6,3.1,6.5,2.8,3.8,4.5,4.4,5.5,2.8,42.1,4.21,1.436392085,6.047210678
"ARS,BUR,TOT",3.3,5.5,3.9,3.3,3.9,5.4,5,2.8,2.8,7.1,43,4.3,1.406334874,6.047239958
"EVE,MUN,WHU",5.1,1.8,3.3,4.5,5.4,6.5,5,3.3,2.3,3,40.2,4.02,1.50465943,6.048730908
"AVL,BUR,SOU",6.4,4.5,3.9,2.8,5,3.4,4.4,3.3,2.4,6.6,42.7,4.27,1.416607842,6.048915485
"ARS,LEE,SOU",2.8,3.3,4.2,2.3,7.1,3.7,4.9,2.7,4.9,5.3,41.2,4.12,1.468786347,6.05139975
"BUR,SOU,WHU",2.9,6.5,4.9,2.8,5,4.9,5.5,2.4,2.9,5.1,42.9,4.29,1.410634215,6.051620783
"LIV,MCI,WHU",2.8,7,5.8,3.6,5.2,3.6,4.6,5.5,4.9,3.3,46.3,4.63,1.307287268,6.052740049
"LEE,NEW,SOU",4.4,2.3,4.2,2.9,6.7,3.7,3.9,2.7,6.5,3.8,41.1,4.11,1.47380837,6.0573524
"LEI,MUN,WHU",2.8,2.6,4.9,5.5,3.1,7,4.8,3.3,2.8,2.3,39.1,3.91,1.55094953,6.064212662
"EVE,NEW,WBA",6.1,2.5,5.1,3.5,5.7,5,3.5,6.1,5.2,3,45.7,4.57,1.327529033,6.066807681
"FUL,MUN,SHU",6.1,2.6,2.8,6.5,2.6,4.5,4,5.3,2.8,4.3,41.5,4.15,1.463063756,6.071714589
"ARS,WHU,WOL",2.9,6.1,6.1,2.2,5.4,4.3,4.9,2.4,3.9,4.5,42.7,4.27,1.422868777,6.075649676
"LEE,MCI,SOU",6.4,3.8,4.2,2.7,5.9,3.7,3.7,2.7,6.4,4.1,43.6,4.36,1.393795777,6.076949586
"EVE,LEE,WHU",5.1,1.8,3.3,5.1,6.6,4.8,5,2.3,3.5,3,40.5,4.05,1.500555453,6.077249583
"ARS,AVL,BUR",6.4,4,4,3.3,5,4.5,6.1,3.3,2.4,6,45,4.5,1.352364185,6.085638833
"BHA,MCI,WBA",6.7,4.4,6.5,4.2,3.4,2.9,3.3,5,5.3,3.3,45,4.5,1.353185542,6.089334939
"BHA,CRY,MUN",6.1,2.7,3.7,5.4,2.8,2.3,6.5,3.3,2.7,4.4,39.9,3.99,1.530032679,6.104830391
"CHE,TOT,WHU",3.3,6.6,2.7,4.4,5,6.4,3.7,2.3,3.8,4.5,42.7,4.27,1.42987956,6.10558572
"FUL,LEI,WBA",4.4,3.8,5.2,5.5,3.3,3,2.5,6,6.2,2.3,42.2,4.22,1.448217295,6.111476985
"BUR,MCI,TOT",6.9,6.4,3.9,3.7,3.9,4.7,3.2,3.3,4.3,5.9,46.2,4.62,1.323127608,6.112849548
"MUN,SHU,WBA",6.1,2.6,3.1,6,2.6,5.5,4.5,5.4,3.3,2.8,41.9,4.19,1.459413885,6.11494418
"BHA,LEI,NEW",4.3,3.3,7.2,4.4,2.7,4.4,3.8,4.9,5.6,2.3,42.9,4.29,1.425521347,6.115486579
"FUL,TOT,WBA",5,4.5,2.9,6.6,4,3,2.4,4.4,6.2,5.1,44.1,4.41,1.386802878,6.115800692
"EVE,FUL,MCI",6.7,3,3,3.3,4.9,3.3,2.8,6.7,3.5,3.3,40.5,4.05,1.510150839,6.116110897
"AVL,LIV,MUN",6.3,2.3,3.3,4.8,4.1,2.8,5.3,5.9,2.3,4.8,41.9,4.19,1.461696123,6.124506755
"CRY,MUN,WHU",4,4.4,3.7,6.6,3.2,4.9,6.5,2.4,2.8,2.9,41.4,4.14,1.480390339,6.128816003
"CHE,LIV,MCI",3.1,7.4,4.2,2.6,4.8,3.6,4.1,5.8,4.7,3.6,43.9,4.39,1.39638422,6.130126724
"EVE,MCI,WBA",6.7,3.5,4.4,3.3,4.9,4.3,3.3,6.8,4.9,3,45.1,4.51,1.35928903,6.130393525
"AVL,FUL,NEW",6.1,3,3,5.6,5.6,2.5,3,6,3.5,4.5,42.8,4.28,1.433565873,6.135661935
"CRY,FUL,SHU",5.5,3.8,2.8,7.1,2.2,2.4,4.5,4.4,4.4,2.7,39.8,3.98,1.541860348,6.136604186
"LIV,NEW,WBA",4.3,4,6.5,3.8,4.3,3.3,3.5,6.1,6.6,3,45.4,4.54,1.352528496,6.140479373
"BHA,FUL,WOL",4.9,3.9,4.5,3.2,3.2,1.9,1.8,4.9,3.9,7.1,39.3,3.93,1.562796639,6.141790789
"ARS,BHA,WOL",3.2,4.4,6.6,2.2,3.2,2.2,4.3,3.3,3.8,6.5,39.7,3.97,1.547076095,6.141892098
"ARS,BUR,LEE",6.4,3.3,4.3,3.3,4.4,4.8,6.6,2.7,2.8,5.3,43.9,4.39,1.401943096,6.154530191
"MCI,NEW,SOU",4.4,4.5,5.3,2.7,6.6,4.2,3.7,4.4,6.9,3.3,46,4.6,1.339153962,6.160108224
"BHA,TOT,WOL",3.7,4.9,4.4,3.2,3.2,2.2,2.2,3.3,4.4,7.6,39.1,3.91,1.575824299,6.16147301
"AVL,LEE,LEI",6.3,2.3,3.3,7,4.3,3.3,4.3,4.3,4.5,3.1,42.7,4.27,1.443799001,6.165021735
