COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"LEE,NEW,WHU",1.5,0.8,1.8,2,3,1.8,2,1,2,1.5,2,1,1,1,1.5,23.9,2.39,0.5848890819,1.397884906
"LEE,MUN,NEW",3,0.8,1.8,2,1.8,1.8,2,1.3,0.8,1.5,2,1,1.3,1,1.8,23.9,2.39,0.5848890819,1.397884906
"BHA,WHU,WOL",1.5,1.9,3,0.8,1.4,0.9,0.8,1,1.9,1.5,2.5,1.3,1,1.4,1.5,22.4,2.24,0.6250333324,1.400074665
"ARS,MCI,WBA",1.4,2.5,2.9,1.4,2,2,1.5,1.4,1.9,1.5,0.8,1.9,0.8,1.5,1.3,24.8,2.48,0.5655170411,1.402482262
"ARS,EVE,MCI",1.4,1,1.5,1.4,2.9,2.3,1.8,1.4,1.5,1.5,0.8,1.9,0.8,2.4,1.3,23.9,2.39,0.5873264688,1.40371026
"AVL,MUN,WHU",1.5,0.8,1.5,3,1.8,1.5,2.5,1,0.8,1.5,1.5,2,1,1.3,1,22.7,2.27,0.6186005712,1.404223297
"ARS,AVL,LEE",1.4,0.8,1.5,1.4,3,1.5,2.5,1.3,1.5,2.3,1.5,1.9,1.3,1.5,1,24.4,2.44,0.5762770498,1.406116001
"BUR,MUN,TOT",1.9,0.8,1.4,1.9,1.4,2.4,1.4,1.4,0.8,3,1.9,1.4,1.8,1.3,1.9,24.7,2.47,0.5692936308,1.406155268
"AVL,BUR,CHE",1.8,1.5,1.3,0.8,1.4,1.5,2.3,1.3,0.9,3,1.3,2.3,1.9,1.5,1,23.8,2.38,0.5914469746,1.4076438
"ARS,BUR,NEW",1.4,1.5,2.5,1.4,1.4,3,2,1.4,0.9,1.5,1.9,1,1.9,1,1.9,24.7,2.47,0.5705469389,1.409250939
"CRY,SOU,WBA",1.4,2.5,1.9,0.9,1.4,1.4,1.5,1.4,2.4,1.4,1,1.4,3,1.5,1.4,24.5,2.45,0.5752846087,1.409447291
"CRY,MCI,MUN",2.5,0.8,1.8,1.8,1.4,1.4,1.8,1.4,0.8,1.4,0.8,3,0.8,1.3,1.3,22.3,2.23,0.6323049295,1.410039993
"CRY,LIV,WBA",1.3,2.5,1.9,1.8,1.4,1.3,1.5,1.4,2.4,1.4,1,1.3,2.9,1.3,0.8,24.2,2.42,0.5829318346,1.41069504
"BUR,CHE,FUL",1.8,2,1.3,0.8,1.4,1,1,1.3,0.9,3,1.3,2.3,1.5,2,1.9,23.5,2.35,0.6007931266,1.411863847
"BUR,CHE,LEI",1.3,1.8,1.3,0.8,1.3,3,1.8,1.3,0.9,0.8,1.3,1.3,1.8,2.5,1.9,23.1,2.31,0.6115553941,1.41269296
"CHE,LEE,MCI",1.8,0.8,1.3,0.8,2.5,1.8,1.8,1.3,1.8,1.8,0.8,2.3,0.8,2.5,1.3,23.4,2.34,0.6045068829,1.414546106
"BHA,LEI,MUN",1.3,0.8,1.8,2.4,1.3,0.9,1.8,1.9,0.8,0.8,1.8,1.3,1.4,1.3,3,22.6,2.26,0.6261750858,1.415155694
"ARS,LEE,MCI",1.4,0.8,1.8,1.4,2.9,1.8,1.8,1.3,1.9,1.8,0.8,1.9,0.8,2.4,1.3,24.1,2.41,0.5885413769,1.418384718
"CRY,FUL,WBA",2.5,2,1.5,3,1.4,1,1,1.4,2,1.4,1,2,1.5,1.5,1.9,25.1,2.51,0.566274374,1.421348679
"FUL,TOT,WBA",1.9,2,1.4,3,2,1,1,1.4,2,1.5,1,1.4,1.5,1.5,2.5,25.1,2.51,0.566274374,1.421348679
"BHA,WBA,WHU",1.5,1.9,3.1,2.4,1.4,0.9,1.5,1,1.9,1.5,1,2,1,1.4,1.5,24,2.4,0.592814112,1.422753869
"BHA,SHU,WBA",3,1.8,1.3,2.4,0.8,0.9,1.5,1.9,1.9,1.3,1,2,1.4,1.4,1.8,24.4,2.44,0.5836665715,1.424146434
"BUR,CRY,FUL",2.5,2,1.5,1.9,1.4,1,1,1.4,0.9,1.4,1.4,3,1.5,2,1.9,24.8,2.48,0.5742904525,1.424240322
"BHA,LEI,WHU",1.3,1.8,3.1,2.4,1.3,0.9,1.8,1,1.9,0.8,1.8,1.3,1,1.4,1.5,23.3,2.33,0.6116332546,1.425105483
"EVE,SHU,WHU",1.5,1,1.3,1.5,0.8,3,2,1,1.5,1.3,2.5,2,1,1.8,1.5,23.7,2.37,0.6014268748,1.425381693
"BUR,NEW,WHU",1.5,1.5,2.5,1.9,1.4,3,2,1,0.9,1.5,1.9,1,1,1,1.5,23.6,2.36,0.6041128876,1.425706415
"ARS,SHU,WOL",1.4,1.8,1.3,0.8,0.8,1.3,0.8,1.4,1.9,1.3,3,1.3,2.5,1.8,1.8,23.2,2.32,0.6151267775,1.427094124
"BUR,MUN,WBA",3.1,0.8,1.8,1.9,1.4,2,1.5,1.9,0.8,1.5,1,2,1.8,1.3,1.9,24.7,2.47,0.5780097215,1.427684012
"ARS,EVE,TOT",1.4,1,1.4,1.4,2.5,2.4,1.4,1.4,1.5,1.5,2.5,1.4,2.5,2.4,2,26.7,2.67,0.5347896783,1.427888441
"FUL,MCI,WOL",1.8,2,1.5,0.8,1.8,1,0.8,3,2,1.8,0.8,1.3,0.8,2,1.3,22.7,2.27,0.6300415708,1.430194366
"AVL,SHU,TOT",1.9,1.5,1.3,3.5,0.8,1.5,1.4,1.4,1.5,1.3,1.5,1.4,2,1.5,1,23.5,2.35,0.6090586022,1.431287715
"EVE,SOU,WBA",1.4,1,1.5,0.9,2,1.9,1.5,1.4,1.5,1.5,1,1.4,3.5,1.5,1.4,23.4,2.34,0.6127222629,1.433770095
"BHA,LIV,WOL",1.3,1.9,2.9,0.8,1.4,0.9,0.8,1.9,1.9,1.8,2.5,1.3,1.4,1.3,0.8,22.9,2.29,0.6261750858,1.433940947
"CRY,MUN,WBA",2.5,0.8,1.8,3,1.4,1.4,1.5,1.4,0.8,1.4,1,2,1.8,1.3,1.9,24,2.4,0.5976143047,1.434274331
"ARS,LIV,SOU",1.3,2.5,2.4,0.9,2.3,1.3,1.9,1.4,1.9,1.8,1.9,1.3,2.5,1.3,0.8,25.5,2.55,0.5631543813,1.436043672
"AVL,MUN,NEW",3,0.8,1.5,2,1.8,1.5,2,2.3,0.8,1.5,1.5,1,1.8,1,1,23.5,2.35,0.6113996433,1.436789162
"CHE,EVE,MCI",1.8,1,1.3,0.8,2.5,2.3,1.8,1.3,1.5,1.5,0.8,2.3,0.8,2.5,1.3,23.5,2.35,0.6113996433,1.436789162
"FUL,LEI,NEW",1.3,1.5,1.5,2,1.3,1,1,3,2,0.8,1.8,1,1.5,1,2.5,23.2,2.32,0.6197541755,1.437829687
"BHA,LEE,WBA",3.1,0.8,1.8,2.4,1.4,0.9,1.5,1.3,1.9,1.5,1,2,1.3,1.4,1.8,24.1,2.41,0.5969765091,1.438713387
"CRY,LEI,TOT",1.3,1.8,1.4,2.5,1.3,1.4,1.4,1.4,2.4,0.8,1.4,1.3,1.8,3,1.9,25.1,2.51,0.5737927285,1.440219748
"EVE,MCI,SOU",1.4,1,1.5,0.9,2.9,1.9,1.8,1.4,1.5,1.5,0.8,1.4,0.8,2.8,1.3,22.9,2.29,0.6295879227,1.441756343
"LEI,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1.3,1.8,3,2.5,0.8,1.8,1.3,1.8,1.3,0.8,23.4,2.34,0.6162096118,1.441930492
"ARS,BUR,LIV",1.3,2.5,2.5,1.4,1.4,1.3,2.8,1.4,0.9,1.8,1.9,1.3,1.9,1.3,0.8,24.5,2.45,0.5899959645,1.445490113
"ARS,SHU,TOT",1.4,1.8,1.3,1.4,0.8,2.4,1.4,1.4,1.9,1.3,3,1.4,2.5,1.8,1.8,25.6,2.56,0.5650115886,1.446429667
"CHE,EVE,MUN",1.8,0.8,1.3,0.8,1.8,3,2,1.3,0.8,1.5,1.3,2.3,1.8,1.3,2,23.8,2.38,0.6081196624,1.447324797
"AVL,SOU,WHU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1,1.5,1.5,1.5,1.4,1,1.5,1,22.7,2.27,0.6379281942,1.448097001
"CHE,CRY,SHU",1.8,1.8,1.3,0.8,0.8,1.4,2.3,1.3,1.8,1.3,1.3,2.3,3,1.8,1.8,24.8,2.48,0.5841558827,1.448706589
"ARS,LEI,MCI",1.3,1.8,2.9,1.4,1.3,2.3,1.8,1.4,1.9,0.8,0.8,1.3,0.8,2.4,1.3,23.5,2.35,0.6172133998,1.45045149
"BHA,BUR,CHE",1.8,1.9,1.3,0.8,1.4,0.9,2.3,1.3,0.9,3,1.3,2.3,1.4,1.4,1.9,23.9,2.39,0.6076496484,1.45228266
"ARS,EVE,MUN",1.4,0.8,1.5,1.4,1.8,3,2,1.4,0.8,1.5,2.5,1.9,1.8,1.3,2,25.1,2.51,0.5787507071,1.452664275
"EVE,MUN,WHU",1.5,0.8,1.5,1.5,1.8,3,2,1,0.8,1.5,2.5,2,1,1.3,1.5,23.7,2.37,0.6131883887,1.453256481
"CRY,EVE,TOT",1.9,1,1.4,1.5,1.4,1.4,1.4,1.4,1.5,1.4,1.4,1.4,3,3,1.9,25,2.5,0.5814595756,1.453648939
"BHA,FUL,NEW",3,1.5,1.5,2,1.4,0.9,1,1.9,1.9,1.5,2,1,1.4,1,2.5,24.5,2.45,0.5936168397,1.454361257
"ARS,WBA,WHU",1.4,2.5,3.1,1.4,2,2,1.5,1,1.9,1.5,1,1.9,1,1.5,1.5,25.2,2.52,0.5771852884,1.454506927
"ARS,AVL,CHE",1.4,1.5,1.3,0.8,2.5,1.5,2.3,1.3,1.5,3,1.3,1.9,2,1.5,1,24.8,2.48,0.5865963161,1.454758864
"LEE,NEW,TOT",1.9,0.8,1.4,2,2.5,1.8,1.4,1.3,3,1.5,2,1,1.3,1,1.8,24.7,2.47,0.5890266386,1.454895797
"AVL,SHU,WOL",1.8,1.5,1.3,0.8,0.8,1.3,0.8,3.5,1.5,1.3,1.5,1.3,2,1.5,1,21.9,2.19,0.6652604216,1.456920323
"ARS,BUR,MCI",1.4,2.5,2.5,1.4,1.4,2.3,1.8,1.4,0.9,1.8,0.8,1.9,0.8,2.4,1.3,24.6,2.46,0.5925730817,1.457729781
"LIV,MUN,WHU",1.3,0.8,1.8,1.8,1.8,1.3,2.8,1,0.8,1.5,2.9,1.3,1,1.3,0.8,22.2,2.22,0.6570496828,1.458650296
"ARS,EVE,LEE",1.4,0.8,1.5,1.4,3,1.8,2,1.3,1.5,1.5,2.5,1.9,1.3,2.4,1.8,26.1,2.61,0.5590808784,1.459201093
"EVE,LEE,TOT",1.9,0.8,1.4,1.5,2.5,1.8,1.4,1.3,1.5,1.5,2.5,1.4,1.3,3,1.8,25.6,2.56,0.5700459464,1.459317623
"LIV,SHU,WHU",1.3,1.8,1.3,1.8,0.8,1.3,2.8,1,2,1.3,2.9,1.3,1,1.3,0.8,22.7,2.27,0.6435023217,1.46075027
"BHA,CRY,FUL",2.5,1.9,1.5,2.4,1.4,0.9,1,1.4,1.9,1.4,1.4,3,1.4,1.4,1.9,25.4,2.54,0.5762770498,1.463743706
"BHA,CRY,MCI",2.5,1.9,1.9,1.8,1.4,0.9,1.8,1.4,1.9,1.4,0.8,3,0.8,1.4,1.3,24.2,2.42,0.6057659457,1.465953589
"AVL,BUR,CRY",2.5,1.5,1.5,1.9,1.4,1.4,2.5,1.4,0.9,1.4,1.4,3,1.9,1.5,1,25.2,2.52,0.5821143727,1.466928219
"FUL,LEI,SHU",1.3,1.8,1.3,2.5,0.8,1,1,3,2,0.8,1.8,1.3,1.5,1.8,1.8,23.7,2.37,0.6189853449,1.466995267
"ARS,BHA,CRY",1.4,1.9,1.9,1.4,1.4,0.9,3.5,1.4,1.9,1.4,1.4,1.9,1.4,1.4,1.9,25.1,2.51,0.5848890819,1.468071596
"AVL,CHE,MUN",1.8,0.8,1.3,0.8,1.8,1.5,2.3,1.3,0.8,3,1.3,2.3,1.8,1.3,1,23.1,2.31,0.6356099433,1.468258969
"BUR,NEW,WBA",3,1.5,2.5,1.9,1.4,2,1.5,1.9,0.9,1.5,1,1,1.9,1,1.9,24.9,2.49,0.590157364,1.469491836
"ARS,LIV,WBA",1.3,2.5,2.9,1.4,2,1.3,1.5,1.4,1.9,1.5,1,1.3,2.5,1.3,0.8,24.6,2.46,0.5973752111,1.469543019
"LEI,WBA,WHU",1.3,1.8,3.1,2.5,1.3,2,1.5,1,2,0.8,1,1.3,1,1.5,1.5,23.6,2.36,0.6227435458,1.469674768
"ARS,BUR,LEE",1.4,0.8,1.8,1.4,1.4,1.8,3,1.3,0.9,2.3,1.9,1.9,1.3,2.4,1.8,25.4,2.54,0.5787507071,1.470026796
"NEW,TOT,WOL",1.8,1.5,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,2,1,2,1,3,23.8,2.38,0.6186005712,1.472269359
"CHE,CRY,EVE",1.8,1,1.3,0.8,1.4,1.4,2,1.3,1.5,1.4,1.3,2.3,3,2.5,1.9,24.9,2.49,0.5913664564,1.472502476
"CHE,FUL,TOT",1.8,2,1.3,0.8,2,1,1,1.3,1.8,3,1.3,1.4,1.5,2,2.5,24.7,2.47,0.5962581735,1.472757689
"MUN,NEW,WOL",1.8,0.8,1.8,0.8,1.8,1.3,0.8,2.3,0.8,1.5,2,1,1.8,1,3,22.5,2.25,0.6546536707,1.472970759
"LEE,LIV,MUN",1.3,0.8,1.8,1.8,1.8,1.3,2.8,1.3,0.8,1.8,2.9,1.3,1.3,1.3,0.8,23.1,2.31,0.6378535434,1.473441685
"LEI,SHU,WOL",1.3,1.8,1.3,0.8,0.8,1.3,0.8,3,2.5,0.8,1.8,1.3,1.8,1.8,1.8,22.9,2.29,0.6441679757,1.475144664
"LIV,NEW,SOU",1.3,1.5,2.4,0.9,2.3,1.3,1.9,1.4,2.9,1.5,1.9,1,2,1,0.8,24.1,2.41,0.6123335537,1.475723864
"ARS,LIV,MUN",1.3,0.8,1.8,1.4,1.8,1.3,2.8,1.4,0.8,1.8,2.9,1.3,1.8,1.3,0.8,23.3,2.33,0.633433576,1.475900232
"EVE,FUL,WOL",1.8,1,1.5,0.8,1.8,1,0.8,3,1.5,1.5,2.5,1.3,1.5,2,2,24,2.4,0.6152815848,1.476675803
"FUL,WBA,WOL",1.8,2,1.5,0.8,1.8,1,0.8,3,2,1.5,1,1.3,1.5,1.5,2.5,24,2.4,0.6152815848,1.476675803
"CHE,EVE,NEW",1.8,1,1.3,0.8,2.5,3,2,1.3,1.5,1.5,1.3,1,2,1,2,24,2.4,0.6152815848,1.476675803
"CHE,FUL,WOL",1.8,2,1.3,0.8,1.8,1,0.8,1.3,1.8,3,1.3,1.3,1.5,2,2.5,24.2,2.42,0.6104643042,1.477323616
"MCI,WBA,WHU",1.5,2.5,2.9,1.8,2,2,1.5,1,2,1.5,0.8,2,0.8,1.5,1.3,25.1,2.51,0.5897537824,1.480281994
"ARS,LIV,MCI",1.3,2.5,2.9,1.4,2.3,1.3,1.8,1.4,1.9,1.8,0.8,1.3,0.8,1.3,0.8,23.6,2.36,0.6273147611,1.480462836
"AVL,MCI,WOL",1.8,1.5,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.8,0.8,1.3,0.8,1.5,1,21.7,2.17,0.6822930525,1.480575924
"ARS,LEE,SOU",1.4,0.8,1.8,0.9,3,1.8,1.9,1.3,1.9,2.3,1.9,1.4,1.3,2.4,1.4,25.5,2.55,0.5806400409,1.480632104
"CRY,LEE,WBA",2.5,0.8,1.8,3,1.4,1.4,1.5,1.3,2.4,1.4,1,2,1.3,1.5,1.8,25.1,2.51,0.5909637004,1.483318888
"BHA,CHE,FUL",1.8,1.9,1.3,0.8,1.4,0.9,1,1.3,1.8,3,1.3,2.3,1.4,1.4,2.5,24.1,2.41,0.6158231039,1.48413368
"BHA,BUR,NEW",3,1.5,2.5,1.9,1.4,0.9,2,1.9,0.9,1.5,1.9,1,1.4,1,1.9,24.7,2.47,0.6010308605,1.484546225
"ARS,CHE,FUL",1.4,2,1.3,0.8,2,1,1,1.3,1.8,3,1.3,1.9,1.5,2,2.5,24.8,2.48,0.5986492733,1.484650198
"BUR,LEI,NEW",1.3,1.5,2.5,1.9,1.3,3,1.8,1.9,0.9,0.8,1.8,1,1.8,1,1.9,24.4,2.44,0.608824003,1.485530567
"ARS,BHA,LEE",1.4,0.8,1.8,1.4,1.4,0.9,3,1.3,1.9,2.3,2.5,1.9,1.3,1.4,1.8,25.1,2.51,0.5921711464,1.486349578
"EVE,MUN,WBA",3.1,0.8,1.5,1.5,1.8,2,1.5,2.3,0.8,1.5,1,2,1.8,1.3,2,24.9,2.49,0.5985697238,1.490438612
"AVL,EVE,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,1.5,1.3,2,1.5,1,22.8,2.28,0.6537802165,1.490618894
"BUR,LEI,MCI",1.3,1.8,2.5,1.8,1.3,2.3,1.8,1.9,0.9,0.8,0.8,1.3,0.8,2.8,1.3,23.4,2.34,0.6378535434,1.492577292
"ARS,BHA,FUL",1.4,1.9,1.5,1.4,1.4,0.9,1,1.4,1.9,3,2.5,1.9,1.4,1.4,2.5,25.5,2.55,0.5855400438,1.493127112
"AVL,LIV,WOL",1.3,1.5,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.8,1.5,1.3,2,1.3,0.8,22.7,2.27,0.657774024,1.493147035
"FUL,NEW,WOL",1.8,1.5,1.5,0.8,1.8,1,0.8,3,2,1.5,2,1,1.5,1,2.5,23.7,2.37,0.6304193616,1.494093887
"FUL,LEI,WOL",1.3,1.8,1.5,0.8,1.3,1,0.8,3,2,0.8,1.8,1.3,1.5,2,2.5,23.4,2.34,0.6389723893,1.495195391
"AVL,EVE,SOU",1.4,1,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,1.5,1.4,2,1.5,1,23.6,2.36,0.6341097997,1.496499127
"CHE,LEI,WBA",1.3,1.8,1.3,0.8,1.3,2,1.5,1.3,1.8,0.8,1,1.3,1.8,1.5,3.5,23,2.3,0.6510065467,1.497315057
"CHE,FUL,MUN",1.8,0.8,1.3,0.8,1.8,1,1,1.3,0.8,3,1.3,2.3,1.5,1.3,2.5,22.5,2.25,0.6654751256,1.497319033
"EVE,SHU,SOU",1.4,1,1.3,0.9,0.8,1.9,1.9,1.4,1.5,1.3,1.9,1.4,3.5,1.8,1.4,23.4,2.34,0.6400892795,1.497808914
"ARS,CHE,MCI",1.4,2.5,1.3,0.8,2.5,2.3,1.8,1.3,1.8,1.8,0.8,1.9,0.8,2.4,1.3,24.7,2.47,0.606943945,1.499151544
"LIV,NEW,SHU",1.3,1.5,1.3,1.8,0.8,1.3,2,3,2.5,1.3,2,1,2,1,0.8,23.6,2.36,0.6352352395,1.499155165
"CRY,FUL,MCI",2.5,2,1.5,1.8,1.4,1,1,1.4,2,1.4,0.8,3,0.8,2,1.3,23.9,2.39,0.6273147611,1.499282279
"BHA,SOU,TOT",1.4,1.9,1.4,0.9,1.4,0.9,1.4,1.4,1.9,3.6,1.9,1.4,1.4,1.4,1.4,23.7,2.37,0.6326813687,1.499454844
"NEW,SHU,WOL",1.8,1.5,1.3,0.8,0.8,1.3,0.8,3,2.5,1.3,2,1,2,1,1.8,22.9,2.29,0.6551626479,1.500322464
"BHA,BUR,WBA",3.1,1.9,2.5,1.9,1.4,0.9,1.5,1.9,0.9,1.5,1,2,1.4,1.4,1.9,25.2,2.52,0.5954590066,1.500556697
"ARS,AVL,NEW",1.4,1.5,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,1.5,1,2,1,1,23.8,2.38,0.6311742647,1.50219475
"BUR,CHE,SHU",1.8,1.8,1.3,0.8,0.8,3,2.3,1.3,0.9,1.3,1.3,2.3,1.9,1.8,1.8,24.4,2.44,0.6158231039,1.502608373
"CHE,SHU,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,1.3,1.8,1.3,1.3,1.3,3.5,1.8,1.8,22.7,2.27,0.6631813657,1.5054217
"CHE,SHU,SOU",1.4,1.8,1.3,0.8,0.8,1.9,1.9,1.3,1.8,1.3,1.3,1.4,3.5,1.8,1.4,23.7,2.37,0.6360592964,1.507460533
"AVL,NEW,SOU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,1.5,1,2,1,1,23.2,2.32,0.6501281925,1.508297407
"CRY,EVE,SOU",1.4,1,1.5,0.9,1.4,1.4,1.9,1.4,1.5,1.4,1.4,1.4,3,3.1,1.4,24.1,2.41,0.6261750858,1.509081957
"LEI,TOT,WOL",1.3,1.8,1.4,0.8,1.3,1.3,0.8,1.4,2.5,0.8,1.8,1.3,1.8,2.3,3,23.6,2.36,0.6397171994,1.509732591
"CRY,EVE,LEE",2.5,0.8,1.5,1.5,1.4,1.4,2,1.3,1.5,1.4,1.4,2.5,1.3,3.1,1.8,25.4,2.54,0.5945786824,1.510229853
"ARS,MCI,WOL",1.4,2.5,2.9,0.8,1.8,1.3,0.8,1.4,1.9,1.8,0.8,1.3,0.8,2.3,1.3,23.1,2.31,0.6555259611,1.51426497
"ARS,LIV,TOT",1.3,2.5,1.4,1.4,2.3,1.3,1.4,1.4,1.9,1.8,2.9,1.3,2.5,1.3,0.8,25.5,2.55,0.5940177968,1.514745382
"LEI,TOT,WHU",1.3,1.8,1.4,2.5,1.3,2.4,1.4,1,2,0.8,1.8,1.3,1,3,1.5,24.5,2.45,0.6183695921,1.515005501
"BHA,FUL,SOU",1.4,1.9,1.5,0.9,1.4,0.9,1,1.4,1.9,3.6,1.9,1.4,1.4,1.4,1.4,23.4,2.34,0.647853599,1.515977422
"ARS,CHE,SHU",1.4,1.8,1.3,0.8,0.8,3,2.3,1.3,1.8,1.3,1.3,1.9,2.5,1.8,1.8,25.1,2.51,0.6041128876,1.516323348
"ARS,AVL,EVE",1.4,1,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,1.5,1.9,2,1.5,1,24.7,2.47,0.6139644786,1.516492262
"LIV,SOU,WHU",1.3,3,2.4,0.9,2.3,1.3,1.9,1,2,1.5,1.9,1.3,1,1.3,0.8,23.9,2.39,0.6352352395,1.518212222
"SOU,WHU,WOL",1.4,3,2.4,0.8,1.8,1.3,0.8,1,2,1.5,1.9,1.3,1,2.3,1.4,23.9,2.39,0.6352352395,1.518212222
"ARS,BUR,LEI",1.3,1.8,2.5,1.4,1.3,3,1.8,1.4,0.9,0.8,1.8,1.3,1.8,2.4,1.9,25.4,2.54,0.598171818,1.519356418
"EVE,LIV,WBA",1.3,1,1.5,1.5,2,1.3,1.5,3.1,1.5,1.5,1,1.3,2.9,1.3,0.8,23.5,2.35,0.6466028442,1.519516684
"BUR,CRY,TOT",1.9,3,1.4,1.9,1.4,1.4,1.4,1.4,0.9,1.4,1.4,1.4,1.9,3,1.9,25.7,2.57,0.5914469746,1.520018725
"AVL,EVE,WHU",1.5,1,1.5,1.5,3.6,1.5,2,1,1.5,1.5,1.5,2,1,1.5,1,23.6,2.36,0.6452758731,1.52285106
"LEE,NEW,SHU",3,0.8,1.3,2,0.8,1.8,2,1.3,2.5,1.3,2,1,1.3,1,1.8,23.9,2.39,0.6374801584,1.523577579
"ARS,LEE,TOT",1.4,0.8,1.4,1.4,2.5,1.8,1.4,1.3,1.9,2.3,3,1.4,1.3,2.4,1.8,26.1,2.61,0.5852960179,1.527622607
"AVL,NEW,WHU",1.5,1.5,1.5,2,3.6,1.5,2,1,1.5,1.5,1.5,1,1,1,1,23.1,2.31,0.6620315055,1.529292778
"AVL,FUL,WHU",1.5,1.5,1.5,3.6,2,1,1,1,1.5,1.5,1.5,2,1,1.5,1,23.1,2.31,0.6620315055,1.529292778
"CHE,LIV,MCI",1.3,3.4,1.3,0.8,2.3,1.3,1.8,1.3,1.8,1.8,0.8,1.3,0.8,1.3,0.8,22.1,2.21,0.6922702473,1.529917246
"ARS,BUR,TOT",1.4,2.5,1.4,1.4,1.4,2.4,1.4,1.4,0.9,3,1.9,1.4,1.9,2.4,1.9,26.7,2.67,0.5734606725,1.531139995
"CRY,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1.3,2.8,1.4,2.4,1.3,1.4,1.3,2.9,1.3,0.8,23.9,2.39,0.6408327915,1.531590372
"BUR,CHE,LIV",1.3,3.5,1.3,0.8,1.4,1.3,2.3,1.3,0.9,1.8,1.3,1.3,1.9,1.3,0.8,22.5,2.25,0.6824326236,1.535473403
"MCI,MUN,WBA",3.1,0.8,1.8,1.8,1.8,2,1.5,2.3,0.8,1.5,0.8,2,0.8,1.3,1.3,23.6,2.36,0.6507870693,1.535857483
"BHA,CHE,TOT",1.8,1.9,1.3,0.8,1.4,0.9,1.4,1.3,1.8,3,1.3,1.4,1.4,1.4,3,24.1,2.41,0.6374801584,1.536327182
"ARS,EVE,SHU",1.4,1,1.3,1.4,0.8,3,2,1.4,1.5,1.3,2.5,1.9,2.5,1.8,1.8,25.6,2.56,0.6005552986,1.537421564
"CRY,WBA,WOL",1.8,2.5,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,1,1.3,3,1.5,1.9,24.4,2.44,0.6307214312,1.538960292
"CHE,SOU,WHU",1.4,3,1.3,0.8,2.5,1.9,1.9,1,1.8,1.5,1.3,1.4,1,2.5,1.4,24.7,2.47,0.6232021762,1.539309375
"MCI,MUN,NEW",3,0.8,1.8,1.8,1.8,2.3,1.8,2.3,0.8,1.5,0.8,1,0.8,1,1.3,22.8,2.28,0.6752777206,1.539633203
"CHE,LEI,SHU",1.3,1.8,1.3,0.8,0.8,3.5,1.8,1.3,1.8,0.8,1.3,1.3,1.8,1.8,1.8,23.2,2.32,0.6642575519,1.54107752
"LEE,LEI,MCI",1.3,0.8,1.8,1.8,1.3,1.8,1.8,1.3,3,0.8,0.8,1.3,0.8,2.8,1.3,22.7,2.27,0.6791451209,1.541659424
"MCI,TOT,WOL",1.8,3,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,0.8,1.3,0.8,2.3,1.3,23.1,2.31,0.6674043538,1.541704057
"BUR,CRY,SOU",1.4,3,1.9,0.9,1.4,1.4,1.9,1.4,0.9,1.4,1.4,1.4,1.9,3,1.4,24.7,2.47,0.6243472782,1.542137777
"AVL,BHA,CRY",2.5,1.5,1.5,2.4,1.4,0.9,2.5,1.4,1.5,1.4,1.4,3,1.4,1.4,1,25.2,2.52,0.6120224086,1.54229647
"ARS,LEE,LIV",1.3,0.8,1.8,1.4,2.3,1.3,2.8,1.3,1.9,1.8,2.9,1.3,1.3,1.3,0.8,24.3,2.43,0.6349353173,1.542892821
"CRY,LIV,TOT",1.3,3,1.4,1.8,1.4,1.3,1.4,1.4,2.4,1.4,1.4,1.3,2.9,1.3,0.8,24.5,2.45,0.6298147876,1.54304623
"FUL,LEI,WBA",1.3,1.8,1.5,2.5,1.3,1,1,3,2,0.8,1,1.3,1.5,1.5,2.5,24,2.4,0.6436503043,1.54476073
"ARS,MUN,WBA",1.4,0.8,1.8,1.4,1.8,2,1.5,1.4,0.8,1.5,1,1.9,1.8,1.3,3.5,23.9,2.39,0.6463818715,1.544852673
"LEE,LIV,TOT",1.3,0.8,1.4,1.8,2.3,1.3,1.4,1.3,2.9,1.8,2.9,1.3,1.3,1.3,0.8,23.9,2.39,0.6463818715,1.544852673
"BUR,MCI,NEW",3,1.5,2.5,1.8,1.4,2.3,1.8,1.9,0.9,1.5,0.8,1,0.8,1,1.3,23.5,2.35,0.6575568054,1.545258493
"BUR,CHE,EVE",1.8,1,1.3,0.8,1.4,3,2,1.3,0.9,1.5,1.3,2.3,1.9,2.5,1.9,24.9,2.49,0.6208289389,1.545864058
