COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"BUR,LEI,LIV,WBA,WHU",4.1,7.8,8.5,6.2,4.7,6.3,6.1,5.9,5.8,3.8,59.2,1.973333333,,
"CHE,MCI,SOU,TOT,WBA",5.1,8.5,5.1,3.5,7,6.2,4.7,4.1,8.7,6.3,59.2,1.973333333,,
"CRY,FUL,MCI,NEW,TOT",7.4,6.5,4.8,7.4,5.9,4.7,4.2,5.8,7.8,4.7,59.2,1.973333333,,
"CRY,LEE,SOU,TOT,WBA",5.8,6.3,5.1,8,5.9,5.1,4.8,4.1,8.9,5.2,59.2,1.973333333,,
"CRY,MCI,MUN,SHU,WBA",8.6,5.1,5,7.8,4,5.7,6.3,6.8,5.7,4.2,59.2,1.973333333,,
"EVE,LIV,MCI,MUN,WHU",6.4,5.2,6.2,5.1,7,6.6,6.6,7,4.3,4.8,59.2,1.973333333,,
"LIV,MCI,MUN,SOU,WBA",5.8,6.3,7.1,4.5,6.1,5.2,5.2,6.8,7.1,5.1,59.2,1.973333333,,
"ARS,BHA,LIV,MCI,WOL",4.5,7.8,8.8,4,5.5,3.5,5.4,6.8,6.3,6.6,59.2,1.973333333,,
"ARS,BHA,MCI,WBA,WOL",6.3,6.9,9.5,4,5.2,4.2,4.1,6.4,6.3,6.3,59.2,1.973333333,,
"ARS,BUR,EVE,NEW,SHU",7.4,4.3,5.3,4.8,5.9,9,7.6,6.3,4.3,4.3,59.2,1.973333333,,
"ARS,CHE,LIV,MCI,SOU",4.1,8.9,6.6,3.1,7.7,5.5,6,4.1,6.6,6.6,59.2,1.973333333,,
"ARS,CHE,MCI,NEW,SHU",6.2,5.8,5.5,4,6.2,8.9,6.1,5.7,6.2,4.6,59.2,1.973333333,,
"ARS,CHE,MCI,NEW,WOL",5,7.4,7.2,3,7.2,6.6,4.6,5.7,6.2,6.3,59.2,1.973333333,,
"ARS,CRY,LEE,MCI,NEW",6.9,4.8,6.6,5.2,7.3,5.5,6.8,4.1,7.3,4.7,59.2,1.973333333,,
"ARS,FUL,LEE,MCI,NEW",7.5,4.3,6.2,5.2,7.9,5.1,4.8,5.7,6.9,5.6,59.2,1.973333333,,
"ARS,LEI,LIV,MCI,SHU",4,6.1,7.1,5,4.4,6.6,6.4,8.4,7.3,3.9,59.2,1.973333333,,
"ARS,LEI,LIV,NEW,SHU",4,5.1,7.8,5.2,4.4,7.8,6.6,7.4,7.3,3.6,59.2,1.973333333,,
"AVL,BHA,EVE,NEW,SHU",9.6,4,4.3,5.9,5.8,5.4,6.5,8.5,4.9,4.3,59.2,1.973333333,,
"AVL,BUR,CHE,CRY,LEE",9.3,5.8,4.6,6.8,5.3,4.7,7.8,4,4.2,6.7,59.2,1.973333333,,
"AVL,BUR,CHE,MUN,WBA",9.9,4.8,4.6,5.7,5.2,6.5,6.3,5.5,3.2,7.5,59.2,1.973333333,,
"AVL,BUR,NEW,SOU,WHU",5.9,6,6.4,4.8,8.6,6.4,6.4,4.3,4.4,6,59.2,1.973333333,,
"AVL,EVE,FUL,LEE,TOT",8.6,3.3,4.4,9.2,7.5,4.3,4.4,5.7,5,6.8,59.2,1.973333333,,
"AVL,EVE,FUL,LEE,WBA",9.8,3.3,4.5,8.1,7,4.3,4.5,7.4,5,5.3,59.2,1.973333333,,
"AVL,EVE,LEE,WBA,WHU",8.2,3.3,4.8,8.1,8.6,5.3,6,5.4,5,4.5,59.2,1.973333333,,
"AVL,FUL,LEE,LIV,SHU",7.4,4.1,4.3,8.9,5.1,3.8,6.3,7.9,6,5.4,59.2,1.973333333,,
"AVL,FUL,LEE,SHU,WHU",7.6,4.1,4.3,10.7,5.8,4.3,6.5,5.3,5.5,5.1,59.2,1.973333333,,
"AVL,FUL,LIV,SHU,WBA",7.4,5.3,4.3,8.3,4.8,3.8,5,9.7,6,4.6,59.2,1.973333333,,
"AVL,LEE,NEW,WBA,WOL",7.9,3.8,6.3,5.8,6.8,4.6,4.3,7.4,7,5.3,59.2,1.973333333,,
"BHA,BUR,FUL,LEE,TOT",8.6,4.7,4.7,7.9,4.8,3.7,5.4,4.6,4.8,10,59.2,1.973333333,,
"BHA,BUR,LIV,WBA,WOL",6.2,7.9,8.4,4.5,4.6,3.5,5.1,6.9,5.3,6.8,59.2,1.973333333,,
"BHA,CRY,LEE,LIV,MCI",7.4,6.1,6.6,6,5.1,3.6,7.6,4.6,7.2,5,59.2,1.973333333,,
"BHA,FUL,LEI,TOT,WBA",6.3,5.7,6.5,7.9,4.7,3.9,3.9,6.3,8.1,5.9,59.2,1.973333333,,
"BHA,LIV,MCI,SOU,WOL",4.5,8.3,8.2,3.5,5.5,3.5,4.5,6.8,7.3,7.1,59.2,1.973333333,,
"BUR,CHE,CRY,MCI,MUN",9.3,7.7,5,4.5,4.6,6.7,7.1,4.6,3.5,6.2,59.2,1.973333333,,
"BUR,FUL,LEE,MUN,NEW",11.1,3.1,5.1,6.9,5.2,5.8,6,5.5,3.7,6.8,59.2,1.973333333,,
"BUR,FUL,LEI,MCI,NEW",7.4,5.3,6.9,5.7,4.7,6.3,4.6,7.9,6.3,4.1,59.2,1.973333333,,
"BUR,LEE,LEI,MCI,TOT",8.2,5.6,5.7,6.2,5.2,6.5,5,4.6,7.3,4.9,59.2,1.973333333,,
"BUR,LEE,NEW,SOU,TOT",6.3,5.3,5.6,4.8,6.9,6.1,5.3,4.1,7.4,7.4,59.2,1.973333333,,
"BUR,LEI,MCI,MUN,TOT",8.2,5.6,5.7,6.2,4.5,7.7,5,5.6,5.1,5.6,59.2,1.973333333,,
"BUR,SOU,TOT,WBA,WHU",4.8,8.5,6.3,5.8,5.9,6.3,4.8,3.8,6.4,6.6,59.2,1.973333333,,
"CHE,LIV,MCI,MUN,NEW",6.1,5.7,6,4.4,6.6,7.1,6.1,6.6,5.5,5.1,59.2,1.973333333,,
"CRY,EVE,MCI,NEW,SOU",6.9,5.5,5.8,4.2,8,5.6,5.7,5.8,7.3,4.4,59.2,1.973333333,,
"CRY,LIV,NEW,WBA,WOL",5.6,8,7.8,4.6,5.2,4,4.3,7.5,7.8,4.4,59.2,1.973333333,,
"CRY,SHU,TOT,WBA,WHU",5.9,7.3,4.6,10.1,4.2,5.8,6.4,3.8,6.9,4.2,59.2,1.973333333,,
"EVE,FUL,MCI,TOT,WBA",8.1,5.5,4.4,6.3,6.5,5.3,3.9,7.5,6.9,4.8,59.2,1.973333333,,
"FUL,LEE,MUN,NEW,SHU",9.1,3.1,4.6,8.5,4.6,6.3,6,6.6,5.3,5.1,59.2,1.973333333,,
"LEI,LIV,SOU,TOT,WBA",4,7.3,6.7,5.2,5.6,5.2,4.7,5.8,10.6,4.1,59.2,1.973333333,,
"LIV,NEW,SHU,SOU,WBA",5.7,5.8,6.6,4.7,5.1,5.2,5.4,7.5,8.9,4.3,59.2,1.973333333,,
"ARS,AVL,BUR,CHE,LEE",8.2,4.8,4.6,4.1,6.9,6.3,7.8,4,4.2,8.3,59.2,1.973333333,,
"ARS,AVL,BUR,CHE,NEW",6.2,5.5,5.3,4.1,7.5,7.5,6.8,4.6,4.2,7.5,59.2,1.973333333,,
"ARS,AVL,BUR,EVE,WBA",8.1,5,5.5,4.8,7,6.5,6,6.4,3.9,6,59.2,1.973333333,,
"AVL,CRY,LEE,SHU,TOT",7.4,4.1,4.2,11.7,4.7,4.7,6.9,4.1,6.4,5,59.2,1.973333333,,
"AVL,FUL,LEE,LIV,TOT",6.3,4.3,4.4,9.5,6.8,3.8,4.9,5.7,6.4,7.1,59.2,1.973333333,,
"AVL,FUL,LEI,TOT,WBA",6.3,5.3,4.4,9.1,5.3,4.5,3.9,7.4,7.7,5.3,59.2,1.973333333,,
"AVL,FUL,MUN,NEW,WBA",9.2,3.8,4.8,8,5.8,4.5,4.5,8.3,4.3,6,59.2,1.973333333,,
"BUR,LEE,LEI,MCI,SHU",9.3,4.4,5.6,6.2,3.5,7.1,6.6,6.2,6.4,3.9,59.2,1.973333333,,
"BUR,LEE,MUN,NEW,SOU",9.4,3.1,6,4.8,6.2,6.7,6.9,4.6,4.7,6.8,59.2,1.973333333,,
"BUR,MCI,MUN,TOT,WOL",8.7,7.2,5.7,4.5,5,6,4,5.6,4.2,8.3,59.2,1.973333333,,
"CHE,LIV,MCI,SOU,TOT",4.5,9.4,5.1,3.5,7.3,5.5,5.1,4.1,8.1,6.6,59.2,1.973333333,,
"CRY,EVE,LEI,NEW,WBA",6.8,4.3,7,6,4.7,6.4,5.3,7.4,7.6,3.7,59.2,1.973333333,,
"CRY,FUL,LEI,NEW,WBA",6.8,5.3,7,7.5,4.7,4.4,4.3,7.4,8.1,3.7,59.2,1.973333333,,
"CRY,LIV,WBA,WHU,WOL",4.6,10.1,7.8,5.6,5.2,4,5.1,5.5,6.9,4.4,59.2,1.973333333,,
"MCI,NEW,SHU,TOT,WOL",6.7,6.3,5.6,4.6,5.1,6,4,7.9,8.4,4.6,59.2,1.973333333,,
"AVL,CRY,EVE,LIV,MCI",7.4,5.9,4.9,5.1,6.6,4.2,6.3,8.7,5.4,4.7,59.2,1.973333333,,
"BHA,EVE,MCI,MUN,NEW",10.2,3.3,6.2,5.3,6.1,6.2,5.8,7.2,4.2,4.8,59.3,1.976666667,,
"CHE,CRY,LEE,TOT,WHU",5.2,7.4,4.5,8.5,6.4,5.6,6.7,3.6,6.2,5.2,59.3,1.976666667,,
"ARS,BUR,LIV,NEW,TOT",4.6,7,6.8,5.1,6.2,6.7,6.2,4.7,5.7,6.3,59.3,1.976666667,,
"AVL,BHA,CRY,LEE,WBA",9.2,4.2,5.2,9.5,4.8,3.8,7,4.6,5.8,5.2,59.3,1.976666667,,
"AVL,BHA,MCI,MUN,WOL",10.4,4.2,6.2,5,5,3.7,5.1,7.7,4.2,7.8,59.3,1.976666667,,
"BHA,BUR,LIV,NEW,TOT",6.2,6.4,6.8,5.7,5.1,4.6,6.2,5.2,5.7,7.4,59.3,1.976666667,,
"CHE,CRY,SHU,TOT,WHU",5.2,8.4,4,7.9,4.7,7.8,7.2,3.7,6.2,4.2,59.3,1.976666667,,
"ARS,AVL,CHE,SHU,WHU",4.7,5.8,4.1,5.7,6.9,8.5,8.9,3.7,5.2,5.8,59.3,1.976666667,,
"ARS,BUR,LEE,LIV,NEW",5.7,4.8,7.2,5.1,6.7,6.1,7.8,4.6,5.7,5.6,59.3,1.976666667,,
"AVL,BHA,CRY,LEE,NEW",9.1,3.8,5.2,8.5,5.8,3.8,7.5,4.6,5.8,5.2,59.3,1.976666667,,
"AVL,LIV,MUN,NEW,WHU",5.8,3.8,6.2,6.8,7.7,6.3,7.3,6.3,4.3,4.8,59.3,1.976666667,,
"AVL,MCI,SOU,TOT,WOL",5.1,7.5,5.3,3.5,7.2,4.7,4,6.3,7.4,8.3,59.3,1.976666667,,
"BHA,BUR,SOU,TOT,WHU",4.8,7.9,6.3,5.2,5.3,5.2,6.8,3.8,4.8,9.2,59.3,1.976666667,,
"BHA,CRY,LEE,MCI,NEW",9.1,4.2,6.6,6.2,5.7,4.1,6.8,4.6,7.3,4.7,59.3,1.976666667,,
"BUR,CHE,LIV,NEW,WHU",4.6,8.6,6.7,4.5,6.2,7.9,7.1,4.2,4.7,4.8,59.3,1.976666667,,
"BUR,CRY,FUL,MCI,MUN",10.6,6.2,5.2,6.7,4.6,4.7,5.8,5.6,3.7,6.2,59.3,1.976666667,,
"CHE,EVE,MCI,NEW,SOU",6.2,5.5,5.2,3.2,9.1,7.2,5.7,5.7,6.7,4.8,59.3,1.976666667,,
"ARS,AVL,CHE,CRY,WHU",4.7,7.6,4.7,5.8,7.5,5.9,8.3,3.7,5.2,5.9,59.3,1.976666667,,
"ARS,AVL,FUL,MUN,NEW",7.5,3.8,4.8,6.4,7.4,5.5,5.5,6.7,4.2,7.5,59.3,1.976666667,,
"ARS,AVL,NEW,SOU,TOT",4.7,5.5,5.3,4.3,9.8,5.8,5.3,4.2,6.9,7.5,59.3,1.976666667,,
"ARS,BHA,BUR,LEI,MUN",6.3,4.5,7.9,5.7,4.1,6.9,8.3,5.2,3.6,6.8,59.3,1.976666667,,
"ARS,BHA,SOU,WBA,WHU",4.3,6.9,9.1,4.7,7,4.8,6.9,3.8,5.8,6,59.3,1.976666667,,
"ARS,CHE,LEE,TOT,WHU",4.7,6.3,4.5,5.8,8,7.2,6.7,3.6,5.7,6.8,59.3,1.976666667,,
"ARS,CRY,LEE,SOU,WHU",4.3,6.3,6.1,5.9,8,5.1,8.4,3.7,6.3,5.2,59.3,1.976666667,,
"ARS,LEE,LIV,SOU,WHU",4.1,6.3,7.1,4.1,8.9,5,7.7,3.7,6.8,5.6,59.3,1.976666667,,
"ARS,MCI,MUN,TOT,WHU",4.8,6.3,6.1,6.2,7.2,7.7,6.2,3.8,4.7,6.3,59.3,1.976666667,,
"ARS,MCI,SHU,WHU,WOL",4.7,7.7,7.2,4,5.5,6.6,6.7,5.9,6.4,4.6,59.3,1.976666667,,
"BHA,CRY,LEE,TOT,WHU",5.9,5.7,5.1,10.1,5.3,4.1,7.9,3.7,6.3,5.2,59.3,1.976666667,,
"BHA,EVE,MCI,TOT,WBA",8.6,5.4,5.8,5.7,5.9,5.2,4.7,6.4,6.8,4.8,59.3,1.976666667,,
"BUR,CHE,SHU,TOT,WHU",5.2,8.3,4,6.2,4.7,9.4,7.3,3.7,4.7,5.8,59.3,1.976666667,,
"BUR,CRY,MCI,NEW,SOU",6.9,7.9,6.8,4.6,5.7,5.6,5.7,4.7,6.7,4.7,59.3,1.976666667,,
"BUR,LIV,MUN,NEW,WHU",5.8,5.8,7.2,5.7,5.5,7.8,7.8,5.2,3.7,4.8,59.3,1.976666667,,
"CHE,CRY,MCI,SHU,WHU",5.8,8.8,4.5,6.1,4.7,7.7,7.6,3.7,6.2,4.2,59.3,1.976666667,,
"CHE,EVE,MCI,NEW,SHU",7.8,4.3,4.1,4.1,6.2,8.9,5.8,8,5.8,4.3,59.3,1.976666667,,
"CHE,LEI,MCI,NEW,SOU",4.5,6.3,6.6,3.5,6.7,7.7,5.5,5.7,8.7,4.1,59.3,1.976666667,,
"CHE,MCI,MUN,NEW,WHU",6.3,5.7,6,4.6,7.2,9.4,6.1,4.6,4.6,4.8,59.3,1.976666667,,
"EVE,LEI,MCI,SOU,WBA",5.8,5.3,6.8,4.2,6.2,6.2,5.1,7.5,8.4,3.8,59.3,1.976666667,,
"LIV,MCI,MUN,NEW,WOL",6.1,5.7,7.6,4.4,5.9,4.9,4.6,8.8,6.2,5.1,59.3,1.976666667,,
"ARS,AVL,BHA,SOU,WHU",4.3,5.9,7,4.7,8.6,4.3,7.9,3.8,5.3,7.5,59.3,1.976666667,,
"ARS,BHA,BUR,NEW,WOL",6.2,5.9,9.1,4.1,4.6,5.2,6.3,5.2,4.7,8,59.3,1.976666667,,
"ARS,BUR,CRY,MCI,TOT",5.8,8.9,5.8,5.1,5.3,6.1,6.7,4.2,5.2,6.2,59.3,1.976666667,,
"ARS,CHE,LEE,NEW,WHU",4.7,4.8,6.2,4.2,9.1,8.4,7.3,3.6,5.7,5.3,59.3,1.976666667,,
"ARS,FUL,MCI,SOU,WBA",5.9,7,6.8,4.1,6.9,4.9,4.3,5.8,7.3,6.3,59.3,1.976666667,,
"ARS,LEE,NEW,SOU,TOT",4.7,4.8,5.6,4.3,9.2,6.1,5.3,4.1,8.4,6.8,59.3,1.976666667,,
"ARS,LEE,SOU,WBA,WHU",4.3,5.8,7.3,5.3,8.6,5.7,6.4,3.7,6.9,5.3,59.3,1.976666667,,
"ARS,LIV,SOU,WBA,WHU",4.1,8,8.4,4.1,7.9,5.2,6.2,3.8,6.8,4.8,59.3,1.976666667,,
"AVL,BHA,EVE,MCI,SHU",10.2,4.3,4.3,5.7,5.1,4.7,6.3,9.2,4.9,4.6,59.3,1.976666667,,
"AVL,BHA,FUL,WBA,WHU",7.7,5.4,6.1,9,5.4,3.4,5,5.9,5.4,6,59.3,1.976666667,,
"AVL,BHA,LIV,SHU,WBA",7.4,5.2,5.7,7.2,4.2,3.7,6.8,8.6,5.9,4.6,59.3,1.976666667,,
"AVL,BUR,LIV,TOT,WBA",6.3,7,5.4,6.7,5.7,4.8,5.4,6.4,5.3,6.3,59.3,1.976666667,,
"AVL,BUR,SOU,TOT,WBA",6.4,7,5.3,5.8,5.9,5.4,4.8,4.7,5.9,8.1,59.3,1.976666667,,
"AVL,CHE,MCI,NEW,SHU",7.8,4.8,4.1,4.6,6.2,7.4,6.1,7.9,5.8,4.6,59.3,1.976666667,,
"AVL,FUL,MCI,NEW,WOL",7.9,5,5.9,4.6,6.7,3.8,3.6,9.5,6,6.3,59.3,1.976666667,,
"AVL,MCI,MUN,TOT,WOL",8.7,5.3,4.7,5.6,6.1,5.1,4,7.2,4.8,7.8,59.3,1.976666667,,
"BHA,FUL,NEW,SHU,WBA",9.1,5.2,6.4,7.4,4.2,3.9,4.5,7.9,6.4,4.3,59.3,1.976666667,,
"BHA,LEI,NEW,WBA,WOL",6.1,5.2,10.2,5.2,4.5,4.2,4.1,7.9,8.1,3.8,59.3,1.976666667,,
"BUR,CHE,NEW,SHU,WHU",6.3,6.8,5.1,4.7,4.7,10.6,7.9,4.2,4.7,4.3,59.3,1.976666667,,
"BUR,CRY,LEE,LIV,WHU",5.3,7.9,6.2,7.3,5.1,4.5,9.3,3.7,5.3,4.7,59.3,1.976666667,,
"BUR,EVE,MCI,SOU,TOT",6.9,7,5.3,4.2,6.8,6.6,5.1,4.7,5.8,6.9,59.3,1.976666667,,
"CHE,LEI,LIV,NEW,WHU",4.1,6.9,7.3,4.6,6.1,8.4,6.1,5.3,6.7,3.8,59.3,1.976666667,,
"CRY,FUL,LIV,MCI,WHU",5.3,9,6.3,7.2,5.7,3.7,5.6,5.4,6.4,4.7,59.3,1.976666667,,
"CRY,LIV,MCI,MUN,NEW",6.8,5.7,6.6,5.6,5.5,5,6.6,6.7,6.1,4.7,59.3,1.976666667,,
"FUL,LEE,MCI,MUN,WHU",9.6,3.6,5.1,8.4,6.7,5.1,5.8,4.6,4.8,5.6,59.3,1.976666667,,
"LEE,MUN,NEW,TOT,WHU",6.4,3.1,5,8.6,7.3,7.7,6.4,3.7,5.8,5.3,59.3,1.976666667,,
"LEI,MCI,MUN,NEW,SOU",5.7,4.1,7.1,4.7,6,7.7,5.5,6.7,7.7,4.1,59.3,1.976666667,,
"LIV,NEW,SOU,WBA,WOL",4.5,7,8.3,3.5,6.1,4.5,4.2,7.5,8.9,4.8,59.3,1.976666667,,
"NEW,TOT,WBA,WHU,WOL",5.2,7,7.5,5.8,6.3,5.7,3.7,5.4,8.2,4.5,59.3,1.976666667,,
"ARS,AVL,BUR,NEW,TOT",6.3,5.5,5.4,5.3,7.5,6.9,5.9,4.7,4.3,7.5,59.3,1.976666667,,
"ARS,AVL,LEE,LIV,NEW",5.7,3.8,6.2,5.2,8.9,4.6,7.3,5.7,6.3,5.6,59.3,1.976666667,,
"ARS,BHA,CRY,WBA,WHU",5.4,6.9,8.6,6.8,4.8,4.3,8.5,3.8,5.8,4.4,59.3,1.976666667,,
"ARS,BUR,CHE,MCI,SOU",4.6,8.9,6.2,3.1,6.8,7.2,6,4.1,4.6,7.8,59.3,1.976666667,,
"ARS,BUR,CHE,MCI,TOT",5.1,8.9,5.2,4,6.4,7.7,5.5,4.1,4.6,7.8,59.3,1.976666667,,
"ARS,BUR,NEW,WBA,WOL",6.2,6.5,9.1,4.1,5.2,6.3,4.3,6.3,5.3,6,59.3,1.976666667,,
"ARS,EVE,LEI,NEW,SHU",5.7,4.3,6.4,4.9,5.8,9.5,5.8,7.4,5.9,3.6,59.3,1.976666667,,
"ARS,FUL,MCI,WBA,WHU",6,7,7.5,6.2,6.9,5.3,4.3,5.4,5.9,4.8,59.3,1.976666667,,
"ARS,FUL,MUN,NEW,WHU",5.9,4.3,6.4,6.4,7.4,7.5,6,4.7,4.7,6,59.3,1.976666667,,
"ARS,NEW,SOU,TOT,WOL",4.6,7,6.8,3.1,8,5.6,4.1,4.2,7.9,8,59.3,1.976666667,,
"AVL,BHA,LEI,NEW,WHU",5.8,4.8,8.2,6.9,6.3,5.9,6.3,5.9,5.4,3.8,59.3,1.976666667,,
"AVL,BUR,CRY,WBA,WHU",7.1,7.5,5.9,8.5,4.8,4.9,7.5,4.3,4.4,4.4,59.3,1.976666667,,
"AVL,BUR,FUL,LEE,LIV",9.4,4.3,4.8,7.3,5.7,3.8,6.3,6.2,4.4,7.1,59.3,1.976666667,,
"AVL,BUR,TOT,WBA,WHU",6.5,7,5.4,8.5,5.9,5.9,5.4,4.3,4.4,6,59.3,1.976666667,,
"AVL,CHE,LIV,MCI,WOL",4.9,8.9,5.7,3.4,6.6,4.1,4.9,8.4,5.8,6.6,59.3,1.976666667,,
"AVL,CRY,MCI,SOU,TOT",5.8,7.5,4.8,6.8,6.8,4.8,5.1,4.2,7.3,6.2,59.3,1.976666667,,
"AVL,LIV,MUN,NEW,SHU",7.3,3.8,4.6,6.8,4.9,6.3,7.3,8.9,4.8,4.6,59.3,1.976666667,,
"BHA,BUR,FUL,MUN,NEW",9.7,4.2,5.8,6.3,4.6,4.9,6,6.1,3.6,8.1,59.3,1.976666667,,
"BHA,BUR,NEW,WBA,WOL",7.9,5.9,9.1,4.7,4.6,4.2,4.3,6.8,5.3,6.5,59.3,1.976666667,,
"BHA,EVE,LIV,NEW,WBA",7.4,4.4,8,5.3,5.7,4.2,5.5,8,6.3,4.5,59.3,1.976666667,,
"BHA,LEI,LIV,NEW,SHU",5.6,5.1,7.8,6.2,3.5,5.7,6.6,7.9,7.3,3.6,59.3,1.976666667,,
"BHA,MCI,MUN,SHU,WHU",8.1,4.5,6,7.2,4,6.7,8.3,5.2,4.7,4.6,59.3,1.976666667,,
"BHA,MUN,SHU,WBA,WHU",7.6,4.5,6.2,8.4,4,6.4,8,5.2,4.7,4.3,59.3,1.976666667,,
"BUR,EVE,LEE,MCI,TOT",10.5,4.8,4.7,5.2,6.8,6.5,5.2,4.6,5.4,5.6,59.3,1.976666667,,
"BUR,EVE,NEW,SOU,WBA",7.5,5,6.4,4.3,7.1,6.9,5.4,6.3,5.9,4.5,59.3,1.976666667,,
"BUR,LEE,MUN,SOU,WHU",7.9,4.6,6,5.8,6.2,6.7,7.9,3.7,3.7,6.8,59.3,1.976666667,,
"CRY,FUL,LEE,MCI,WBA",8.7,5.3,5.2,8.4,5.4,4.2,4.3,5.7,7.4,4.7,59.3,1.976666667,,
"EVE,LEE,LIV,MCI,MUN",9.9,2.6,5.1,5.1,7,5.4,6.6,7.3,5.2,5.1,59.3,1.976666667,,
"EVE,LEE,MCI,NEW,WOL",8.4,3.3,6.2,4.1,7.7,5.4,4.6,7.8,7,4.8,59.3,1.976666667,,
"EVE,LEI,LIV,MCI,WHU",4.1,6.2,7.3,5.1,6.5,6.6,5.6,7.7,6.4,3.8,59.3,1.976666667,,
"EVE,MCI,MUN,SHU,WHU",8.1,3.6,4.6,6.3,5.5,8.8,6.8,7,4.3,4.3,59.3,1.976666667,,
"FUL,MCI,SOU,TOT,WHU",4.8,8,5.3,6.3,7.4,5.2,4.2,3.8,7.4,6.9,59.3,1.976666667,,
"FUL,MUN,NEW,TOT,WBA",8,4.3,4.7,8,5.8,5.4,3.9,6.7,6.5,6,59.3,1.976666667,,
"LEE,MCI,SOU,WBA,WOL",6.3,6.3,7.1,3.5,6.7,5,4.1,5.8,8.9,5.6,59.3,1.976666667,,
"LEE,MUN,NEW,TOT,WBA",8,3.1,5,8,6.3,6.2,4.9,5,7.5,5.3,59.3,1.976666667,,
"LEI,LIV,MCI,SHU,TOT",4.5,6.6,5.6,6.1,4.4,6,5,8.4,8.8,3.9,59.3,1.976666667,,
"LEI,LIV,MCI,SOU,WOL",4,8.2,8.2,3.5,5.4,4.5,4.4,7.9,8.8,4.4,59.3,1.976666667,,
"LEI,MUN,SHU,WBA,WHU",5.8,4.4,6.2,8.5,3.9,9,6.3,6.3,5.3,3.6,59.3,1.976666667,,
"ARS,AVL,BHA,FUL,WBA",7.6,5.4,6.6,6.8,5.4,3.4,5,6.3,5.3,7.5,59.3,1.976666667,,
"ARS,BHA,FUL,NEW,WBA",7.5,5.4,8.7,5.8,5.4,3.9,4.5,6.3,5.8,6,59.3,1.976666667,,
"ARS,BUR,CHE,CRY,MCI",5.7,9.4,5.7,4,5.3,6.7,7.6,4.1,4.6,6.2,59.3,1.976666667,,
"ARS,BUR,LEE,NEW,TOT",6.3,4.8,5.7,5.3,6.9,7.2,6.4,4.1,5.8,6.8,59.3,1.976666667,,
"ARS,BUR,LEI,MCI,MUN",7.7,5.1,7.2,5.1,4.5,8.3,6.6,5.6,3.6,5.6,59.3,1.976666667,,
"ARS,CRY,LEE,NEW,WBA",6.9,4.8,7.3,6.4,6.4,5.2,6.5,4.1,7.3,4.4,59.3,1.976666667,,
"ARS,FUL,LEE,NEW,WBA",7.5,4.3,6.9,6.4,7,4.8,4.5,5.7,6.9,5.3,59.3,1.976666667,,
"ARS,LEE,LEI,NEW,SHU",5.7,4.1,6.7,5.9,5.1,8.3,6.8,5.7,7.4,3.6,59.3,1.976666667,,
"ARS,MCI,NEW,SHU,WOL",6.2,5.8,7.2,4,5.5,6.6,4.6,7.9,6.9,4.6,59.3,1.976666667,,
"AVL,BHA,BUR,FUL,NEW",9.7,4.9,5.5,6.3,4.8,3.4,5.5,6.8,4.3,8.1,59.3,1.976666667,,
"AVL,BHA,BUR,LIV,WHU",6.4,6.9,6.9,6.1,5.1,3.7,8.8,4.8,4.3,6.3,59.3,1.976666667,,
"AVL,BHA,FUL,LIV,WBA",7.5,5.4,5.9,7.2,5.4,3.2,5,8,5.4,6.3,59.3,1.976666667,,
"AVL,BUR,FUL,NEW,WBA",9.2,5,5.5,6.9,5.4,4.5,4.5,7.9,4.4,6,59.3,1.976666667,,
"AVL,EVE,FUL,NEW,TOT",8,4,4.4,7.1,8.1,4.9,4.4,7.4,5,6,59.3,1.976666667,,
"AVL,FUL,LEE,LIV,NEW",7.4,3.8,4.8,7.4,7.3,3.8,5.5,7.3,6.4,5.6,59.3,1.976666667,,
"AVL,FUL,LEE,SOU,TOT",6.4,4.3,4.4,8.6,7.5,4.3,4.3,4.1,6.5,8.9,59.3,1.976666667,,
"AVL,FUL,LIV,TOT,WBA",6.3,6,4.4,8.4,6.3,3.8,3.9,7.5,6.4,6.3,59.3,1.976666667,,
"AVL,FUL,NEW,TOT,WHU",6.4,5,4.4,9.2,8.1,4.9,4.4,5.4,5.5,6,59.3,1.976666667,,
"AVL,MCI,NEW,SHU,WOL",7.8,4.8,5.7,4.6,5.5,5.1,4.6,10.1,6.5,4.6,59.3,1.976666667,,
"AVL,NEW,WBA,WHU,WOL",6.3,5.5,7.6,5.8,7.4,4.8,4.3,7.1,6,4.5,59.3,1.976666667,,
"BHA,BUR,CRY,MUN,SHU",9.1,4.5,5,7.3,3.6,5.3,10,5.2,3.6,5.7,59.3,1.976666667,,
"BUR,CRY,LEE,MUN,WBA",10.6,4.1,5.5,7.9,4.6,5.2,7.5,4.6,4.1,5.2,59.3,1.976666667,,
"BUR,CRY,MUN,NEW,WHU",7,5.8,6.2,6.9,4.6,7.9,8.5,4.3,3.7,4.4,59.3,1.976666667,,
"BUR,EVE,LEE,MCI,SOU",10,4.8,5.7,4.2,7.3,6,5.7,4.6,5.4,5.6,59.3,1.976666667,,
"BUR,FUL,LEE,MUN,WBA",11.2,3.6,5.1,7.9,5.2,4.8,5.5,5.5,3.7,6.8,59.3,1.976666667,,
