COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM
"AVL,CHE,LIV,WBA",3.1,4,2.8,2.6,4.3,2.8,3.8,4.4,3.3,3.3,34.4,1.72
"AVL,CRY,SHU,WOL",4.3,3.3,2.8,4.3,2.2,2.7,3.3,4.9,3.9,2.7,34.4,1.72
"BHA,BUR,EVE,LIV",4.9,2.9,4,3.3,2.8,2.2,4.8,3.8,2.4,3.3,34.4,1.72
"BHA,CHE,MCI,WOL",3.6,5.3,4.2,1.6,3.2,2.2,2.6,3.2,3.7,4.8,34.4,1.72
"BHA,CHE,SOU,WOL",3.2,4.9,3.7,1.6,3.2,2.2,2.7,2.7,3.7,6.5,34.4,1.72
"BHA,CHE,WBA,WHU",3.3,4.4,4.4,3.2,3.4,2.9,3.8,2.3,3.7,3,34.4,1.72
"BHA,CRY,LIV,MUN",3.8,2.7,3.7,4.2,2.8,2.2,5.8,3.3,2.7,3.2,34.4,1.72
"BHA,EVE,LEE,SHU",6.6,1.8,2.8,3.9,2.2,2.7,5,3.2,3.4,2.8,34.4,1.72
"BHA,EVE,MUN,WHU",5.1,1.8,3.3,3.9,3.2,3.9,5,2.9,2.3,3,34.4,1.72
"BHA,FUL,MUN,SOU",4.5,2.7,3.3,3.3,3.2,1.9,2.9,3.3,2.7,6.6,34.4,1.72
"BUR,EVE,FUL,SHU",6.1,2.8,2.8,3.4,2.2,4,3,4.9,2.4,2.8,34.4,1.72
"BUR,EVE,SOU,TOT",3.3,4,2.9,2.4,3.9,4.3,3.3,2.8,2.4,5.1,34.4,1.72
"BUR,FUL,SOU,WOL",3.2,5,3.9,1.7,3.2,2.3,1.8,3.3,2.9,7.1,34.4,1.72
"CHE,CRY,NEW,WBA",4.3,4,3.2,2.8,3.4,3.4,3.5,2.7,4.2,2.9,34.4,1.72
"CHE,CRY,TOT,WOL",3.6,7.1,2.7,1.6,3.2,2.7,2.2,2.7,4.2,4.4,34.4,1.72
"CRY,FUL,LEI,SHU",3.8,3.6,2.8,6,2.1,2.4,2.8,4.4,4.4,2.1,34.4,1.72
"CRY,FUL,MUN,WHU",4,2.8,3.3,6.6,3.2,2.4,4,2.4,2.8,2.9,34.4,1.72
"CRY,LEE,LIV,WOL",3.1,4.8,3.7,2.6,3.2,2.6,3.6,2.7,4.9,3.2,34.4,1.72
"EVE,FUL,LEI,SHU",4.3,2.8,2.8,4,2.1,4,2.8,6,3.5,2.1,34.4,1.72
"EVE,FUL,MCI,WOL",4.9,3,3,2.3,3.8,2.3,1.8,6.5,3.5,3.3,34.4,1.72
"EVE,LEI,SHU,WHU",2.8,2.8,2.8,4,2.1,6.5,3.8,4,3.5,2.1,34.4,1.72
"FUL,LEE,MCI,WOL",4.9,2.8,3.3,2.6,3.8,2.3,1.8,4.3,4.5,4.1,34.4,1.72
"FUL,LEI,SHU,TOT",3.2,3.6,2.7,6,2.1,3.4,2.4,4.4,4.5,2.1,34.4,1.72
"FUL,LIV,SHU,WHU",2.8,3.8,2.8,5.3,2.8,2.3,3.8,4,4,2.8,34.4,1.72
"LEI,MUN,NEW,WOL",3.1,2.3,4.8,2.8,3.1,4.8,2.6,5.3,3.3,2.3,34.4,1.72
"ARS,FUL,LEI,MCI",2.7,3.8,4.4,3.2,3.3,3.3,2.8,4.4,3.9,2.6,34.4,1.72
"AVL,CHE,FUL,WHU",3.3,3.5,2.8,4.4,4.5,2.5,3.3,2.3,3.3,4.5,34.4,1.72
"BHA,CRY,EVE,SHU",5.5,2.8,2.8,3.9,2.2,2.3,5.5,3.3,3.4,2.7,34.4,1.72
"BHA,CRY,SOU,WBA",3.9,4.4,4.3,3.3,2.8,2.3,3.4,2.8,4.3,2.9,34.4,1.72
"BUR,CRY,SHU,SOU",3.9,4.8,3.2,2.8,2.2,3.3,5.4,2.8,3.3,2.7,34.4,1.72
"CHE,EVE,LIV,NEW",3.1,2.5,2.8,2.3,4.8,4.3,4,4.3,3.3,3,34.4,1.72
"CHE,MUN,TOT,WBA",3.7,3.3,2.7,3.8,3.8,4.4,2.9,2.7,2.6,4.5,34.4,1.72
"CRY,FUL,LIV,WOL",3.1,6,3.4,2.6,3.2,2.3,1.8,4.4,4.4,3.2,34.4,1.72
"CRY,LEI,MUN,WHU",2.8,2.6,3.7,5.5,2.7,4.9,4.8,2.4,2.8,2.2,34.4,1.72
"CRY,LEI,SHU,TOT",3.2,3.6,2.7,6,2.1,3.8,3.2,2.8,4.9,2.1,34.4,1.72
"CRY,MUN,SOU,TOT",3.3,3.8,3.2,3.9,3.2,3.3,3.3,2.8,3.2,4.4,34.4,1.72
"CRY,SHU,SOU,TOT",3.3,4.8,2.7,4.4,2.2,3.3,3.3,2.8,4.9,2.7,34.4,1.72
"FUL,LIV,MUN,SHU",4.3,2.6,2.8,4.8,2.6,2.3,3.8,5.3,2.8,3.1,34.4,1.72
"LEE,LEI,WBA,WOL",3.1,2.6,4.8,3.3,3.1,3.1,2.3,4.3,5.5,2.3,34.4,1.72
"MCI,MUN,TOT,WOL",3.7,3.8,3.2,2.6,3.6,3.6,2.2,3.7,3.3,4.8,34.5,1.725
"ARS,AVL,LIV,MUN",2.7,2.3,3.3,3.2,4.1,2.8,5.3,3.7,2.3,4.8,34.5,1.725
"ARS,CHE,SHU,SOU",2.8,4.3,2.6,1.7,3.3,4.9,4.2,2.7,3.7,4.3,34.5,1.725
"ARS,CRY,MCI,MUN",3.9,3.3,3.7,3.2,3.2,3.7,4.8,2.8,2.7,3.2,34.5,1.725
"ARS,EVE,LEI,LIV",2.6,2.8,4.4,2.9,3.6,4.3,3.8,4.4,3.4,2.3,34.5,1.725
"ARS,EVE,MUN,SOU",2.8,1.8,3.3,2.3,5.9,4.9,3.9,2.8,2.3,4.5,34.5,1.725
"ARS,FUL,LEE,SHU",4.4,2.6,2.8,4.9,2.8,2.8,4,2.7,3.9,3.6,34.5,1.725
"AVL,BHA,LEE,LEI",4.9,2.3,3.3,4.9,2.7,2.4,4.3,3.2,3.4,3.1,34.5,1.725
"AVL,BHA,LIV,SOU",2.7,3.4,3.9,2.7,3.7,2.2,4.4,3.3,3.4,4.8,34.5,1.725
"BHA,EVE,FUL,MUN",6.7,1.8,3,3.9,3.2,1.9,3,4.2,2.3,4.5,34.5,1.725
"BHA,LEE,LIV,SOU",2.7,2.7,4.2,2.7,3.7,2.2,4.7,2.7,4.8,4.1,34.5,1.725
"BUR,CHE,MUN,SOU",3.2,3.8,3.1,1.7,3.2,4.9,4.2,2.7,1.7,6,34.5,1.725
"CHE,MUN,SHU,TOT",3.7,2.6,2.6,3.8,2.6,5.9,3.7,2.7,2.6,4.3,34.5,1.725
"ARS,CHE,FUL,SOU",2.8,4.5,2.8,1.7,4.5,2.9,2.9,2.7,3.7,6,34.5,1.725
"ARS,LEE,LEI,LIV",2.6,2.6,4.7,3.2,3.6,3.1,4.6,2.7,4.8,2.6,34.5,1.725
"AVL,LEE,LEI,LIV",2.6,2.3,3.3,4.3,3.6,2.8,4.3,4.3,4.4,2.6,34.5,1.725
"BHA,FUL,LEE,SOU",4.5,2.7,3.3,3.3,3.4,1.9,2.9,2.7,3.9,5.9,34.5,1.725
"BHA,FUL,LIV,TOT",3.2,3.9,2.9,4.2,3.4,1.9,2.4,3.3,3.9,5.4,34.5,1.725
"BHA,FUL,LIV,WHU",2.8,3.9,4.4,4.2,3.4,1.9,3.8,2.9,3.9,3.3,34.5,1.725
"BHA,LIV,MUN,WHU",2.8,2.7,4.7,4.2,3.2,2.2,5.8,2.9,2.7,3.3,34.5,1.725
"BHA,LIV,SHU,WOL",3.1,3.7,4.2,2.6,2.2,2.2,3.6,5.4,4.4,3.1,34.5,1.725
"BHA,NEW,SHU,WOL",4.8,3.3,4.3,2.8,2.2,2.2,2.8,4.9,4.4,2.8,34.5,1.725
"CHE,LEE,MUN,TOT",3.7,1.6,2.7,3.8,4.3,4.2,3.7,2.6,2.6,5.3,34.5,1.725
"CRY,NEW,WHU,WOL",3.3,5.1,4.9,2.8,3.2,2.7,2.8,2.4,4.4,2.9,34.5,1.725
"EVE,FUL,LEE,TOT",5,1.8,2.9,5.1,4.5,2.8,2.4,2.7,3.5,3.8,34.5,1.725
"FUL,LEE,LIV,MUN",4.4,1.6,3.3,4.8,3.8,2.3,3.8,3.6,2.8,4.1,34.5,1.725
"ARS,AVL,CHE,WBA",3.2,4,2.8,2.2,4.5,3.5,3.8,2.7,3.3,4.5,34.5,1.725
"ARS,BUR,CRY,EVE",3.9,3.5,3.4,2.9,2.8,4.4,5.5,2.8,2.4,2.9,34.5,1.725
"ARS,CHE,CRY,NEW",3.2,4,3.2,2.2,3.9,4.4,4.3,2.7,3.7,2.9,34.5,1.725
"ARS,CHE,FUL,MCI",3.2,4.5,2.8,2.2,4.5,3.3,2.8,2.7,3.7,4.8,34.5,1.725
"ARS,CHE,LEI,TOT",2.7,4.3,2.7,2.2,3.8,5.4,3.2,2.7,3.7,3.8,34.5,1.725
"ARS,CHE,LEI,WBA",2.7,4.3,5,2.2,3.3,5,3.3,2.7,3.7,2.3,34.5,1.725
"ARS,CHE,MCI,SHU",3.2,4.3,2.6,2.2,3.3,5.3,4.1,2.7,3.7,3.1,34.5,1.725
"ARS,CRY,SOU,WBA",2.8,5,4.3,2.3,3.4,3.3,3.4,2.8,4.3,2.9,34.5,1.725
"ARS,FUL,MCI,SHU",4.4,3.8,2.8,3.2,2.8,3.3,2.8,4.4,3.9,3.1,34.5,1.725
"ARS,FUL,MUN,TOT",3.3,2.8,2.9,4.4,3.8,3.4,2.4,2.8,2.7,6,34.5,1.725
"ARS,MUN,WHU,WOL",2.9,3.3,4.8,2.2,3.6,4.3,3.8,2.4,2.7,4.5,34.5,1.725
"ARS,SHU,SOU,TOT",2.8,4.3,2.7,2.3,3.3,4.3,3.3,2.8,4.4,4.3,34.5,1.725
"AVL,BHA,LEI,SHU",4.3,3.3,2.8,4.9,2.1,2.4,4.3,4.9,3.4,2.1,34.5,1.725
"AVL,CHE,CRY,FUL",4.3,3.5,2.8,4.4,3.4,2.4,3.3,2.7,3.3,4.4,34.5,1.725
"AVL,CRY,LEI,MCI",3.8,3.3,3.4,4.3,2.7,2.9,3.6,4.4,3.9,2.2,34.5,1.725
"AVL,CRY,SOU,WBA",3.9,4,3.4,3.9,3.4,2.9,3.4,2.8,3.9,2.9,34.5,1.725
"AVL,EVE,LEE,WOL",5.4,1.8,3,2.3,4.8,2.8,2.8,4.8,3,3.8,34.5,1.725
"AVL,EVE,LIV,SOU",2.7,2.5,3,2.4,5.9,2.8,3.9,5,3,3.3,34.5,1.725
"AVL,LEE,LEI,WHU",2.8,2.3,3.3,6.1,4.3,3.3,4.3,2.3,3.5,2.3,34.5,1.725
"AVL,LIV,SHU,WOL",3.1,3.3,2.8,2.6,2.6,2.6,3.3,7.1,4,3.1,34.5,1.725
"AVL,MUN,NEW,WOL",4.8,2.3,3.3,2.8,3.6,2.8,2.8,5.3,2.3,4.5,34.5,1.725
"AVL,MUN,SOU,TOT",3.3,2.3,2.9,3.9,4.3,3.4,3.3,2.8,2.3,6,34.5,1.725
"BHA,BUR,CHE,EVE",5.4,2.9,2.8,2.3,2.8,3.9,4.3,3.2,2.4,4.5,34.5,1.725
"BHA,BUR,EVE,SOU",5,2.9,3.9,2.4,2.8,2.8,3.9,3.3,2.4,5.1,34.5,1.725
"BHA,CHE,CRY,LIV",3.1,5.9,3.2,2.6,2.8,2.2,5.1,2.7,3.7,3.2,34.5,1.725
"BHA,CHE,SHU,WHU",3.3,3.7,2.6,3.2,2.2,4.9,5.8,2.3,3.7,2.8,34.5,1.725
"BHA,CRY,FUL,NEW",5.5,3.4,3.4,4.4,2.8,1.9,3,3.3,3.9,2.9,34.5,1.725
"BHA,NEW,SOU,WOL",3.2,3.4,5.4,1.7,3.2,2.2,2.7,3.3,4.4,5,34.5,1.725
"BHA,WBA,WHU,WOL",3.3,4.4,6.1,3.2,3.2,2.2,2.3,2.9,3.9,3,34.5,1.725
"BUR,CHE,CRY,WBA",4.3,6,3.2,2.7,2.8,3.4,3.8,2.7,2.7,2.9,34.5,1.725
"BUR,CHE,FUL,WHU",3.3,5.5,2.8,2.7,3.4,4,3.3,2.3,2.7,4.5,34.5,1.725
"BUR,CRY,NEW,SOU",3.9,4.5,4.3,2.8,2.8,3.3,3.9,2.8,3.3,2.9,34.5,1.725
"BUR,EVE,LEE,WBA",6.7,1.8,3.3,3.4,3.4,3.8,3.5,3.2,2.4,3,34.5,1.725
"BUR,FUL,LIV,SOU",2.7,5,3.9,2.7,3.4,2.3,2.9,3.3,2.9,5.4,34.5,1.725
"BUR,FUL,LIV,TOT",3.2,5,2.9,3.7,3.4,2.3,2.4,3.3,2.9,5.4,34.5,1.725
"BUR,LEE,LIV,SHU",4.3,2.6,3.1,3.7,2.2,3.1,5.8,3.2,3.4,3.1,34.5,1.725
"BUR,LEI,WBA,WOL",3.1,4.3,5.5,2.7,2.7,3.3,2.3,4.9,3.4,2.3,34.5,1.725
"BUR,SHU,SOU,TOT",3.3,4.8,2.7,2.8,2.2,4.3,3.3,2.8,3.4,4.9,34.5,1.725
"CHE,CRY,MCI,WOL",3.6,7.5,3.2,1.6,3.2,2.7,2.6,2.7,4.2,3.2,34.5,1.725
"CHE,EVE,FUL,MCI",4.9,3,2.8,2.3,4.5,3.3,2.8,4.3,3.3,3.3,34.5,1.725
"CHE,EVE,FUL,NEW",4.8,2.5,2.8,2.3,4.5,4,3,4.3,3.3,3,34.5,1.725
"CHE,EVE,LIV,WHU",2.8,4.6,2.8,2.3,4.8,4.3,4.3,2.3,3.3,3,34.5,1.725
"CHE,FUL,NEW,WBA",4.8,3.5,2.8,2.8,4,3,2.5,4.3,3.8,3,34.5,1.725
"CHE,MUN,WBA,WHU",3.3,3.3,3.1,3.8,3.8,5.5,3.8,2.3,2.6,3,34.5,1.725
"CHE,NEW,WBA,WOL",3.6,4,4.3,1.6,3.8,3.3,2.3,4.3,4.3,3,34.5,1.725
"CHE,SHU,SOU,TOT",3.2,4.8,2.6,1.7,3.3,4.3,3.3,2.7,4.3,4.3,34.5,1.725
"CRY,EVE,WBA,WHU",4,3.5,3.4,4.5,3.4,3.4,3.5,2.4,3.5,2.9,34.5,1.725
"CRY,LEI,LIV,SHU",2.6,3.6,3.2,4.3,2.1,2.7,4.6,4.4,4.9,2.1,34.5,1.725
"EVE,LEI,LIV,SHU",2.6,2.8,2.8,3.3,2.1,4.3,3.8,6.7,4,2.1,34.5,1.725
"EVE,SOU,WBA,WHU",2.9,3.5,3.9,2.4,5.6,3.9,3.4,2.4,3.5,3,34.5,1.725
"FUL,LEI,MCI,SOU",2.7,3.8,3.9,2.7,3.3,2.9,2.8,4.4,5.4,2.6,34.5,1.725
"FUL,LIV,SHU,TOT",3.2,3.8,2.7,5.3,2.8,2.3,2.4,4.4,4.5,3.1,34.5,1.725
"FUL,SHU,SOU,TOT",3.3,3.8,2.7,4.4,2.8,2.9,2.4,2.8,4.5,4.9,34.5,1.725
"LEE,SHU,WBA,WOL",4.8,2.6,3.1,3.8,2.6,3.1,2.3,4.4,5,2.8,34.5,1.725
"FUL,LEI,MCI,MUN",4.4,2.6,3.3,4.3,3.1,3.3,2.8,5.3,2.8,2.6,34.5,1.725
"LIV,SHU,SOU,WHU",2.7,4.8,3.7,2.7,3.1,3.2,4.7,2.4,4.5,2.8,34.6,1.73
"CHE,LIV,MCI,MUN",3.1,4.2,3.1,2.6,4.1,3.6,4.1,3.6,2.6,3.6,34.6,1.73
"ARS,CRY,EVE,MCI",3.9,3.5,3.4,2.9,4.3,3.7,3.8,2.8,3.4,2.9,34.6,1.73
"ARS,LIV,SHU,WOL",2.7,4.3,4.2,2.2,2.6,2.6,3.6,4.9,4.4,3.1,34.6,1.73
"ARS,SHU,WHU,WOL",2.9,4.3,4.3,2.2,2.6,4.3,4.9,2.4,3.9,2.8,34.6,1.73
"AVL,CRY,LIV,MUN",3.8,2.3,3.3,4.8,3.2,2.7,5.3,3.7,2.3,3.2,34.6,1.73
"BHA,CHE,SOU,WHU",2.9,4.9,3.7,1.7,3.9,2.8,4.2,2.3,3.7,4.5,34.6,1.73
"CRY,EVE,LIV,NEW",3.8,2.5,3.4,3.3,3.7,2.7,4,4.4,3.9,2.9,34.6,1.73
"CRY,FUL,MCI,MUN",5.6,2.8,3.3,4.8,3.2,2.4,2.8,3.7,2.8,3.2,34.6,1.73
"CRY,LIV,MUN,SHU",3.8,2.6,3.1,4.8,2.2,2.7,5.8,3.7,3.2,2.7,34.6,1.73
"LEI,MUN,NEW,SOU",2.7,2.3,4.2,2.9,3.1,5.4,3.7,3.7,4.3,2.3,34.6,1.73
"ARS,AVL,LEI,LIV",2.6,3.3,4.4,3.2,3.6,2.8,4.3,4.4,3.4,2.6,34.6,1.73
"ARS,FUL,LEE,NEW",4.4,2.3,3.3,3.4,5,2.8,3,2.7,3.9,3.8,34.6,1.73
"ARS,FUL,NEW,TOT",3.3,3.5,2.9,3.4,4.5,3.4,2.4,2.8,3.9,4.5,34.6,1.73
"AVL,CHE,NEW,SOU",3.2,3,2.8,1.7,6.1,3.4,3.9,2.7,3.3,4.5,34.6,1.73
"AVL,EVE,SHU,SOU",4.4,2.5,2.8,2.4,4.4,3.4,3.9,5,3,2.8,34.6,1.73
"BHA,CRY,LIV,SOU",2.7,4.9,4.3,2.7,2.8,2.2,4.7,2.8,4.3,3.2,34.6,1.73
"BHA,MUN,SOU,WBA",4.5,2.7,4.2,3.3,3.2,2.8,3.4,3.3,2.7,4.5,34.6,1.73
"BUR,CHE,FUL,MUN",4.9,2.8,2.8,2.7,3.2,4,3.3,3.2,1.7,6,34.6,1.73
"BUR,CHE,FUL,NEW",4.8,3.5,2.8,2.7,3.4,4,3,3.2,2.7,4.5,34.6,1.73
"BUR,FUL,LIV,WHU",2.8,5.5,4,3.7,3.4,2.3,3.8,2.9,2.9,3.3,34.6,1.73
"BUR,LEI,SOU,WBA",2.7,4.3,4.9,2.8,2.7,3.9,3.3,3.3,4.4,2.3,34.6,1.73
"BUR,SHU,WBA,WOL",4.8,4.3,3.8,2.7,2.2,3.3,2.3,5,3.4,2.8,34.6,1.73
"BUR,SHU,WHU,WOL",3.3,5.3,3.8,2.7,2.2,4.3,4.4,2.9,2.9,2.8,34.6,1.73
"CHE,CRY,NEW,TOT",3.7,4.5,2.7,2.8,3.9,3.8,3.4,2.7,4.2,2.9,34.6,1.73
"CHE,LEI,MCI,WOL",3.1,5.2,4.2,1.6,3.1,3.6,2.6,4.3,4.3,2.6,34.6,1.73
"CHE,LEI,NEW,SOU",2.7,3.3,3.7,1.7,3.8,5.4,3.7,2.7,5.3,2.3,34.6,1.73
"CRY,EVE,MCI,WOL",4.3,4.4,3.4,2.3,3.2,2.7,2.6,4.9,3.9,2.9,34.6,1.73
"CRY,EVE,MUN,NEW",5.5,1.8,3.3,3.5,3.2,4.4,4,3.7,2.3,2.9,34.6,1.73
"CRY,EVE,TOT,WBA",4.4,3.5,2.9,4.5,3.4,3.4,2.9,2.8,3.9,2.9,34.6,1.73
"CRY,FUL,NEW,WHU",4,3.5,3.4,5.6,3.4,2.4,3,2.4,4,2.9,34.6,1.73
"EVE,LEI,LIV,WHU",2.6,2.8,4.4,3.3,3.6,4.3,3.8,4,3.5,2.3,34.6,1.73
"MUN,TOT,WBA,WOL",3.7,3.3,3.2,3.8,3.6,3.3,2.2,3.7,3.3,4.5,34.6,1.73
"SHU,SOU,WBA,WHU",2.9,4.3,3.7,3.9,2.8,3.9,3.4,2.4,4.5,2.8,34.6,1.73
"ARS,CHE,MUN,SHU",3.2,2.6,2.6,2.2,2.6,6.5,5.3,2.7,2.6,4.3,34.6,1.73
"AVL,BHA,LEI,LIV",2.6,3.3,4.4,4.2,2.7,2.2,4.3,4.9,3.4,2.6,34.6,1.73
"AVL,BUR,CRY,NEW",5.5,3,3.4,3.9,2.8,2.9,4.5,3.3,2.4,2.9,34.6,1.73
"AVL,CHE,LIV,WHU",2.8,5.1,2.8,2.6,4.8,2.8,4.8,2.3,3.3,3.3,34.6,1.73
"AVL,CRY,LEI,NEW",3.8,3,3.4,4.5,2.7,2.9,3.8,4.4,3.9,2.2,34.6,1.73
"AVL,CRY,NEW,SOU",3.9,3,3.4,2.9,5,2.9,3.9,2.8,3.9,2.9,34.6,1.73
"AVL,EVE,FUL,WOL",4.9,2.5,3,2.3,3.8,2.3,1.8,6.5,3,4.5,34.6,1.73
"AVL,NEW,TOT,WOL",3.7,3,2.9,2.8,4.3,2.8,2.2,4.4,4,4.5,34.6,1.73
"BHA,CHE,MUN,WHU",3.3,2.7,3.1,3.2,3.2,4.4,5.3,2.3,2.6,4.5,34.6,1.73
"BHA,CRY,LEI,LIV",2.6,3.7,4.8,4.2,2.7,2.2,4.6,3.3,4.3,2.2,34.6,1.73
"BHA,CRY,WBA,WOL",4.3,4.4,4.9,3.2,2.8,2.2,2.3,3.3,4.3,2.9,34.6,1.73
"BHA,NEW,TOT,WOL",3.7,3.4,4.4,2.8,3.2,2.2,2.2,3.3,4.4,5,34.6,1.73
"BUR,CRY,EVE,NEW",5.5,2.5,3.4,3.4,2.8,4.4,4,3.3,2.4,2.9,34.6,1.73
"BUR,EVE,LEI,SHU",4.3,2.8,2.8,3.4,2.1,6,3.8,4.9,2.4,2.1,34.6,1.73
"CHE,CRY,LEE,WBA",4.3,3.3,3.1,3.8,3.4,3.2,3.8,2.6,4.2,2.9,34.6,1.73
"CHE,LEE,NEW,SOU",3.2,2.3,3.1,1.7,5.5,3.7,3.9,2.6,4.8,3.8,34.6,1.73
"CHE,MUN,SOU,TOT",3.2,3.8,2.7,1.7,4.3,4.3,3.3,2.7,2.6,6,34.6,1.73
"CRY,EVE,LEI,NEW",3.8,2.5,3.4,3.5,2.7,4.4,3.8,4.4,3.9,2.2,34.6,1.73
"CRY,EVE,MCI,SOU",3.9,4,3.4,2.4,4.3,3.3,3.7,2.8,3.9,2.9,34.6,1.73
"CRY,LEE,LIV,MUN",3.8,1.6,3.6,4.8,3.2,2.7,5.8,2.7,3.2,3.2,34.6,1.73
"CRY,LEE,SHU,SOU",3.9,2.6,3.1,4.4,2.2,3.2,4.9,2.7,4.9,2.7,34.6,1.73
"CRY,SHU,SOU,WBA",3.9,4.3,3.2,3.9,2.2,3.3,3.4,2.8,4.9,2.7,34.6,1.73
"FUL,LIV,WHU,WOL",2.8,5.6,4.4,2.6,3.8,2.3,1.8,4,4,3.3,34.6,1.73
"LEI,LIV,TOT,WOL",2.6,4.8,4.3,2.6,3.1,2.6,2.2,4.4,5.4,2.6,34.6,1.73
"LEI,SOU,TOT,WOL",2.7,4.8,3.8,1.7,3.1,3.2,2.2,2.8,6,4.3,34.6,1.73
"MUN,NEW,SHU,WOL",4.8,2.3,3.1,2.8,2.6,4.8,2.8,5.3,3.3,2.8,34.6,1.73
"EVE,LIV,WHU,WOL",2.8,4.6,4.4,2.3,4.1,2.6,2.8,4.5,3.5,3,34.6,1.73
"MCI,MUN,SOU,WHU",2.9,3.8,4.2,2.7,4.7,4.2,3.7,2.4,2.8,3.3,34.7,1.735
"ARS,AVL,LIV,SHU",2.7,3.3,2.8,3.2,3.1,2.8,5.3,5,3.4,3.1,34.7,1.735
"ARS,EVE,LIV,SHU",2.7,2.8,2.8,2.9,3.1,4.3,4.8,5.1,3.4,2.8,34.7,1.735
"ARS,LIV,MUN,TOT",2.7,3.3,3.2,3.2,4.1,3.7,4.2,2.8,2.7,4.8,34.7,1.735
"BHA,MUN,WBA,WOL",4.9,2.7,4.8,3.2,3.2,2.2,2.3,4.2,2.7,4.5,34.7,1.735
"BUR,CHE,CRY,LEE",4.3,4.3,3.1,2.7,2.8,3.2,5.3,2.6,2.7,3.7,34.7,1.735
"BUR,CHE,CRY,SOU",3.2,6.5,3.2,1.7,2.8,3.3,4.2,2.7,2.7,4.4,34.7,1.735
"BUR,CHE,SOU,WBA",3.2,5.5,3.7,1.7,3.4,3.9,3.4,2.7,2.7,4.5,34.7,1.735
"CHE,CRY,SHU,TOT",3.7,4.8,2.6,4.3,2.2,3.8,3.7,2.7,4.2,2.7,34.7,1.735
"CHE,FUL,MUN,NEW",4.8,2.3,2.8,2.8,3.8,4.5,3,3.6,2.6,4.5,34.7,1.735
"EVE,LEI,MCI,WOL",3.1,2.8,4.4,2.3,3.1,3.6,2.6,6.5,4,2.3,34.7,1.735
"FUL,MUN,SOU,WBA",4.5,2.8,3.3,3.9,3.8,2.9,2.5,3.7,2.8,4.5,34.7,1.735
"LEE,LIV,MUN,TOT",3.2,1.6,3.2,4.8,4.1,3.1,4.2,2.7,3.7,4.1,34.7,1.735
"ARS,FUL,LEE,WBA",4.5,2.8,3.3,4.4,4,2.8,2.5,2.7,3.9,3.8,34.7,1.735
"AVL,BUR,CHE,FUL",4.9,3.5,2.8,2.7,3.4,2.5,3.3,3.2,2.4,6,34.7,1.735
"BHA,EVE,FUL,NEW",6.1,2.5,3,3.5,3.4,1.9,3,4.9,3.4,3,34.7,1.735
"BHA,EVE,SHU,WHU",4.5,2.8,2.8,3.9,2.2,3.9,5.5,2.9,3.4,2.8,34.7,1.735
"BHA,LEE,WBA,WOL",4.9,2.7,4.8,3.2,3.2,2.2,2.3,3.2,4.4,3.8,34.7,1.735
"BHA,NEW,SHU,TOT",4.9,3.3,2.7,4.4,2.2,3.3,3.4,3.3,4.4,2.8,34.7,1.735
"BHA,TOT,WHU,WOL",3.3,4.9,4.4,3.2,3.2,2.2,2.2,2.4,3.9,5,34.7,1.735
"BUR,CRY,EVE,MUN",6.1,1.8,3.3,3.4,2.8,4.4,5,3.3,1.7,2.9,34.7,1.735
"BUR,FUL,LEE,NEW",6.1,2.3,3.3,3.9,3.4,2.8,3,3.2,2.9,3.8,34.7,1.735
"BUR,NEW,SHU,SOU",4.4,3.3,3.7,2.8,2.2,4.9,3.9,3.3,3.4,2.8,34.7,1.735
"CHE,EVE,LEI,NEW",3.1,2.5,2.8,2.3,3.8,6.5,3.8,4.3,3.3,2.3,34.7,1.735
"CHE,FUL,MUN,SHU",4.8,2.6,2.6,3.8,2.6,4.5,3.3,3.6,2.6,4.3,34.7,1.735
"CHE,MUN,SHU,WBA",4.8,2.6,2.6,3.8,2.6,5.5,3.8,3.6,2.6,2.8,34.7,1.735
"CRY,EVE,LEE,TOT",4.4,1.8,2.9,5.6,3.9,3.2,3.4,2.7,3.9,2.9,34.7,1.735
"CRY,FUL,MUN,TOT",4.4,2.8,2.9,6.6,3.2,2.4,2.4,2.8,2.8,4.4,34.7,1.735
"CRY,FUL,NEW,TOT",4.4,3.5,2.9,5.6,3.4,2.4,2.4,2.8,4.4,2.9,34.7,1.735
"EVE,FUL,MCI,SOU",4.5,3,3,2.4,4.9,2.9,2.8,4.4,3.5,3.3,34.7,1.735
"EVE,FUL,NEW,SOU",4.4,2.5,3,2.4,5.7,2.9,2.9,4.4,3.5,3,34.7,1.735
"EVE,FUL,SHU,TOT",4.9,2.8,2.7,5,2.8,3.4,2.4,4.4,3.5,2.8,34.7,1.735
"EVE,LEI,NEW,WOL",3.1,2.5,4.5,2.3,3.1,4.3,2.6,6,4,2.3,34.7,1.735
"EVE,SHU,TOT,WHU",3.4,2.8,2.7,5,3.3,5.4,3.4,2.4,3.5,2.8,34.7,1.735
"FUL,LEI,SOU,WBA",2.7,3.8,3.9,3.4,3.3,2.9,2.5,4.4,5.5,2.3,34.7,1.735
"LEE,LEI,SOU,WBA",2.7,2.6,4.2,3.4,3.3,3.7,3.3,2.7,6.5,2.3,34.7,1.735
"LEI,NEW,SOU,WOL",2.7,3.3,5.4,1.7,3.1,3.2,2.6,4.4,6,2.3,34.7,1.735
