COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"BHA,CRY,LIV",1.3,1.9,1.9,1.8,1.4,0.9,2.8,1.4,1.9,1.4,16.7,1.67,0.5165053512,0.8625639364
"EVE,LEI,WOL",1.3,1,1.5,0.8,1.3,1.3,0.8,3,1.5,0.8,13.3,1.33,0.6498717822,0.8643294704
"BUR,LIV,WBA",1.3,2.5,2.5,1.8,1.4,1.3,1.5,1.9,0.9,1.5,16.6,1.66,0.5211099266,0.8650424781
"BUR,CRY,WBA",2.5,2.5,1.9,1.9,1.4,1.4,1.5,1.4,0.9,1.4,16.8,1.68,0.5159672686,0.8668250112
"BUR,LEE,LIV",1.3,0.8,1.8,1.8,1.4,1.3,2.8,1.3,0.9,1.8,15.2,1.52,0.5711586664,0.868161173
"AVL,WBA,WHU",1.5,1.5,1.5,3,2,1.5,1.5,1,1.5,1.5,16.5,1.65,0.5296749527,0.873963672
"CRY,MCI,WBA",2.5,2.5,1.9,1.8,1.4,1.4,1.5,1.4,2.4,1.4,18.2,1.82,0.4802776974,0.8741054094
"BHA,CRY,FUL",2.5,1.9,1.5,2.4,1.4,0.9,1,1.4,1.9,1.4,16.3,1.63,0.5375872022,0.8762671396
"EVE,MCI,SOU",1.4,1,1.5,0.9,2.9,1.9,1.8,1.4,1.5,1.5,15.8,1.58,0.5553777493,0.8774968439
"NEW,SOU,WOL",1.4,1.5,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,15.4,1.54,0.5699902533,0.8777849901
"AVL,LEI,MUN",1.3,0.8,1.5,2.5,1.3,1.5,1.8,2.3,0.8,0.8,14.6,1.46,0.6022181222,0.8792384584
"CHE,LEE,MUN",1.8,0.8,1.3,0.8,1.8,1.8,2.3,1.3,0.8,2.3,15,1.5,0.5868938954,0.8803408431
"LEI,MCI,MUN",1.3,0.8,1.8,1.8,1.3,2.3,1.8,2.3,0.8,0.8,15,1.5,0.5868938954,0.8803408431
"LIV,NEW,TOT",1.3,1.5,1.4,1.8,2.3,1.3,1.4,1.4,2.9,1.5,16.8,1.68,0.5245103537,0.8811773942
"ARS,LIV,MUN",1.3,0.8,1.8,1.4,1.8,1.3,2.8,1.4,0.8,1.8,15.2,1.52,0.5808040404,0.8828221414
"BUR,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1.3,2.8,1.9,0.9,1.3,15.2,1.52,0.5808040404,0.8828221414
"NEW,SHU,TOT",1.9,1.5,1.3,2,0.8,2.4,1.4,1.4,2.5,1.3,16.5,1.65,0.535931173,0.8842864355
"AVL,LEI,WOL",1.3,1.5,1.5,0.8,1.3,1.3,0.8,3,1.5,0.8,13.8,1.38,0.6408327915,0.8843492523
"BUR,LIV,TOT",1.3,3,1.4,1.8,1.4,1.3,1.4,1.4,0.9,1.8,15.7,1.57,0.563816361,0.8851916867
"LIV,SHU,WHU",1.3,1.8,1.3,1.8,0.8,1.3,2.8,1,2,1.3,15.4,1.54,0.5777350412,0.8897119634
"ARS,EVE,LEI",1.3,1,1.5,1.4,1.3,3,1.8,1.4,1.5,0.8,15,1.5,0.5944184833,0.891627725
"ARS,BHA,MCI",1.4,1.9,2.9,1.4,1.4,0.9,1.8,1.4,1.9,1.8,16.8,1.68,0.5308274463,0.8917901098
"LEI,SOU,WOL",1.3,1.8,2.4,0.8,1.3,1.3,0.8,1.4,2.5,0.8,14.4,1.44,0.62039414,0.8933675615
"EVE,LEI,LIV",1.3,1,1.5,1.5,1.3,1.3,1.8,3,1.5,0.8,15,1.5,0.596284794,0.894427191
"ARS,LEI,LIV",1.3,1.8,2.9,1.4,1.3,1.3,1.8,1.4,1.9,0.8,15.9,1.59,0.5626327004,0.8945859936
"CHE,LEE,WHU",1.5,0.8,1.3,0.8,2.5,1.8,2.3,1,1.8,1.5,15.3,1.53,0.5850925853,0.8951916555
"CHE,EVE,LEI",1.3,1,1.3,0.8,1.3,3,1.8,1.3,1.5,0.8,14.1,1.41,0.6367451959,0.8978107262
"LIV,MUN,WHU",1.3,0.8,1.8,1.8,1.8,1.3,2.8,1,0.8,1.5,14.9,1.49,0.6026792034,0.8979920131
"CHE,LEE,TOT",1.8,0.8,1.3,0.8,2.5,1.8,1.4,1.3,1.8,2.3,15.8,1.58,0.5692099788,0.8993517666
"CRY,NEW,SHU",2.5,1.5,1.3,2,0.8,1.4,2,1.4,2.4,1.3,16.6,1.66,0.54201271,0.8997410986
"AVL,EVE,LEI",1.3,1,1.5,1.5,1.3,1.5,1.8,3,1.5,0.8,15.2,1.52,0.5921711464,0.9001001426
"AVL,LIV,MUN",1.3,0.8,1.5,1.8,1.8,1.3,2.5,2.3,0.8,1.8,15.9,1.59,0.566568619,0.9008441042
"CHE,CRY,TOT",1.8,3,1.3,0.8,1.4,1.4,1.4,1.3,1.8,1.4,15.6,1.56,0.5777350412,0.9012666642
"CRY,LEE,LEI",1.3,0.8,1.8,2.5,1.3,1.4,1.8,1.3,2.4,0.8,15.4,1.54,0.5853773712,0.9014811516
"CRY,LEI,SHU",1.3,1.8,1.3,2.5,0.8,1.4,1.8,1.4,2.4,0.8,15.5,1.55,0.5816642789,0.9015796323
"BHA,LIV,WBA",1.3,1.9,2.9,1.8,1.4,0.9,1.5,1.9,1.9,1.5,17,1.7,0.531245915,0.9031180555
"ARS,AVL,FUL",1.4,1.5,1.5,1.4,2,1,1,1.4,1.5,3,15.7,1.57,0.5755190894,0.9035649703
"EVE,LEI,WHU",1.3,1,1.5,1.5,1.3,3,1.8,1,1.5,0.8,14.7,1.47,0.6147266782,0.903648217
"LEI,TOT,WHU",1.3,1.8,1.4,2.5,1.3,2.4,1.4,1,2,0.8,15.9,1.59,0.5685263602,0.9039569127
"LEE,SOU,WOL",1.4,0.8,1.8,0.8,1.8,1.3,0.8,1.3,2.5,2.3,14.8,1.48,0.6124631508,0.9064454632
"LEE,TOT,WOL",1.8,0.8,1.4,0.8,1.8,1.3,0.8,1.3,2.5,2.3,14.8,1.48,0.6124631508,0.9064454632
"ARS,CRY,MUN",1.4,0.8,1.8,1.4,1.4,1.4,3,1.4,0.8,1.4,14.8,1.48,0.6124631508,0.9064454632
"CRY,LEE,NEW",2.5,0.8,1.8,2,1.4,1.4,2,1.3,2.4,1.4,17,1.7,0.5333333333,0.9066666667
"FUL,MUN,SOU",1.4,0.8,1.5,0.9,1.8,1,1,1.4,0.8,3,13.6,1.36,0.6669999167,0.9071198867
"AVL,LEI,MCI",1.3,1.5,1.5,1.8,1.3,1.5,1.8,3,1.5,0.8,16,1.6,0.5676462122,0.9082339395
"AVL,LEI,LIV",1.3,1.5,1.5,1.8,1.3,1.3,1.8,3,1.5,0.8,15.8,1.58,0.5750362307,0.9085572446
"BUR,CRY,TOT",1.9,3,1.4,1.9,1.4,1.4,1.4,1.4,0.9,1.4,16.1,1.61,0.5646040894,0.9090125839
"ARS,BHA,TOT",1.4,1.9,1.4,1.4,1.4,0.9,1.4,1.4,1.9,3,16.1,1.61,0.5646040894,0.9090125839
"AVL,BUR,TOT",1.9,1.5,1.4,1.9,1.4,1.5,1.4,1.4,0.9,3,16.3,1.63,0.5578729445,0.9093328996
"AVL,LIV,WBA",1.3,1.5,1.5,1.8,2,1.3,1.5,3.1,1.5,1.5,17,1.7,0.5354126135,0.9102014429
"AVL,BUR,SOU",1.4,1.5,1.5,0.9,1.4,1.5,1.9,1.4,0.9,3,15.4,1.54,0.5910442736,0.9102081813
"AVL,BHA,SOU",1.4,1.5,1.5,0.9,1.4,0.9,1.9,1.4,1.5,3,15.4,1.54,0.5910442736,0.9102081813
"ARS,EVE,MCI",1.4,1,1.5,1.4,2.9,2.3,1.8,1.4,1.5,1.5,16.7,1.67,0.5457919832,0.9114726119
"BHA,LEE,LIV",1.3,0.8,1.8,1.8,1.4,0.9,2.8,1.3,1.9,1.8,15.8,1.58,0.5769652406,0.9116050802
"ARS,FUL,MUN",1.4,0.8,1.5,1.4,1.8,1,1,1.4,0.8,3,14.1,1.41,0.6471304179,0.9124538892
"LEE,LIV,WBA",1.3,0.8,1.8,1.8,2,1.3,1.5,1.3,2.9,1.5,16.2,1.62,0.5633234713,0.9125840235
"CHE,LEE,SOU",1.4,0.8,1.3,0.8,2.5,1.8,1.9,1.3,1.8,2.3,15.9,1.59,0.5743595467,0.9132316793
"ARS,BUR,EVE",1.4,1,1.5,1.4,1.4,3,2,1.4,0.9,1.5,15.5,1.55,0.589255651,0.913346259
"LEE,LIV,MUN",1.3,0.8,1.8,1.8,1.8,1.3,2.8,1.3,0.8,1.8,15.5,1.55,0.589255651,0.913346259
"ARS,CRY,LEE",1.4,0.8,1.8,1.4,1.4,1.4,3,1.3,1.9,1.4,15.8,1.58,0.5788878226,0.9146427596
"BUR,LEI,MCI",1.3,1.8,2.5,1.8,1.3,2.3,1.8,1.9,0.9,0.8,16.4,1.64,0.5581716184,0.9154014541
"CRY,WBA,WOL",1.8,2.5,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,15.7,1.57,0.5831904587,0.9156090201
"CHE,CRY,SOU",1.4,3,1.3,0.8,1.4,1.4,1.9,1.3,1.8,1.4,15.7,1.57,0.5831904587,0.9156090201
"BHA,LIV,NEW",1.3,1.5,2.9,1.8,1.4,0.9,2,1.9,1.9,1.5,17.1,1.71,0.5363456597,0.9171510781
"BHA,LIV,MCI",1.3,1.9,2.9,1.8,1.4,0.9,1.8,1.9,1.9,1.8,17.6,1.76,0.5211099266,0.9171534707
"ARS,AVL,WOL",1.4,1.5,1.5,0.8,1.8,1.3,0.8,1.4,1.5,3,15,1.5,0.612825877,0.9192388155
"AVL,SOU,WOL",1.4,1.5,1.5,0.8,1.8,1.3,0.8,1.4,1.5,3,15,1.5,0.612825877,0.9192388155
"ARS,LIV,NEW",1.3,1.5,2.9,1.4,2.3,1.3,2,1.4,1.9,1.5,17.5,1.75,0.525462759,0.9195598283
"ARS,LEE,MCI",1.4,0.8,1.8,1.4,2.9,1.8,1.8,1.3,1.9,1.8,16.9,1.69,0.5445691467,0.920321858
"FUL,MUN,WHU",1.5,0.8,1.5,3,1.8,1,1,1,0.8,1.5,13.9,1.39,0.6624030327,0.9207402155
"ARS,EVE,SHU",1.4,1,1.3,1.4,0.8,3,2,1.4,1.5,1.3,15.1,1.51,0.6100091074,0.9211137522
"BUR,WBA,WHU",1.5,2.5,2.5,1.9,1.4,2,1.5,1,0.9,1.5,16.7,1.67,0.5518655231,0.9216154235
"ARS,BUR,FUL",1.4,2,1.5,1.4,1.4,1,1,1.4,0.9,3,15,1.5,0.6146362972,0.9219544457
"CRY,MUN,TOT",1.9,0.8,1.4,3,1.4,1.4,1.4,1.4,0.8,1.4,14.9,1.49,0.6190494505,0.9223836813
"EVE,FUL,LIV",1.3,1,1.5,1.5,2,1,1,3,1.5,1.5,15.3,1.53,0.6037843618,0.9237900736
"LEE,LEI,LIV",1.3,0.8,1.8,1.8,1.3,1.3,1.8,1.3,2.9,0.8,15.1,1.51,0.6118278625,0.9238600724
"BHA,LIV,SHU",1.3,1.8,1.3,1.8,0.8,0.9,2.8,1.9,1.9,1.3,15.8,1.58,0.5865151319,0.9266939085
"BUR,LIV,MUN",1.3,0.8,1.8,1.8,1.4,1.3,2.8,1.9,0.8,1.8,15.7,1.57,0.5907622195,0.9274966846
"SOU,WBA,WHU",1.4,2.5,2.4,0.9,2,1.9,1.5,1,2,1.5,17.1,1.71,0.542524961,0.9277176833
"BHA,MCI,WHU",1.5,1.9,2.9,1.8,1.4,0.9,1.8,1,1.9,1.5,16.6,1.66,0.5601587077,0.9298634547
"ARS,CRY,LIV",1.3,2.5,1.9,1.4,1.4,1.3,2.8,1.4,1.9,1.4,17.3,1.73,0.5375872022,0.9300258599
"AVL,FUL,SOU",1.4,1.5,1.5,0.9,2,1,1,1.4,1.5,3,15.2,1.52,0.6124631508,0.9309439892
"EVE,LEI,WBA",1.3,1,1.5,1.5,1.3,2,1.5,3,1.5,0.8,15.4,1.54,0.6058969476,0.9330812993
"EVE,LIV,WBA",1.3,1,1.5,1.5,2,1.3,1.5,3.1,1.5,1.5,16.2,1.62,0.5769652406,0.9346836898
"ARS,EVE,LEE",1.4,0.8,1.5,1.4,3,1.8,2,1.3,1.5,1.5,16.2,1.62,0.5769652406,0.9346836898
"ARS,CHE,LIV",1.3,2.5,1.3,0.8,2.3,1.3,2.3,1.3,1.8,1.8,16.7,1.67,0.5598610939,0.9349680268
"BUR,EVE,WHU",1.5,1,1.5,1.5,1.4,3,2,1,0.9,1.5,15.3,1.53,0.61110101,0.9349845453
"TOT,WBA,WOL",1.8,2.5,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,15.8,1.58,0.5921711464,0.9356304114
"ARS,BHA,FUL",1.4,1.9,1.5,1.4,1.4,0.9,1,1.4,1.9,3,15.8,1.58,0.5921711464,0.9356304114
"AVL,LEI,NEW",1.3,1.5,1.5,2,1.3,1.5,1.8,3,1.5,0.8,16.2,1.62,0.5788878226,0.9377982726
"EVE,SHU,WHU",1.5,1,1.3,1.5,0.8,3,2,1,1.5,1.3,14.9,1.49,0.6297265721,0.9382925924
"CHE,FUL,MUN",1.8,0.8,1.3,0.8,1.8,1,1,1.3,0.8,3,13.6,1.36,0.6899275324,0.9383014441
"BUR,CHE,LEI",1.3,1.8,1.3,0.8,1.3,3,1.8,1.3,0.9,0.8,14.3,1.43,0.6566751268,0.9390454314
"ARS,BUR,MCI",1.4,2.5,2.5,1.4,1.4,2.3,1.8,1.4,0.9,1.8,17.4,1.74,0.54201271,0.9431021154
"AVL,BUR,NEW",3,1.5,1.5,1.9,1.4,1.5,2,1.9,0.9,1.5,17.1,1.71,0.5526702855,0.9450661882
"BUR,CRY,SOU",1.4,3,1.9,0.9,1.4,1.4,1.9,1.4,0.9,1.4,15.6,1.56,0.6058969476,0.9451992383
"LEI,MUN,WBA",1.3,0.8,1.8,2.5,1.3,2,1.5,2.3,0.8,0.8,15.1,1.51,0.6261877603,0.945543518
"AVL,CHE,WOL",1.8,1.5,1.3,0.8,1.8,1.3,0.8,1.3,1.5,3,15.1,1.51,0.6261877603,0.945543518
"EVE,MCI,WHU",1.5,1,1.5,1.5,2.9,2.3,1.8,1,1.5,1.5,16.5,1.65,0.5739725119,0.9470546447
"ARS,LIV,SOU",1.3,2.5,2.4,0.9,2.3,1.3,1.9,1.4,1.9,1.8,17.7,1.77,0.5355163656,0.947863967
"AVL,LIV,NEW",1.3,1.5,1.5,1.8,2.3,1.3,2,3,1.5,1.5,17.7,1.77,0.5355163656,0.947863967
"ARS,NEW,SHU",1.4,1.5,1.3,1.4,0.8,3,2,1.4,1.9,1.3,16,1.6,0.5925462945,0.9480740712
"AVL,BHA,CRY",2.5,1.5,1.5,2.4,1.4,0.9,2.5,1.4,1.5,1.4,17,1.7,0.557773351,0.9482146967
"AVL,TOT,WOL",1.8,1.5,1.4,0.8,1.8,1.3,0.8,1.4,1.5,3,15.3,1.53,0.6201254353,0.9487919161
"ARS,TOT,WHU",1.4,2.5,1.4,1.4,2.5,2.4,1.4,1,1.9,1.5,17.4,1.74,0.5460972644,0.9502092401
"AVL,FUL,LIV",1.3,1.5,1.5,1.8,2,1,1,3,1.5,1.8,16.4,1.64,0.5796550698,0.9506343146
"ARS,LEE,SHU",1.4,0.8,1.3,1.4,0.8,1.8,3,1.3,1.9,1.3,15,1.5,0.6342099197,0.9513148795
"CHE,MUN,WOL",1.8,0.8,1.3,0.8,1.8,1.3,0.8,1.3,0.8,3,13.7,1.37,0.6945022198,0.9514680412
"BHA,EVE,WBA",3.1,1,1.5,1.5,1.4,0.9,1.5,1.9,1.5,1.5,15.8,1.58,0.6033241252,0.9532521178
"EVE,LEE,SOU",1.4,0.8,1.5,0.9,3,1.8,1.9,1.3,1.5,1.5,15.6,1.56,0.611373681,0.9537429423
"BHA,LIV,MUN",1.3,0.8,1.8,1.8,1.4,0.9,2.8,1.9,0.8,1.8,15.3,1.53,0.6236986452,0.9542589271
"ARS,LEI,MUN",1.3,0.8,1.8,1.4,1.3,3,1.8,1.4,0.8,0.8,14.4,1.44,0.6636598861,0.955670236
"AVL,NEW,WOL",1.8,1.5,1.5,0.8,1.8,1.3,0.8,3,1.5,1.5,15.5,1.55,0.6168918508,0.9561823687
"BHA,EVE,NEW",3,1,1.5,1.5,1.4,0.9,2,1.9,1.5,1.5,16.2,1.62,0.5902918299,0.9562727644
"AVL,BUR,WBA",3.1,1.5,1.5,1.9,1.4,1.5,1.5,1.9,0.9,1.5,16.7,1.67,0.573585216,0.9578873107
"AVL,BHA,NEW",3,1.5,1.5,2,1.4,0.9,2,1.9,1.5,1.5,17.2,1.72,0.5573747991,0.9586846544
"BUR,EVE,LEI",1.3,1,1.5,1.5,1.3,3,1.8,1.9,0.9,0.8,15,1.5,0.6394442031,0.9591663047
"BUR,FUL,NEW",3,1.5,1.5,1.9,1.4,1,1,1.9,0.9,1.5,15.6,1.56,0.6149977416,0.959396477
"LEI,LIV,WHU",1.3,1.8,2.9,1.8,1.3,1.3,1.8,1,2,0.8,16,1.6,0.6,0.96
"ARS,MCI,WBA",1.4,2.5,2.9,1.4,2,2,1.5,1.4,1.9,1.5,18.5,1.85,0.5190803834,0.9602987093
"EVE,LEE,WHU",1.5,0.8,1.5,1.5,3,1.8,2,1,1.5,1.5,16.1,1.61,0.5971227307,0.9613675965
"EVE,NEW,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3,1.5,1.5,15,1.5,0.6411794687,0.9617692031
"AVL,CRY,WBA",2.5,1.5,1.5,3,1.4,1.4,1.5,1.4,1.5,1.4,17.1,1.71,0.5626327004,0.9621019177
"CRY,LIV,TOT",1.3,3,1.4,1.8,1.4,1.3,1.4,1.4,2.4,1.4,16.8,1.68,0.573100728,0.9628092231
"CRY,LEE,LIV",1.3,0.8,1.8,1.8,1.4,1.3,2.8,1.3,2.4,1.4,16.3,1.63,0.5907622195,0.9629424178
"ARS,NEW,WOL",1.4,1.5,3,0.8,1.8,1.3,0.8,1.4,1.9,1.5,15.4,1.54,0.6257440016,0.9636457625
"ARS,MUN,WOL",1.4,0.8,1.8,0.8,1.8,1.3,0.8,1.4,0.8,3,13.9,1.39,0.6935416354,0.9640228732
"MUN,SOU,WOL",1.4,0.8,1.8,0.8,1.8,1.3,0.8,1.4,0.8,3,13.9,1.39,0.6935416354,0.9640228732
"MUN,TOT,WOL",1.8,0.8,1.4,0.8,1.8,1.3,0.8,1.4,0.8,3,13.9,1.39,0.6935416354,0.9640228732
"LEE,LEI,SHU",1.3,0.8,1.3,2.5,0.8,1.8,1.8,1.3,2.5,0.8,14.9,1.49,0.6471304179,0.9642243227
"ARS,LEE,LIV",1.3,0.8,1.8,1.4,2.3,1.3,2.8,1.3,1.9,1.8,16.7,1.67,0.5774464862,0.964335632
"ARS,AVL,TOT",1.4,1.5,1.4,1.4,2.5,1.5,1.4,1.4,1.5,3,17,1.7,0.5676462122,0.9649985607
"BHA,EVE,FUL",3.1,1,1.5,1.5,1.4,0.9,1,1.9,1.5,1.5,15.3,1.53,0.6307843442,0.9651000466
"CRY,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1.3,2.8,1.4,2.4,1.3,16.2,1.62,0.5959119995,0.9653774391
"BUR,EVE,FUL",3.1,1,1.5,1.5,1.4,1,1,1.9,0.9,1.5,14.8,1.48,0.6528569692,0.9662283144
"CRY,MCI,TOT",1.9,3,1.4,1.8,1.4,1.4,1.4,1.4,2.4,1.4,17.5,1.75,0.5522680509,0.966469089
"BUR,CHE,FUL",1.8,2,1.3,0.8,1.4,1,1,1.3,0.9,3,14.5,1.45,0.6670832032,0.9672706446
"BUR,CHE,NEW",1.8,1.5,1.3,0.8,1.4,3,2,1.3,0.9,1.5,15.5,1.55,0.6240548409,0.9672850034
"LEE,MCI,WHU",1.5,0.8,1.8,1.8,2.9,1.8,1.8,1,2,1.5,16.9,1.69,0.5724217559,0.9673927675
"ARS,LEI,WOL",1.3,1.8,3,0.8,1.3,1.3,0.8,1.4,1.9,0.8,14.4,1.44,0.6719788356,0.9676495233
"EVE,FUL,WOL",1.8,1,1.5,0.8,1.8,1,0.8,3,1.5,1.5,14.7,1.47,0.6583649781,0.9677965179
"ARS,CHE,LEI",1.3,1.8,1.3,0.8,1.3,3,1.8,1.3,1.8,0.8,15.2,1.52,0.6373556481,0.9687805852
"AVL,CHE,FUL",1.8,1.5,1.3,0.8,2,1,1,1.3,1.5,3,15.2,1.52,0.6373556481,0.9687805852
"LIV,MUN,SHU",1.3,0.8,1.3,1.8,0.8,1.3,2.8,2.3,0.8,1.3,14.5,1.45,0.6687467549,0.9696827946
"MUN,SOU,TOT",1.4,0.8,1.4,0.9,1.8,1.9,1.4,1.4,0.8,3,14.8,1.48,0.6562519841,0.9712529365
"BUR,CHE,EVE",1.8,1,1.3,0.8,1.4,3,2,1.3,0.9,1.5,15,1.5,0.6480740698,0.9721111048
"BHA,CHE,TOT",1.8,1.9,1.3,0.8,1.4,0.9,1.4,1.3,1.8,3,15.6,1.56,0.623965811,0.9733866652
"LIV,TOT,WBA",1.3,2.5,1.4,1.8,2,1.3,1.4,1.4,2.9,1.5,17.5,1.75,0.5562773089,0.9734852906
"BHA,MUN,SOU",1.4,0.8,1.8,0.9,1.4,0.9,1.9,1.4,0.8,3,14.3,1.43,0.6815831245,0.974663868
"AVL,CHE,LEE",1.8,0.8,1.3,0.8,2.5,1.5,2.3,1.3,1.5,2.3,16.1,1.61,0.6063552314,0.9762319226
"ARS,LIV,WBA",1.3,2.5,2.9,1.4,2,1.3,1.5,1.4,1.9,1.5,17.7,1.77,0.5518655231,0.9768019758
"BUR,WBA,WOL",1.8,2.5,2.5,0.8,1.4,1.3,0.8,1.9,0.9,1.5,15.4,1.54,0.6345602152,0.9772227313
"FUL,LIV,NEW",1.3,1.5,1.5,1.8,2,1,1,3,2,1.5,16.6,1.66,0.5891613625,0.9780078618
"LEE,LIV,TOT",1.3,0.8,1.4,1.8,2.3,1.3,1.4,1.3,2.9,1.8,16.3,1.63,0.6000925854,0.9781509143
"EVE,LEE,SHU",3,0.8,1.3,1.5,0.8,1.8,2,1.3,1.5,1.3,15.3,1.53,0.6395310782,0.9784825497
"CHE,EVE,SHU",1.8,1,1.3,0.8,0.8,3,2,1.3,1.5,1.3,14.8,1.48,0.6613118276,0.9787415049
"AVL,BUR,WOL",1.8,1.5,1.5,0.8,1.4,1.3,0.8,1.9,0.9,3,14.9,1.49,0.6573515887,0.9794538671
"LEI,WHU,WOL",1.3,1.8,3,0.8,1.3,1.3,0.8,1,2,0.8,14.1,1.41,0.695141872,0.9801500395
"ARS,LEE,NEW",1.4,0.8,1.8,1.4,3,1.8,2,1.3,1.9,1.5,16.9,1.69,0.5801340841,0.9804266022
"ARS,EVE,MUN",1.4,0.8,1.5,1.4,1.8,3,2,1.4,0.8,1.5,15.6,1.56,0.6292853089,0.9816850819
"AVL,MUN,SOU",1.4,0.8,1.5,0.9,1.8,1.5,1.9,1.4,0.8,3,15,1.5,0.6548960901,0.9823441352
"LEE,LEI,SOU",1.3,0.8,1.8,0.9,1.3,1.8,1.8,1.3,3,0.8,14.8,1.48,0.6646636576,0.9837022133
"BHA,CHE,FUL",1.8,1.9,1.3,0.8,1.4,0.9,1,1.3,1.8,3,15.2,1.52,0.6477310827,0.9845512458
"EVE,LEE,WBA",3.1,0.8,1.5,1.5,2,1.8,1.5,1.3,1.5,1.5,16.5,1.65,0.5967504597,0.9846382584
"CRY,SOU,TOT",1.4,3,1.4,0.9,1.4,1.4,1.4,1.4,2.4,1.4,16.1,1.61,0.6118278625,0.9850428586
"ARS,LEI,SHU",1.3,1.8,1.3,1.4,0.8,3,1.8,1.4,1.9,0.8,15.5,1.55,0.6363961031,0.9864139598
"CRY,SOU,WHU",1.4,3,1.9,0.9,1.4,1.4,1.9,1,2,1.4,16.3,1.63,0.6056218109,0.9871635517
"BHA,FUL,NEW",3,1.5,1.5,2,1.4,0.9,1,1.9,1.9,1.5,16.6,1.66,0.594792214,0.9873550752
"ARS,CHE,MCI",1.4,2.5,1.3,0.8,2.5,2.3,1.8,1.3,1.8,1.8,17.5,1.75,0.5642103627,0.9873681347
"AVL,BHA,WOL",1.8,1.5,1.5,0.8,1.4,0.9,0.8,1.9,1.5,3,15.1,1.51,0.6539622823,0.9874830463
"BHA,CHE,SOU",1.4,1.9,1.3,0.8,1.4,0.9,1.9,1.3,1.8,3,15.7,1.57,0.6290204024,0.9875620318
"ARS,FUL,TOT",1.4,2,1.4,1.4,2,1,1,1.4,1.9,3,16.5,1.65,0.5986094999,0.9877056748
"LIV,NEW,WHU",1.3,1.5,2.9,1.8,2.3,1.3,2,1,2,1.5,17.6,1.76,0.5621387729,0.9893642403
"TOT,WHU,WOL",1.5,3,1.4,0.8,1.8,1.3,0.8,1,2,1.5,15.1,1.51,0.6556591255,0.9900452795
"BHA,LEI,LIV",1.3,1.8,2.9,1.8,1.3,0.9,1.8,1.9,1.9,0.8,16.4,1.64,0.6040603355,0.9906589502
"BHA,LEI,MCI",1.3,1.8,2.9,1.8,1.3,0.9,1.8,1.9,1.9,0.8,16.4,1.64,0.6040603355,0.9906589502
"FUL,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1,1,3,2,1.3,15.3,1.53,0.6481597883,0.991684476
"BHA,EVE,SHU",3,1,1.3,1.5,0.8,0.9,2,1.9,1.5,1.3,15.2,1.52,0.6528569692,0.9923425932
"EVE,FUL,LEE",3.1,0.8,1.5,1.5,2,1,1,1.3,1.5,1.5,15.2,1.52,0.6528569692,0.9923425932
"FUL,LEI,WOL",1.3,1.8,1.5,0.8,1.3,1,0.8,3,2,0.8,14.3,1.43,0.6945022198,0.9931381743
"EVE,LIV,NEW",1.3,1,1.5,1.5,2.3,1.3,2,3,1.5,1.5,16.9,1.69,0.5877452207,0.993289423
"LEE,SOU,WBA",1.4,0.8,1.8,0.9,2,1.8,1.5,1.3,3,1.5,16,1.6,0.6218252702,0.9949204323
"NEW,WHU,WOL",1.5,1.5,3,0.8,1.8,1.3,0.8,1,2,1.5,15.2,1.52,0.6545566778,0.9949261502
"BUR,LEE,WHU",1.5,0.8,1.8,1.9,1.4,1.8,3,1,0.9,1.5,15.6,1.56,0.6380525927,0.9953620447
"ARS,CHE,LEE",1.4,0.8,1.3,0.8,2.5,1.8,2.3,1.3,1.8,2.3,16.3,1.63,0.61110101,0.9960946463
"FUL,LEI,LIV",1.3,1.8,1.5,1.8,1.3,1,1,3,2,0.8,15.5,1.55,0.6433419689,0.9971800517
"FUL,LEI,MCI",1.3,1.8,1.5,1.8,1.3,1,1,3,2,0.8,15.5,1.55,0.6433419689,0.9971800517
"BHA,WHU,WOL",1.5,1.9,3,0.8,1.4,0.9,0.8,1,1.9,1.5,14.7,1.47,0.6799509786,0.9995279386
"EVE,MUN,WHU",1.5,0.8,1.5,1.5,1.8,3,2,1,0.8,1.5,15.4,1.54,0.6501281925,1.001197416
"FUL,LEI,NEW",1.3,1.5,1.5,2,1.3,1,1,3,2,0.8,15.4,1.54,0.6501281925,1.001197416
"LEE,LEI,MCI",1.3,0.8,1.8,1.8,1.3,1.8,1.8,1.3,3,0.8,15.7,1.57,0.6377913278,1.001332385
"BHA,CHE,WOL",1.8,1.9,1.3,0.8,1.4,0.9,0.8,1.3,1.8,3,15,1.5,0.6683312552,1.002496883
"ARS,LEI,MCI",1.3,1.8,2.9,1.4,1.3,2.3,1.8,1.4,1.9,0.8,16.9,1.69,0.5933895104,1.002828273
"AVL,WBA,WOL",1.8,1.5,1.5,0.8,1.8,1.3,0.8,3.1,1.5,1.5,15.6,1.56,0.6432556084,1.003478749
