COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM
"ARS,CRY,LEI,SOU",4.1,7.3,9.3,4.8,6.8,6.3,7.2,4.2,7.8,5.2,63,2.1
"BUR,FUL,TOT,WOL",6.8,8.5,5.4,6.3,5.2,4.7,3.2,6.3,5.4,11.2,63,2.1
"EVE,LEE,LIV,MUN",9.9,2.6,5.1,6.3,7.1,6.1,7.8,7.3,5.2,5.6,63,2.1
"EVE,LIV,SOU,WHU",4.2,7.6,6.8,4.2,10,6.2,6.7,6.1,6.4,4.8,63,2.1
"ARS,EVE,WBA,WOL",6.3,6,8.2,3.7,8.3,6.3,4.3,8,5.9,6,63,2.1
"ARS,LEE,WBA,WOL",6.3,5.8,8.5,5.2,6.8,5.1,5.3,5.8,7.4,6.8,63,2.1
"AVL,CRY,FUL,SOU",7,6.5,4.9,8.6,7,3.9,5.4,5.8,5.9,8,63,2.1
"AVL,FUL,LEI,WHU",5.9,5.3,6.1,9.7,6.9,6,5.3,7,5.5,5.3,63,2.1
"BHA,LEI,LIV,SHU",5.6,5.5,7.8,6.7,3.5,5.7,8.1,8.9,7.3,3.9,63,2.1
"BUR,CHE,CRY,WBA",7.4,10.1,5.7,5.7,4.8,6.4,7.3,4.6,5.1,5.9,63,2.1
"BUR,CHE,LEI,TOT",5,8.3,5.2,5.2,5.2,8.9,5.5,4.6,7.2,7.9,63,2.1
"BUR,EVE,LEI,WHU",6.4,6.3,7.1,5.9,6.3,9.5,7.4,5.9,4.4,3.8,63,2.1
"CHE,CRY,LIV,NEW",5.6,9.6,6.1,4.6,6.2,6.3,7.1,5.7,7.1,4.7,63,2.1
"CRY,EVE,SHU,WBA",8.6,5.3,4.7,8,4.2,6.4,7,8.2,6.4,4.2,63,2.1
"EVE,MUN,TOT,WBA",8.6,4.3,4.7,7.5,6.3,7.4,4.9,6.8,6.5,6,63,2.1
"FUL,WBA,WHU,WOL",6.4,8.1,7.6,7.4,5.8,4.3,3.3,7.1,6.5,6.5,63,2.1
"AVL,EVE,WBA,WOL",8.5,5,6,5.3,7.4,4.8,4.3,10.2,5.5,6,63,2.1
"AVL,LEE,LEI,WOL",8.1,4.1,6.3,7.8,6.1,4.6,5.1,7.8,7,6.1,63,2.1
"BHA,EVE,FUL,WHU",8.2,4.9,6.1,7.5,7,4.9,6.5,5.9,5.4,6.6,63,2.1
"CHE,LEI,WBA,WOL",4.9,8.8,8,4.1,5.1,6.8,4.1,7.4,8.5,5.3,63,2.1
"EVE,LEI,NEW,WOL",6.1,4.3,8.1,4.3,6.8,7.8,4.6,9.5,7.7,3.8,63,2.1
"LEE,LEI,LIV,SHU",5.6,4.4,6,7.8,4.4,6.6,7.6,8.3,8.4,3.9,63,2.1
"LEI,SOU,WBA,WOL",4.5,7.3,9.1,4.2,5.1,5.2,4.1,7.5,10.2,5.8,63,2.1
"BHA,CHE,NEW,WOL",6.6,7.9,7.9,3.6,5.7,5.8,5.1,6.2,6.2,8,63,2.1
"CHE,LEE,LIV,MUN",8.1,5.6,4.9,5.6,6.6,6.6,8.1,4.9,5.5,7.1,63,2.1
"ARS,CRY,LIV,SOU",4.1,9.5,7.2,4.1,7.8,4.6,8.2,4.2,7.2,6.2,63.1,2.103333333
"ARS,EVE,LIV,MUN",6.3,4.3,6.2,4.7,8.6,7.3,7.8,7.4,4.2,6.3,63.1,2.103333333
"AVL,BHA,CHE,SHU",8.4,5.2,4.1,6.7,4.7,6.4,8.3,6.8,5.2,7.3,63.1,2.103333333
"BHA,EVE,LIV,WBA",8,5.4,8,5.7,5.7,4.2,6.3,8.7,6.3,4.8,63.1,2.103333333
"CRY,FUL,LEE,LIV",6.9,6.8,5.2,9.5,5.7,3.7,6.8,5.7,7.3,5.5,63.1,2.103333333
"AVL,CHE,CRY,TOT",6.2,8.6,4.2,9,6.4,5.3,6.2,4.1,5.7,7.4,63.1,2.103333333
"BHA,EVE,MUN,SHU",10.2,3.6,4.6,6.9,4,7.4,8.5,7.9,4.2,5.8,63.1,2.103333333
"BHA,FUL,LEE,LIV",8,4.7,6.2,7.8,5.7,3.2,6.8,6.2,6.8,7.7,63.1,2.103333333
"BHA,MUN,NEW,WOL",8.4,4.2,8.4,5.2,5,5.7,5.8,7.2,5.2,8,63.1,2.103333333
"AVL,LEI,TOT,WOL",5,6.3,5.9,7.4,5.6,5.2,4,7.9,8.5,7.3,63.1,2.103333333
"BHA,CRY,EVE,MCI",9.7,6.3,6.3,5.7,5.7,4.6,7.3,7,5.8,4.7,63.1,2.103333333
"BHA,LEE,NEW,WOL",8.4,4.2,8.4,5.2,6.2,4,5.8,6.2,7.4,7.3,63.1,2.103333333
"BHA,LEI,SOU,TOT",4.6,6.7,7.4,5.8,5.2,5.2,5.1,4.7,9.9,8.5,63.1,2.103333333
"FUL,LEI,MCI,SOU",5.8,6.8,6.8,5.2,6.2,5.2,4.6,7.4,8.9,6.2,63.1,2.103333333
"ARS,BHA,CHE,TOT",5.1,7.4,6.3,4.6,6.4,6.3,7.2,4.1,5.6,10.1,63.1,2.103333333
"ARS,CHE,CRY,LEE",5.7,7.4,5,6.3,6.9,6.2,8.8,4,6.1,6.7,63.1,2.103333333
"BHA,CHE,LEE,TOT",7.3,5.7,4.5,7.3,6.4,5.1,6.7,4,6.7,9.4,63.1,2.103333333
"BUR,CRY,EVE,SHU",9.1,6.3,4.7,6.9,3.6,7.4,9.1,7,4.8,4.2,63.1,2.103333333
"CHE,CRY,SHU,WBA",7.3,8.4,4.5,7.3,4.2,7.4,7.3,5.8,6.7,4.2,63.1,2.103333333
"CHE,LIV,MUN,WBA",6.2,7.3,6,5.6,6.1,6.8,6.6,6.7,5.5,6.3,63.1,2.103333333
"CHE,MUN,NEW,TOT",6.7,5.3,4.5,5.8,6.8,9.5,5.7,5,6.3,7.5,63.1,2.103333333
"CHE,MUN,TOT,WBA",6.8,6.3,4.5,6.8,6.3,7.9,5.2,5,6.8,7.5,63.1,2.103333333
"CHE,SOU,WHU,WOL",4.7,11.1,6.7,2.5,7.9,7.2,5,3.7,6.3,8,63.1,2.103333333
"CRY,EVE,LIV,WBA",6.9,7.5,6.3,6.3,5.7,4.7,6.3,8.2,6.8,4.4,63.1,2.103333333
"CRY,FUL,LIV,WOL",5.6,10.1,6.3,6.2,5.2,3.6,4.6,7.9,6.9,6.7,63.1,2.103333333
"FUL,LIV,TOT,WOL",5,9,5.8,6.2,6.1,3.6,3.2,7.9,7.4,8.9,63.1,2.103333333
"LEE,LEI,SOU,TOT",4.6,5.6,5.6,7.5,6.8,6.1,5.1,4.1,11,6.7,63.1,2.103333333
"LEE,LIV,MUN,WOL",8.1,5.6,6.5,5.6,5.9,4.4,6.6,7.1,6.2,7.1,63.1,2.103333333
"ARS,CHE,LEE,MUN",8.2,4.1,4.9,5.2,7.3,8.3,8.3,4,4.5,8.3,63.1,2.103333333
"ARS,CHE,LEE,TOT",5.1,6.3,4.5,6.3,8,7.2,6.7,4,6.7,8.3,63.1,2.103333333
"ARS,CHE,SOU,WBA",4.6,8,7.4,3.1,8.6,6.9,5.7,4.1,7.2,7.5,63.1,2.103333333
"ARS,FUL,MCI,WOL",6.3,7.9,7.4,4,6.7,4.6,3.6,7.9,6.4,8.3,63.1,2.103333333
"AVL,BUR,LEI,WOL",8.1,6.8,7,5.2,4.5,5.8,5.1,8.4,4.9,7.3,63.1,2.103333333
"BHA,CHE,LIV,WBA",6.2,8.4,7.8,5,5.7,4.2,6.6,6.3,6.6,6.3,63.1,2.103333333
"BHA,EVE,LEE,SHU",10.2,3.6,4.6,7.4,5.2,5.7,8.5,6.9,5.9,5.1,63.1,2.103333333
"BUR,LEE,LEI,SOU",7.7,5.6,6.7,5.3,5.7,6.7,6.7,4.6,7.4,6.7,63.1,2.103333333
"CHE,CRY,MUN,SHU",7.3,6.7,4.4,7.3,4,8.9,8.8,5,5,5.7,63.1,2.103333333
"CHE,CRY,SOU,TOT",5.1,10.1,4.6,5.8,6.4,5.7,5.6,4.1,7.7,8,63.1,2.103333333
"CHE,MUN,NEW,SHU",7.8,4.1,4.4,5.8,5.1,11.1,7.3,6.6,5.1,5.8,63.1,2.103333333
"CHE,NEW,SHU,WOL",6.6,7.8,5.6,3.6,5.1,8.9,5.1,7.8,6.8,5.8,63.1,2.103333333
"CRY,EVE,MCI,SOU",7.5,7.4,5.8,4.2,8.4,5.6,5.7,6.5,7.3,4.7,63.1,2.103333333
"EVE,LEI,MCI,WOL",6.7,6.2,7.4,4.1,6,6.6,4.4,10.2,7.4,4.1,63.1,2.103333333
"FUL,LEI,LIV,NEW",5.6,5.3,8,6.3,5.6,5.8,4.8,9,8.6,4.1,63.1,2.103333333
"LEE,MUN,TOT,WOL",8.7,4.6,5,7.9,6.1,5.5,5.2,5,6.3,8.8,63.1,2.103333333
"LEI,MUN,WBA,WOL",6.2,5.1,8.5,6.3,4.9,6.8,4.1,8.4,7.5,5.3,63.1,2.103333333
"ARS,CRY,LEE,LEI",5.2,5.1,8.7,8,5.7,6.2,8.3,4.1,7.3,4.5,63.1,2.103333333
"AVL,CHE,SOU,TOT",5.1,7.5,4.2,5.8,8.6,5.8,5.6,4.1,6.8,9.6,63.1,2.103333333
"AVL,CRY,LEI,TOT",5.7,6.3,4.8,10.7,5.2,5.3,5.7,5.8,8.4,5.2,63.1,2.103333333
"BUR,CHE,WBA,WOL",6.7,10.5,6.8,3.5,5.2,6.3,4.6,6.3,5.2,8,63.1,2.103333333
"BUR,EVE,FUL,NEW",9.7,4.5,5.5,5.4,7.1,7,5,7.9,4.4,6.6,63.1,2.103333333
"BUR,LEE,SOU,WOL",8.2,7.3,6.7,3.6,6.2,5,5.7,4.6,6.4,9.4,63.1,2.103333333
"CHE,LEE,SOU,TOT",5.1,6.8,4.5,5.8,8,6.1,5.6,4,8.3,8.9,63.1,2.103333333
"CRY,LIV,NEW,WOL",5.6,9.6,7.8,4.6,5.5,4,5.6,7.9,7.8,4.7,63.1,2.103333333
"LEI,NEW,SHU,WOL",6.1,5.1,7.9,5.3,3.9,8.4,4.6,9.5,8.7,3.6,63.1,2.103333333
"LIV,MUN,SHU,WOL",6.1,6.6,6,5.6,4.4,6.1,6.6,9.8,5.8,6.1,63.1,2.103333333
"BHA,CHE,LIV,SHU",6.1,7.7,5.5,5,4.5,6.2,8.6,7.2,6.2,6.1,63.1,2.103333333
"BUR,LEI,MUN,SOU",7.7,5.6,6.7,5.3,4.5,8.4,6.7,5.6,5.2,7.4,63.1,2.103333333
"LIV,MUN,SOU,WHU",4.2,7.4,7.1,5.7,7.7,6.7,7.7,4.7,5.7,6.3,63.2,2.106666667
"ARS,EVE,SOU,TOT",4.7,6.5,5.3,3.8,11.1,7.3,5.3,4.2,6.9,8.1,63.2,2.106666667
"AVL,CHE,EVE,TOT",7.3,5.5,4.2,6.4,8.6,6.9,5.7,6.3,4.8,7.5,63.2,2.106666667
"BHA,BUR,CRY,EVE",9.7,6.4,5.9,5.8,4.2,5.3,9,5.2,4.3,7.4,63.2,2.106666667
"BHA,CHE,LEI,NEW",6.1,5.2,8.5,5.2,5.2,8,6.1,6.2,7.4,5.3,63.2,2.106666667
"BHA,LIV,SOU,TOT",4.6,7.9,6.7,5.1,6.2,4.1,6.1,4.7,8.3,9.5,63.2,2.106666667
"BHA,SHU,SOU,TOT",6.3,6.7,5.1,6.8,4.7,5.2,6.8,4.7,7.9,9,63.2,2.106666667
"BUR,CHE,LEI,WHU",4.6,8.9,6.9,5.2,5.2,10.5,7.7,4.2,4.7,5.3,63.2,2.106666667
"CHE,EVE,MCI,TOT",7.3,7.4,4.2,4.1,7.9,7.7,5.2,6.4,6.7,6.3,63.2,2.106666667
"CRY,FUL,LIV,SHU",6.8,7.8,4.7,8.9,4.2,3.7,7.3,8.4,6.9,4.5,63.2,2.106666667
"CRY,FUL,MCI,SOU",7,8.4,5.8,6.3,6.3,4.3,4.7,5.8,7.8,6.8,63.2,2.106666667
"AVL,BHA,EVE,LIV",8.5,4.4,5.9,5.7,7.3,3.7,7.3,9.2,4.9,6.3,63.2,2.106666667
"BHA,CRY,LEI,NEW",6.8,5.2,9.1,6.9,4.1,5.8,7.3,6.3,8,3.7,63.2,2.106666667
"BHA,LIV,MUN,TOT",6.8,5.7,6.1,7.2,5.5,4.6,7.2,5.6,5.6,8.9,63.2,2.106666667
"BHA,SOU,WBA,WOL",6.3,7.4,9,4.1,5.2,4.1,4.2,6.4,7.9,8.6,63.2,2.106666667
"EVE,LIV,SOU,WBA",5.8,6.5,6.8,4.2,8.4,5.2,5.4,8.2,7.9,4.8,63.2,2.106666667
"LEE,MUN,WBA,WOL",9.9,4.1,6.6,6.8,5.6,5.1,5.3,6.7,6.3,6.8,63.2,2.106666667
"ARS,AVL,CHE,CRY",5.7,8.1,4.7,6.3,7.5,5.9,8.3,4.1,5.2,7.4,63.2,2.106666667
"ARS,BHA,CRY,LIV",5.2,8.4,8.4,5.6,5.1,3.6,9.8,4.7,6.2,6.2,63.2,2.106666667
"ARS,CHE,CRY,SHU",5.7,8.4,4.5,5.7,4.7,8.4,9.9,4.1,6.1,5.7,63.2,2.106666667
"ARS,LEI,LIV,MUN",4,5.1,9.7,5.7,5.4,7.8,7.6,6.7,5.6,5.6,63.2,2.106666667
"AVL,CHE,FUL,TOT",6.8,6.5,4.2,8.5,7,4.9,4.7,5.7,5.3,9.6,63.2,2.106666667
"AVL,CHE,LEI,WHU",4.6,6.9,5.9,6.9,7.4,9,6.6,5.3,5.3,5.3,63.2,2.106666667
"AVL,FUL,LEI,MUN",9.4,4.1,4.8,9.1,5.1,6,5.3,8.3,4.3,6.8,63.2,2.106666667
"BHA,CHE,FUL,WHU",6.4,7.5,5.9,6.8,5.9,5.9,6.8,4.2,5.7,8.1,63.2,2.106666667
"BHA,CRY,TOT,WOL",6.2,9,6.3,7.3,4.6,3.6,5.7,4.7,6.8,9,63.2,2.106666667
"BHA,CRY,WHU,WOL",5.8,9.6,8,6.8,4.6,3.6,7.8,4.3,6.3,6.4,63.2,2.106666667
"BHA,EVE,LEE,MUN",12.2,2.6,5.1,6.9,6.2,5.7,8,5.5,4.2,6.8,63.2,2.106666667
"BHA,EVE,LEI,WBA",8,4.7,8.8,6.4,4.7,5.9,5.3,8,7.6,3.8,63.2,2.106666667
"BHA,FUL,LIV,SHU",7.4,5.7,5.7,7.7,4.2,3.2,7.3,8.9,6.4,6.7,63.2,2.106666667
"BHA,LEI,MUN,WHU",6.4,4.5,8.5,7.9,4.5,7.9,8.3,5.2,4.7,5.3,63.2,2.106666667
"BHA,MUN,WHU,WOL",6.9,6.3,7.9,6.2,5,5.7,7.3,5.2,4.7,8,63.2,2.106666667
"BUR,CHE,EVE,MUN",10.4,5.3,4.6,4.2,5.7,9.5,7.3,5.5,3.2,7.5,63.2,2.106666667
"BUR,CRY,EVE,MUN",11.1,5.3,5.2,6.4,4.6,7.4,8.5,5.6,3.2,5.9,63.2,2.106666667
"BUR,FUL,LIV,WOL",6.2,9.5,6.9,4.5,5.2,3.6,4.6,8.4,5.4,8.9,63.2,2.106666667
"BUR,LEI,TOT,WOL",5,8.3,6.9,5.2,4.5,6.7,4,6.3,7.9,8.4,63.2,2.106666667
"CHE,CRY,LEE,SHU",7.3,6.7,4.4,8.4,4.7,7.2,8.8,4,6.7,5,63.2,2.106666667
"CHE,FUL,WBA,WHU",6.4,8.1,5.9,7.4,6.5,7,4.8,5.3,5.8,6,63.2,2.106666667
"CHE,LIV,TOT,WOL",4.9,11.5,5.6,3.4,6.6,5,4.5,6.2,7.2,8.3,63.2,2.106666667
"CHE,LIV,WBA,WOL",4.9,11,7.2,3.4,6.1,4.6,4.6,7.9,7.2,6.3,63.2,2.106666667
"CHE,NEW,SHU,SOU",6.2,6.3,5,3.7,7,9.5,6.2,5.7,7.8,5.8,63.2,2.106666667
"LEE,LEI,LIV,TOT",4.5,5.6,6.1,8.4,6.1,5.5,6,5.7,10.4,4.9,63.2,2.106666667
"LEI,MUN,SHU,TOT",6.2,4.4,4.5,9,3.9,9.4,6.2,6.7,7.8,5.1,63.2,2.106666667
"ARS,BHA,CHE,SHU",6.2,6.2,6.2,4.6,4.7,7.9,9.9,4.6,5.6,7.3,63.2,2.106666667
"ARS,BHA,CHE,SOU",4.6,7.4,7.3,3.1,8,5.8,7.7,4.1,5.6,9.6,63.2,2.106666667
"ARS,BHA,CHE,WBA",6.3,6.9,8.6,4.6,5.9,5.9,7.3,4.6,5.6,7.5,63.2,2.106666667
"ARS,CHE,SOU,WOL",4.6,10,6.7,2.5,8.4,6.2,5,4.1,6.2,9.5,63.2,2.106666667
"ARS,LEE,LEI,LIV",4,5.1,9.7,5.7,6.6,6.1,7.6,5.7,7.8,4.9,63.2,2.106666667
"AVL,CHE,FUL,NEW",7.9,5,4.3,6.4,8.1,6.1,5.3,7.3,5.3,7.5,63.2,2.106666667
"AVL,EVE,FUL,SOU",8.1,4.5,4.5,6,9.7,4.4,4.9,8,5,8.1,63.2,2.106666667
"AVL,FUL,SHU,SOU",7.5,5.3,4.3,8,6.4,4.4,5.4,8,6,7.9,63.2,2.106666667
"BHA,BUR,CHE,EVE",9,6.4,5.3,4.2,5.3,6.9,7.8,5.1,4.2,9,63.2,2.106666667
"BHA,CHE,SHU,WBA",7.9,6.2,6.2,6.2,4.2,6.9,7.3,6.3,6.2,5.8,63.2,2.106666667
"BHA,FUL,LIV,WOL",6.2,7.9,7.4,5,5.2,3.2,4.6,8.4,6.4,8.9,63.2,2.106666667
"BHA,LEI,SOU,WHU",4.2,6.7,9.1,5.8,6.3,6.3,7.2,4.3,7.4,5.9,63.2,2.106666667
"BUR,CHE,FUL,LEE",9.9,6.3,4.6,6.3,5.9,5.8,6.3,4.5,4.7,8.9,63.2,2.106666667
"CHE,LEE,LIV,SHU",6.1,6.6,4.4,6.1,5.6,7.1,8.1,6.6,7.2,5.4,63.2,2.106666667
"CHE,LIV,SHU,WOL",4.9,10.3,5.5,3.4,4.9,6.6,5.9,8.8,6.8,6.1,63.2,2.106666667
"CHE,SOU,TOT,WBA",5.1,8.5,5.1,4.7,7,6.3,4.8,4.1,9.5,8.1,63.2,2.106666667
"CRY,LEE,MUN,SOU",8.9,4.6,5.5,8,6.2,5.1,7.9,4.1,6.2,6.7,63.2,2.106666667
"CRY,LEI,SHU,TOT",5.7,6.6,4.6,10.1,3.5,7.3,6.7,5.8,9.4,3.5,63.2,2.106666667
"EVE,LEI,MUN,WBA",8,3.6,7,7,5.1,8.5,5.3,8.4,6.5,3.8,63.2,2.106666667
"EVE,MUN,SHU,WBA",9.7,3.6,4.6,7.5,4.6,8.5,6.5,9.1,4.8,4.3,63.2,2.106666667
"MUN,NEW,TOT,WOL",6.7,5.3,6.2,5.8,6.1,7.2,4.2,6.7,7,8,63.2,2.106666667
"BHA,CHE,MCI,SOU",6.8,8.3,6.6,3.5,6.8,5.1,6,4.6,7.1,8.4,63.2,2.106666667
"ARS,CHE,LEI,SHU",4.5,6.1,7.6,4.7,4.6,10.5,8.2,5.7,6.2,5.1,63.2,2.106666667
"CHE,LEI,LIV,TOT",4.4,8.8,5.6,5.1,6.1,7.2,5.5,5.7,9.2,5.6,63.2,2.106666667
"CRY,LEE,WBA,WOL",7.4,7.4,6.7,7.9,5.2,4.5,5.3,5.8,7.9,5.2,63.3,2.11
"ARS,AVL,CHE,LIV",4.5,8,5.7,4,8.4,5.8,7.6,6.3,5.2,7.8,63.3,2.11
"BHA,BUR,FUL,SOU",8.1,6.9,6.4,5.2,4.8,3.8,6.4,5.2,4.8,11.7,63.3,2.11
"BHA,FUL,LIV,NEW",7.4,5.4,8,6.2,5.7,3.2,5.8,7.9,6.8,6.9,63.3,2.11
"CHE,LEE,SHU,TOT",6.7,5.6,4,8.4,5.8,8.2,6.7,4,7.3,6.6,63.3,2.11
"CRY,FUL,LEE,MUN",10.6,3.6,5.1,10.7,5.2,4.2,7,5,5.2,6.7,63.3,2.11
"CRY,LEE,WHU,WOL",5.8,8.5,6.7,8.5,6.2,4.5,7.3,3.7,6.9,5.2,63.3,2.11
"CRY,MUN,SOU,WHU",5.4,7.4,6.1,7.5,6.8,6.8,8.4,3.8,5.2,5.9,63.3,2.11
"FUL,MUN,NEW,SOU",7.5,4.3,5.7,5.9,7.5,6.4,4.9,6.7,6.3,8.1,63.3,2.11
"ARS,BUR,CRY,WOL",5.7,10.1,7.4,4.1,4.6,5.7,7.9,4.7,5.2,7.9,63.3,2.11
"ARS,SOU,TOT,WOL",4.6,8.5,6.8,3.1,8.4,5.6,4.1,4.2,7.9,10.1,63.3,2.11
"AVL,BHA,SHU,WOL",8.4,5.2,5.8,6.7,4,3.7,6.8,9,5.9,7.8,63.3,2.11
"AVL,CRY,FUL,WOL",7.4,7.6,4.9,8.5,5.2,3.7,4.3,7.9,5.9,7.9,63.3,2.11
"BHA,LEE,WHU,WOL",6.9,6.3,7.9,6.8,6.2,4,7.3,4.2,6.4,7.3,63.3,2.11
"BHA,LEI,NEW,WOL",6.1,5.2,10.2,5.2,4.5,5.7,4.6,7.9,8.1,5.8,63.3,2.11
"BHA,MUN,SOU,TOT",6.9,5.7,5.6,6.3,5.7,5.2,6.3,4.7,6.2,10.7,63.3,2.11
"BUR,CRY,EVE,TOT",8,7.5,4.8,7.5,5.3,6.8,6.9,4.7,4.8,7,63.3,2.11
"CRY,FUL,LEE,WBA",8.7,5.3,5.2,10.7,5.4,4.2,5.5,5.7,7.4,5.2,63.3,2.11
"CRY,NEW,SHU,WOL",7.3,7.4,6.2,6.3,4,6.3,6.3,7.9,7.4,4.2,63.3,2.11
"FUL,LEE,LIV,NEW",7.4,4.3,6.2,7.4,7.3,4.1,5.8,7.3,7.9,5.6,63.3,2.11
"ARS,AVL,CHE,EVE",6.8,5,4.3,3.7,10.6,7.5,6.8,6.3,4.8,7.5,63.3,2.11
"ARS,BHA,EVE,WOL",6.8,5.4,8.1,3.7,7.7,5.2,6.3,6.8,5.3,8,63.3,2.11
"ARS,BHA,FUL,LEI",5.8,5.7,10.1,6.3,4.7,4.9,6.3,6.3,5.8,7.4,63.3,2.11
"ARS,CHE,CRY,MCI",5.7,10,6.1,4,6.8,6.7,7.6,4.1,6.1,6.2,63.3,2.11
"AVL,CHE,FUL,SHU",7.9,5.3,4.1,7.9,5.3,6.5,5.8,7.9,5.3,7.3,63.3,2.11
"BHA,FUL,LEI,MCI",8,5.7,8,6.7,4.7,4.2,4.6,7.9,7.3,6.2,63.3,2.11
"BHA,MUN,WBA,WOL",8.5,5.2,8.4,6.2,5,4.2,5.3,7.3,5.2,8,63.3,2.11
"BUR,CRY,EVE,NEW",9.1,6,5.9,5.4,6.5,7.4,7.5,6.3,4.8,4.4,63.3,2.11
"BUR,EVE,LEI,WBA",8,5.3,7.7,5.9,4.7,8,5.3,8,6.6,3.8,63.3,2.11
"BUR,EVE,SHU,SOU",8,5.8,5.2,4.3,6.3,7.9,7.5,7,4.9,6.4,63.3,2.11
"BUR,FUL,LEI,MUN",9.4,4.6,5.8,7.4,4.5,7.5,5.8,7.2,3.7,7.4,63.3,2.11
"BUR,LEI,MUN,WOL",8.1,6.1,7.3,5.2,4.5,7.8,5.6,7.2,4.2,7.3,63.3,2.11
"CHE,EVE,NEW,SOU",6.2,5.5,5.2,3.2,10.3,8.5,5.9,5.7,6.8,6,63.3,2.11
"CRY,SHU,WBA,WOL",7.3,8.4,6.2,7.3,4,4.7,5.8,8,7.4,4.2,63.3,2.11
"EVE,LEI,LIV,WHU",4.1,6.4,7.5,5.8,7.2,7.8,6.6,7.7,6.4,3.8,63.3,2.11
"EVE,SOU,TOT,WHU",4.8,7,5.3,6,10.2,7.3,5.3,3.8,7,6.6,63.3,2.11
"LIV,MUN,WHU,WOL",4.6,8.4,7.7,5.6,5.9,6.1,6.6,6.8,5.3,6.3,63.3,2.11
"AVL,BHA,FUL,WOL",8.5,5.4,6,6.8,5.2,3.2,4.3,8.4,5.4,10.1,63.3,2.11
"BHA,CHE,LEI,MCI",6.7,7.1,7.8,5,5.2,6.7,5.9,6.2,7.1,5.6,63.3,2.11
"BHA,LEE,TOT,WOL",7.3,5.7,6.2,7.3,5.7,4,5.2,4.6,7.4,9.9,63.3,2.11
"BUR,FUL,MUN,SOU",9.5,5.8,5.7,5.8,5.2,5.9,5.9,5.6,3.7,10.2,63.3,2.11
"BUR,SOU,WBA,WOL",6.3,9,7.9,3.6,5.2,5.2,4.2,6.4,6.9,8.6,63.3,2.11
"CRY,EVE,LEE,SHU",9.1,3.6,4.6,9.1,5.2,6.2,8.5,6.4,6.4,4.2,63.3,2.11
"CRY,EVE,LIV,SHU",6.8,6.8,4.7,6.8,4.5,5.7,8.3,9.1,6.4,4.2,63.3,2.11
"FUL,LEI,WBA,WOL",6.2,6.3,8.2,6.3,5.1,4.3,3.3,9.1,8.7,5.8,63.3,2.11
"LEE,NEW,SHU,WOL",7.8,4.1,6.1,6.3,5.6,6.7,5.8,7.8,8,5.1,63.3,2.11
"LEE,SHU,SOU,WBA",7.5,5.1,5.5,7.4,5.8,5.7,6.4,5.8,9,5.1,63.3,2.11
"ARS,BHA,CHE,MUN",6.8,5.2,6.7,4.6,5.7,7.4,8.8,4.6,4.5,9,63.3,2.11
"ARS,CRY,MUN,SHU",6.9,5.1,5,7.9,4,7.9,10.6,5.1,5.1,5.7,63.3,2.11
"ARS,CRY,MUN,WBA",7,5.8,7.4,7.4,5.2,6.4,8,5.1,5.1,5.9,63.3,2.11
"BHA,CRY,MUN,SHU",9.1,4.5,5,8.9,3.6,5.8,10,5.6,5.1,5.7,63.3,2.11
"BHA,LEE,LIV,WOL",6.7,6.7,7.7,5,5.5,3.5,6.6,6.7,7.3,7.6,63.3,2.11
"BHA,LEI,LIV,WHU",4.1,7.3,9.6,6.7,5,5.7,8.1,5.9,6.8,4.1,63.3,2.11
"CHE,LIV,MUN,SHU",6.1,6.6,4.4,5.6,4.9,8.8,8.1,7.6,5.1,6.1,63.3,2.11
"AVL,CHE,LIV,TOT",5,8.5,4.2,6.7,7.3,5.2,6.2,6.3,6.2,7.8,63.4,2.113333333
"AVL,CRY,SHU,WOL",7.3,7.4,4.7,8.4,4,4.2,6.8,8.5,6.4,5.7,63.4,2.113333333
"CRY,FUL,LEE,WHU",7.1,6.4,5.2,11.3,6.4,4.2,7.5,3.7,6.4,5.2,63.4,2.113333333
"LEI,MUN,SOU,WBA",5.8,5.1,7.9,6.4,5.1,7.4,5.2,6.7,8.5,5.3,63.4,2.113333333
"ARS,FUL,SOU,TOT",4.7,7.5,5.3,5.9,8.6,5.3,4.3,4.2,7.4,10.2,63.4,2.113333333
"AVL,SHU,TOT,WOL",6.7,6.3,4.2,8.4,5.1,5.2,4.7,8.5,6.5,7.8,63.4,2.113333333
"BHA,CRY,FUL,TOT",7.5,6.9,4.8,10.1,4.8,3.3,5.9,4.7,6.3,9.1,63.4,2.113333333
"CRY,FUL,LIV,WHU",5.3,9.6,6.3,9,5.7,3.7,7.3,5.4,6.4,4.7,63.4,2.113333333
"CRY,LEE,LIV,WOL",5.6,8.9,6.6,6.7,5.5,4,6.6,6.2,7.8,5.5,63.4,2.113333333
"ARS,BHA,CRY,MUN",7.5,5.2,7.3,6.8,4.6,5.3,10,4.7,4.6,7.4,63.4,2.113333333
"ARS,BHA,SHU,WOL",6.2,6.2,7.9,4.6,4,5.2,8.4,6.8,6.3,7.8,63.4,2.113333333
"AVL,BHA,CHE,MUN",10.4,4.2,4.6,6.2,5.7,5.9,7.8,5.5,4.1,9,63.4,2.113333333
"AVL,CRY,SHU,SOU",6.9,6.3,4.7,8.5,5.8,4.8,7.9,6.4,6.4,5.7,63.4,2.113333333
